Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Launch Avenue,https://www.crunchbase.com/organization/launch-avenue,,"Advertising, Cloud Computing, Information Technology, Marketing",https://launchavenue.com,"Minneapolis, Minnesota, United States","Launch Avenue provides marketing strategy, planning and execution for early and growth stage B2B cloud companies.","1,530,883",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,2007-01-01,year,,1-10,,,,,,
Techy Innovations,https://www.crunchbase.com/organization/techy-innovations,,"Cloud Computing, Cyber Security, Information Technology, Project Management, Software",https://www.techyinnovations.com/,"Ashburn, Virginia, United States","Techy Innovations provides cybersecurity, cloud computing, system integration, software quality assurance and project management services.","1,529,842",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2008-01-01,year,,,,,,,,
OptASI,https://www.crunchbase.com/organization/optasi,,"Cloud Computing, Information Technology, Network Security",https://www.optasi.com,"Los Angeles, California, United States","OptASI specializes in cloud computing, network security and IT managed services.","1,532,448",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2009-01-01,year,,1-10,,,,,,
eCharts Web Development,https://www.crunchbase.com/organization/echarts-web-development,,"Cloud Computing, Information Technology, Mobile Apps, Software, Web Development",http://echarts.info/,"Salt Lake City, Utah, United States","eCharts Web Development is a cloud-based client management system that offers software, client management, and custom consulting services.","1,540,109",,,,,,,,,,,,,Western US,Active,2006-01-01,year,,,,,,,,
Virtual Infotech,https://www.crunchbase.com/organization/virtual-infotech,,"Analytics, Cloud Computing, Enterprise Applications, Web Development",http://virtualinfotech.com/#/,"Sterling, Virginia, United States","Virtual Infotech provides IT services such as big data, cloud computing, IoT, analytics, web and enterprise application development.","1,542,342",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2006-01-01,year,,1-10,,,,,,
P2P Business Technologies,https://www.crunchbase.com/organization/p2p-business-technologies,,"Cloud Computing, IT Management, Software",https://www.p2pbusinesstech.com/,"State College, Pennsylvania, United States","P2P Business Technologies focuses in IT Service and give a complete range of tech solutions to help simplify, manage, & optimize your firm.","1,547,993",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2008-01-01,year,,11-50,,,,,,
Virtual IT Managers,https://www.crunchbase.com/organization/virtual-it-managers,"Virtual IT Managers offer proactive flat-rate IT managed services. Their security services for organizations of all sizes protect your entire network, protecting the perimeter, critical internal assets, data, remote users, customers, and partners. Their services include cloud computing, hosted email services, mobile computing, technology consulting services, and voice services.","Cloud Computing, IT Management, Network Security, Web Hosting",https://virtualitmanagers.com,"Miami, Florida, United States","Virtual IT Managers offer managed IT, network security, and hosted email services.","1,549,050",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2008-01-01,year,,1-10,,,,,,
Sydnia,https://www.crunchbase.com/organization/sydnia,,"Cloud Computing, Information Technology, Staffing Agency",https://www.sydnia.com/,"Plano, Texas, United States","Sydnia provides staffing solutions, cloud computing, and data center transformation services.","1,550,850",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2009-01-01,year,1,1-10,Kapil Khanna,,,36830,USD,36830
Edgewire Digital Services,https://www.crunchbase.com/organization/edgewire-digital-services,,"Cloud Computing, Cyber Security, IT Management",https://www.edgewiredigital.com/,"Alabaster, Alabama, United States","Edgewire Digital Services is an IT firm that specializes in network security, cloud computing, IT infrastructure and data recovery services.","1,558,883",,,,,,,,,,,,,Southern US,Active,2009-01-01,year,,1-10,,,,25901,USD,25901
Mitto,https://www.crunchbase.com/organization/mitto,"Mitto is a safe and secure online password manager. Our free service lets you add the passwords to all of your favorite sites in one place, then logs you in to each one of them by simply clicking a button. No need to remember or retype your passwords anymore! You can access your passwords securely from any computer, organize them with tags, securely share them with trusted friends, and more","Cloud Computing, Cyber Security, Information Technology, Security, Software",http://mitto.com,"West Los Angeles, California, United States",Mitto is a password manager that allows individuals to store and manage passwords across devices.,"1,562,811",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2007-01-01,year,,11-50,,,,,,
Anikos Technologies,https://www.crunchbase.com/organization/anikos-technologies,"Anikos Technologies serves the technology needs of small- and mid-sized businesses. They help medical practices stay compliant with HIPAA regulations, prevent data breaches, and avoid costly fines. The company will monitor and maintain clients' systems using advanced technology such as offsite backups, remote network monitoring and alerts, disaster recovery, and more.","Cloud Computing, Cyber Security, Health Care, Information Technology, Network Security, Project Management, VoIP",https://www.anikostechnologies.com,"West Palm Beach, Florida, United States",Anikos Technologies delivers professional IT support for healthcare businesses.,"1,564,945",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2008-01-01,year,,1-10,,,,56264,USD,56264
3Fold IT,https://www.crunchbase.com/organization/3fold-it,,"Cloud Computing, Cyber Security, Information Technology",https://www.3foldit.com/,"Grafton, Wisconsin, United States","3Fold IT is a software company that offers cybersecurity, managed IT, compliance, cloud management, and VOIP phone services.","1,566,258",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2006-01-01,year,,1-10,,,,,,
Pleiotek,https://www.crunchbase.com/organization/pleiotek,,"Analytics, Big Data, Cloud Computing, Information Technology, Mobile Apps",http://www.pleiotek.com/,"Bethesda, Maryland, United States","Pleiotek offers cloud computing, mobile applications, big data, analytics, agile development, managed IT, and program management services.","1,566,677",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2007-01-01,year,,11-50,,,,,,
VyTekk Technologies,https://www.crunchbase.com/organization/vytekk-technologies,,"Cloud Computing, Cloud Data Services, Cyber Security, Information Technology, Network Security, Software",https://www.vytekk.com,"Rochester, New York, United States","VyTekk Technologies specializes in cloud, cybersecurity, disaster recovery, network infrastructure & managed IT services.","1,570,391",,,,,,,,,,,,,"Great Lakes, East Coast, Northeastern US",Active,2008-01-01,year,,1-10,,,,,,
wydraTEK LLC,https://www.crunchbase.com/organization/wydratek-llc,"wydraTEK LLC offers cloud services including website hosting, DNS, virtual private servers, file storage, as well as website design, maintenance & hosting.","Cloud Computing, Web Design, Web Development",https://www.wydratek.com/,"Milford, Connecticut, United States",wydraTEK LLC offers Small Business IT Consulting & Cloud Services in the Southern New Hampshire area.,"1,572,797",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,2008-01-01,year,,1-10,,,,,,
Reyna ITS,https://www.crunchbase.com/organization/reyna-its,,"Cloud Computing, Information Technology, Software",https://www.reynaits.com,"Lancaster, Pennsylvania, United States","Reyna ITS is a company which provides Cloud Computing, Nearshore Outsourcing, On-Premise Computer Support & Hybrid Computing Solutions.","1,578,532",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2008-01-01,year,,11-50,,,,,,
Sigma Ridge,https://www.crunchbase.com/organization/sigma-ridge,"Sigma Ridge is a management consulting firm that focused on business strategy, marketing, operations, and it services. They focus on the sale and service of proven technologies and a wide range of solutions in cloud computing and networking, hardware, services, and security. It offers services like strategy, marketing, operations, finance, information technology, and systems, and more.","Cloud Computing, Digital Marketing, Management Consulting, Marketing, Professional Networking, Professional Services",https://sigmaridge.com,"New York, New York, United States",Sigma Ridge is a management consulting company.,"1,585,043",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2009-01-01,year,1,11-50,Alexander Sierra,,,,,
Tennessee Software Solutions,https://www.crunchbase.com/organization/tennessee-software-solutions,,"Cloud Computing, Cloud Data Services, Software, Web Development",https://tennsoftware.com,"Knoxville, Tennessee, United States",Tennessee Software Solutions is a cloud services and solution provider company.,"1,585,648",,,,,,,,,,,,,Southern US,Active,2008-01-01,year,,1-10,,,,,,
Kloud9 IT,https://www.crunchbase.com/organization/kloud9-it,,"Cloud Computing, Information Technology, Telecommunications",https://www.kloud9it.com,"Columbus, Ohio, United States",Kloud9 IT is an IT support company that provides cloud computing solutions and network services.,"1,586,337",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2006-01-01,year,,11-50,,,,,,
Pingsta,https://www.crunchbase.com/organization/pingsta,"Pingsta is a collaborative platform for the worldâ€:tm:s Internet experts. Pingsta - whose members include inventors, fellows, professors, distinguished engineers and technical leaders in over 50 countries - facilitates intellectual collaboration amongst the experts that invented and continue to sustain the various components that make up the Internet. Through its Intellectual Commerce Ecosystem - Pingsta ICEâ„¢ - service offering, Pingsta enables Enterprises, IT Service Providers and Government agencies worldwide to leverage Network-Expertise-in-the-Cloudâ„¢ on a pay-per-use basis for break-fix technical support, consulting and R&D tasks while also enabling them to monetize the excess capacity of their current in-house global workforce. Pingsta ICE comes in three editions: -Service Provider -Enterprise -Pro","Cloud Computing, Consulting, Information Services",http://www.pingsta.com,"Redwood City, California, United States",Pingsta is an intellectual platform exclusively for Network Engineers.,"1,596,805",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2007-02-01,day,1,11-50,Peter Alfred-Adekeye,,,,,
Kintechnology,https://www.crunchbase.com/organization/kintechnology,,"Cloud Computing, Consulting, Cyber Security",https://www.kintechnology.com/,"Canby, Oregon, United States","Kintechnology is an IT consulting firm that offers data backup and recovery, cloud computing, network security, and managed IT services.","1,597,294",,,,,,,,,,,,,"West Coast, Western US",Active,2006-01-01,year,,1-10,,,,,,
Voree It Solutions,https://www.crunchbase.com/organization/voree-it-solutions,,"Cloud Computing, Information Technology, Security, VoIP",http://www.voree.net,"Philadelphia, Pennsylvania, United States","Voree It Solutions is an IT firm that consults in security, networking, data backup, VoIP, cloud and managed IT services to its clients.","1,599,307",,,,,,,,,,,,,"Greater Philadelphia Area, Great Lakes, Northeastern US",Active,2006-01-01,year,,1-10,,,,,,
Exhale Technology Solutions,https://www.crunchbase.com/organization/exhale-technology-solutions,,"Cloud Computing, Information Technology, Web Design",https://exhaletechnologysolutions.com/,"Austin, Texas, United States","Exhale Technology Solutions provides cloud solutions, email setup, installation, web design and other IT support services.","1,600,586",,,,,,,,,,,,,Southern US,Active,2009-01-01,year,,1-10,,,,,,
Digital Guru,https://www.crunchbase.com/organization/digital-guru-ae58,,"Cloud Computing, Computer, Information Technology, Security, Web Development",https://www.digitalgurustore.com,"Wahpeton, North Dakota, United States","Digital Guru offers a wide range of computer & network support, security systems, home automation, web development, cloud & hosted services.","1,600,932",,,,,,,,,,,,,Midwestern US,Active,2006-01-01,year,,11-50,,,,108555,USD,108555
Dycine Global,https://www.crunchbase.com/organization/dycine-global,"Dycine Global provides end-to-end services from initial consulting, provisioning the hardware and testing platform, script development and execution, to providing qualified performance engineers. They help companies with every aspect of iPhone/Android app development, from strategy inception to mobile UI design, development and getting your mobile app live in the Store.","Advice, Cloud Computing, Consulting, IT Management, Quality Assurance",http://www.dycineglobal.com,"Irving, Texas, United States",Dycine Global offers an IT solutions.,"1,607,005",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2006-01-01,year,,101-250,,,,,,
Triops Solutions,https://www.crunchbase.com/organization/triops-solutions,,"Cloud Computing, Database, Hardware, Information Technology, Network Security, Software",https://www.triops.co,"Boca Raton, Florida, United States","Triops Solutions specializes in IT Support services,Cloud platform & collaboration,Hardware and licensing,Data center & backup.","1,609,281",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2006-01-01,year,1,1-10,Carlos Vollbracht,,,,,
Argus Hosting,https://www.crunchbase.com/organization/argus-hosting,,"Cloud Computing, E-Commerce, Information Services, Information Technology",http://www.argushostingllc.com,"Marietta, Georgia, United States","Argus is a leader in Cloud based Hosting Services for ERP, CRM, e-Commerce and other front and back office solutions.","1,610,537",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Closed,2008-01-01,year,,1-10,,,,,,
Cloud Gurus,https://www.crunchbase.com/organization/cloud-gurus,,"Cloud Computing, Information Technology, Software",https://cloudgurus.net,"San Francisco, California, United States",Cloud Gurus is an IT firm that specializes in system administration and cloud computing.,"1,613,047",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2008-01-01,year,,,,,,,,
Staktron,https://www.crunchbase.com/organization/staktron,,"Cloud Computing, Consulting, Software",https://staktron.com/,"Plano, Texas, United States","Staktron is an IT firm that offers software development, contact center, API development, cloud and collaboration solutions.","1,618,477",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2006-01-01,year,,1-10,,,,,,
CircleDoc,https://www.crunchbase.com/organization/circledoc,"CircleDoc creates software for real-time, go-anywhere, co-authoring.  Its first product, CircleDoc for PowerPoint, went in public beta end of April 2010. This PowerPoint add-in connects to an online service, enabling multiple people to collaborate on the same PowerPoint documents at the same time.  Solely focused on PowerPoint, the service offers the fastest possible solution for presentation collaborators who don't want to waste time syncing up changes or tracking down versions.","Cloud Computing, Collaboration, Presentations, Software",http://www.circledoc.com,"Denver, Colorado, United States",Real-time collaboration software,"1,620,974",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2009-01-01,year,,1-10,,,,,,
Emjive Consulting,https://www.crunchbase.com/organization/emjive-consulting-llc,"Emjive Consulting is a service provider for solutions for enterprise mobility, business intelligence, and cloud computing. Emjive also provides consulting on projects  Microsoft (.Net and legacy) and Open source platforms.","Business Intelligence, Cloud Computing, Consulting, Enterprise Software, Software",https://www.emjive.com,"Marietta, Georgia, United States","Emjive develops is a service provider for solutions for enterprise mobility, business intelligence and cloud computing.","1,621,232",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2008-08-01,month,,1-10,,,,,,
JH3,https://www.crunchbase.com/organization/jh3,,"Cloud Computing, IT Management, VoIP",http://www.jh3ts.com,"Mooresville, North Carolina, United States","JH3 provides business continuity, backup, security awareness training, web monitoring, VoIP and IT management services.","1,621,971",,,,,,,,,,,,,"East Coast, Southern US",Active,2009-01-01,year,,1-10,,,,,,
Wheelwrights,https://www.crunchbase.com/organization/wheelwrights-2c4d,"Wheelwrights have crafted technology solutions that reflect customer goals and budgets building clients' blueprints for solid, flexible technology infrastructure. Their primary areas of focus are apple technology, network technology, and cloud services. Their services include technology infrastructure, device deployment, network architecture, mobile device management, data security, and backup solutions, preventative maintenance.","Cloud Computing, Computer, Information Technology, IT Infrastructure, Mobile Devices, Software",https://wheelwrights-llc.com,"Seattle, Washington, United States",Wheelwrights operates as an information technology industry.,"1,624,419",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2007-01-01,year,,1-10,,,,,,
PosAppliance,https://www.crunchbase.com/organization/posappliance,,"Cloud Computing, Consulting, Information Technology, Software",https://www.posappliance.com,"Newburgh, New York, United States",PosAppliance is a full-featured android point of sale application managed with a cloud-based back office.,"1,625,016",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2007-01-01,year,,1-10,,,,,,
Aisle Five,https://www.crunchbase.com/organization/aisle-five,,"Cloud Computing, Internet of Things, IT Infrastructure, Mobile",https://www.aisle-five.com,"Portland, Oregon, United States",Aisle Five takes a holistic look at infrastructure intended on targeting overall strategy to current and future business needs.,"1,625,282",,,,,,,,,,,,,"West Coast, Western US",Active,2009-01-01,year,,1-10,,,,11487,USD,11487
SyNet Solutions,https://www.crunchbase.com/organization/synet-solutions,,"Cloud Computing, Data Integration, Information Technology",http://www.synetsolutions.com/,"New York, New York, United States","SyNet Solutions provides IT solutions, network computing, and cloud integration services.","1,628,495",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2008-01-01,day,,1-10,,,,,,
Secuplex,https://www.crunchbase.com/organization/secuplex,Leader in Cloud and Virtualization Management.,"Cloud Computing, Cloud Management, Software, Virtualization",http://www.secuplex.com,"Folsom, California, United States",Cloud and Virtualization Management,"1,634,509",,,,,,,,,,,,,"West Coast, Western US",Active,2006-07-01,day,1,1-10,Arvind Jamwal,,,,,
Network Design Consultants,https://www.crunchbase.com/organization/network-design-consultants,,"Cloud Computing, Network Hardware, VoIP",https://www.networkdesignconsultants.com/,"Canton, Ohio, United States","Network Design Consultants provides disaster recovery, VoIP, cloud computing, backup, network security, printing and IT management services.","1,637,642",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2008-01-01,year,,1-10,,,,,,
Broadman,https://www.crunchbase.com/organization/broadman,"Broadman is a Miami-based company providing premium web and cloud hosting solutions to web designers, developers and creative agencies. Since its inception in 2006, the company has been on a mission to help its customers run and scale their business online. Over 275,000 people and businesses in 100 countries rely on its best-in-class, award-winning  easy-to-use tools for web hosting, one-click WordPress installs, virtual servers, domain registration, business applications, and other cloud services to power 1.5 million websites. Broadman's clients range from top tier designers, popular blogs and online design communities, to global advertising agencies.","Brand Marketing, Cloud Computing, Cloud Management, Digital Media, Web Hosting",http://www.broadman.net,"Miami, Florida, United States","Broadman provides premium web and cloud hosting solutions to web designers, developers and creative agencies.","1,642,882",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2006-01-01,year,1,51-100,Glen Anderson,,,,,
Sure Product Consulting,https://www.crunchbase.com/organization/sure-product-consulting,"Sure Product Consulting provides product management and product marketing expertise to Silicon Valley software and online service companies. We can provide expert product management consultants to jump start the process of turning your ideas and technologies into viable software and SaaS products and launching those products to the market. We have worked across a variety of sectors within software and online services, however our ""sweet spot"" is companies targeting the B2B Enterprise space with highly technical products - particularly data management, ""big data"", PaaS (platform as a service), SaaS, and virtualization. Among other services, we provide: * Developing product strategy & roadmaps, at both the individual product and product portfolio levels * Researching & defining Market Requirements and Product Requirements * Planning & executing product launches * Product collateral development - technical white papers, demos, videos, presentations, data sheets, etc. * Interim product marketing and product management staff, including interim Directors and VPs * Product management process optimization","B2B, Cloud Computing, Consulting, Enterprise Software, SaaS, Software",http://www.sureproductconsulting.com,"Lucerne Valley, California, United States",Product marketing & management services,"1,640,504",,,,,,,,,,,,,"Greater Los Angeles Area, Inland Empire, West Coast",Active,2007-11-01,day,,1-10,,,,,,
Geo Springs,https://www.crunchbase.com/organization/geo-springs,"Geo Springs offers consulting and professional services for IT systems management. We are fully certified with the AppLogicâ„¢ product, holding both grid maintenance and cloud architecture certifications.  We work closely as an advocate of enterprises to safely leverage cloud computing technology.","Cloud Computing, Cloud Data Services, Consulting",http://www.geoSprings.com,"Colorado Springs, Colorado, United States",Enterprise Cloud consulting services,"1,648,685",,,,,,,,,,,,,Western US,Closed,2007-01-01,year,,1-10,,,,,,
Cynergen,https://www.crunchbase.com/organization/cynergen,"Cynergen, Inc. was incorporated in 2009 and is based in San Carlos, California.","Cloud Computing, Innovation Management",http://cynergen.com/,"San Carlos, California, United States","Cynergen is a distributed and high-performance computing company based in San Carlos, California.","1,653,934",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2009-01-01,year,1,1-10,Jesper Jensen,,,,,
Agent IT Solutions,https://www.crunchbase.com/organization/agent-it-solutions,"Agent IT Solutions provides enterprise-level technology programs to help small and medium businesses develop solutions that meet their unique needs. Keeping their IT systems operational, available, and securely allows them to focus on everyday demands like expanding their business, managing their costs, and increasing revenues.","Cloud Computing, Information Technology, Software, Telecommunications",https://agent-it-solutions.com,"Denton, Texas, United States","Agent IT Solutions is an IT firm that offers cloud solutions, data backup solutions, and managed IT solutions.","1,663,640",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2007-01-01,year,,1-10,,,,63549,USD,63549
Aplos America,https://www.crunchbase.com/organization/aplos-america,,"Big Data, Business Intelligence, Cloud Computing, Staffing Agency, Web Design",http://aplosamerica.com,"Frisco, Texas, United States","Aplos America provides custom-based cloud and web solutions, big data & business intelligence services as well as offers staffing solutions.","1,664,322",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2008-01-01,year,,,,,,,,
ZoxWeb.com,https://www.crunchbase.com/organization/zoxweb-com,,"Cloud Computing, Cloud Security, SaaS",http://www.zoxweb.com,"Odon, Indiana, United States","ZoxWeb.com specializes in cloud-based security SaaS apps, cloud security, cloud storage, and cloud computing.","1,664,877",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2009-01-01,day,,11-50,,,,,,
Carbon Mountain,https://www.crunchbase.com/organization/carbon-mountain,Carbon Mountain is delivers virtualization and cloud computing solutions based on its Open Source hypervisor platform KaOS. KaOS is a bare metal hypervisor based on Linux KVM. KaOS is built into the Linux kernel so installation is as easy as booting a new Linux kernel. The platform has a router/switch style menu-driven command line interface to deploy Cloud and Virtualization solutions. The platform has advanced IP networking and an App Module framework that makes it fast and easy to build new virtual machines.,"Cloud Computing, Information Technology, Linux, Software, Virtualization",http://www.carbonmountain.com,"Athens, Ohio, United States",Virtualization and Cloud Computing,"1,672,475",,,,,,,,,,,,,"Great Lakes, Midwestern US",Closed,2009-01-01,year,1,1-10,John Buswell,,,,,
Highridge Technology,https://www.crunchbase.com/organization/highridge-technology,,"Advice, Cloud Computing, Consulting, Cyber Security, Finance, Financial Services, IT Management, Wealth Management",https://highridgetechnology.com/,"Ho-ho-kus, New Jersey, United States",Highridge Technology offers a comprehensive range of IT services tailored exclusively to RIAs and independent investment advisors.,"1,676,877",,,,,,,,,,,,,"East Coast, Northeastern US",Active,2007-01-01,year,,1-10,,,,,,
V.I. Experts,https://www.crunchbase.com/organization/v-i-experts,,"Cloud Computing, Cyber Security, VoIP",https://www.viexperts.com/,"San Marcos, California, United States","V.I. Experts is an IT firm that deals with VoIP, consultation, cloud computing, data backup and cyber-security.","1,678,625",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2009-01-01,year,,1-10,,,,10257,USD,10257
Adaptivesky,https://www.crunchbase.com/organization/adaptivesky,,"Cloud Computing, Information Services, Information Technology",https://www.adaptivesky.com,"Los Angeles, California, United States",Adaptivesky is an information technology firm providing cloud-based information solutions and services.,"1,677,985",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2007-01-01,year,,1-10,,,,,,
Villatech Consulting,https://www.crunchbase.com/organization/villatech-consulting,,"Cloud Computing, IT Management, Technical Support",http://www.villatechconsulting.com/,"New York, New York, United States","Villatech Consulting specializes networking, data recovery, cloud solutions, technical support and managed IT services.","1,684,990",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2009-01-01,year,,1-10,,,,,,
Cacheonix,https://www.crunchbase.com/organization/cacheonix,"Cacheonix is a free, open-source clustered cache and distributed data management framework for Java. It allows its users to scale Java applications in a cluster while coding in a single Java VM. Its features include cache API with generics, integration with ORM frameworks, data partitioning for load balancing, support for non-multicast networks, local Java cache, and distributed locks. Cacheonix was launched in 2006 and is funded by Cacheonix Systems, an open-source software company. The company also provides consulting services in architecture, design, and implementation of scalable Java and J2EE applications.","Cloud Computing, Consulting, Data Integration, Information Technology, Software",http://cacheonix.org/,"San Jose, California, United States","Cacheonix is a free, open-source clustered cache and distributed data management framework for Java.","1,687,294",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2006-01-01,year,,1-10,,,,,,
0NL9,https://www.crunchbase.com/organization/0nl9,"0NL9, Inc. (pronounced ""Online"") is one of only eleven Google Apps Premier Partners in the world, delivering Google cloud computing services for medium-to-large businesses. The company provides setup, migration, training and app development services for email, calendar, documents, sites and 71 other Google Products made available free of charge for qualifying education customers.","Cloud Computing, Small and Medium Businesses, Training",http://0nl9.com,"Miami, Florida, United States","0NL9, Inc. is a Google Premier Partner and one of the best Cloud Computing Companies in Miami.","1,692,301",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2007-10-08,day,,1-10,,,,,,
Diversified Industries C & IS,https://www.crunchbase.com/organization/diversified-industries-c-is,"Diversified Industries C&IS is a small disadvantaged business (SDB) that offers maintenance and operations services, adding value to their customers' products across a variety of industries, including the aerospace, aviation, and electrical power generation sectors. Among them is a broad cross-section of talent spanning across the United States, with decades of combined experience in the design, testing, inspection, and maintenance of flight and ground support equipment (GSE).","Cloud Computing, Customer Service, Database, Wireless",https://www.difl.us,"Orlando, Florida, United States",Diversified Industries C&IS provides maintenance and operations services as a small disadvantaged business (SDB).,"1,691,351",,,,,,,,,,,,,"East Coast, Southern US",Active,2007-01-01,year,,1-10,,,,40109,USD,40109
The Hall,https://www.crunchbase.com/organization/the-hall,"Educators (Schools. Teachers. Coaches. Teams) Help your students develop speech, debate and communication skills and collaborate with other educators via a virtual classroom anytime, anywhere. DebateHall’s unique asynchronous teaching solution helps you connect with your class, team or individual student when convenient for you. It also lets you leverage the help of other students and fellow teachers wherever they are in the world.","Cloud Computing, Collaboration, Digital Media, Education, Internet, Social Media, Video, Video Streaming, Virtualization",http://www.debatehall.com,"Los Angeles, California, United States",Educators (Schools. Teachers. Coaches.,"1,702,528",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2009-01-01,year,,1-10,,,,,,
iSyndica,https://www.crunchbase.com/organization/isyndica,"iSyndica, a cloud-based digital media distribution platform, simplifies online selling by syndicating, promoting and tracking user content on multiple established channels. iSyndica's Upload Once - Sell Everywhereâ„¢ approach helps users increase revenue while reducing their workload. Built on Amazon Web Services (AWS), our Virtual Distribution Server (VDS) is a groundbreaking, patent pending, multi-category software-as-a-service (SaaS) distribution platform. iSyndica currently supports photography and video.","Cloud Computing, Digital Media, Enterprise Software",http://www.isyndica.com,"Nashua, New Hampshire, United States",iSyndica is a cloud-based digital media distribution platform that focuses on online marketing.,"1,703,670",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Closed,2009-01-01,day,4,1-10,"Gwyn Jones, Hugo Angelmar, Sebastien Coursol, Thomas Gorissen",,,,,
Media Motion Online,https://www.crunchbase.com/organization/media-motion-online,"Media Motion Online serves business organizations with capabilities in three core areas: web-based communication services, professional services, and software development. Media Motion Online is a GSA contractor. Every business has a lot of work to do selling, filling orders, answering customers' questions, updating the CRM, managing social media, doing the accounting, maintaining the website, forecasts, budgets, etc.","Cloud Computing, Software, Video Conferencing, Virtual Assistant",https://mediamotiononline.com,"Universal City, Texas, United States",Media Motion Online provides web-based business products and services.,"1,717,864",,,,,,,,,,,,,Southern US,Active,2009-01-01,year,,1-10,,,,,,
Network Service Northwest,https://www.crunchbase.com/organization/network-service-solutions,"Northwest network services have built a solid reputation for providing technical and operational flexibility throughout the U.K & europe their operations incorporate disciplines that few if any other telecoms companies can match. Working with just about every industrial and commercial sector, they undertake the design, supply, installation, and maintenance of the network infrastructure. The team they have built has vast experience in delivering structured cabling solutions including fiber optics, wireless networks, and all categories of cabling networks. Supporting everything they do is a project management team that works to the standards.","Cloud Computing, Data Visualization, Email, Information Technology, Optical Communication, Telecommunications",http://www.networkservicenw.com/,"Federal Way, Washington, United States","Network Service Northwest is a dynamic company that offers its services in the areas of cloud management, email hosting & IT support.","1,737,176",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2009-01-01,year,,11-50,,,,,,
