Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Infovie,https://www.crunchbase.com/organization/infovie,,"Big Data, Cloud Computing, Consulting, Information Technology",https://WWW.INFOVIE.COM,"San Francisco, California, United States",Infovie is a specialist business consulting & professional services Organization focused on information risk mitigation.,"528,392",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2009-01-01,year,,51-100,,,,231474,USD,231474
"E-Valve Technologies, Inc.",https://www.crunchbase.com/organization/e-valve-technologies,,"Cloud Computing, Cyber Security, Service Industry, Technical Support",https://evalvetech.com,"New York, New York, United States","Cutting-edge Managed IT Services, SecurITy and Support to NY, NJ, and CT businesses.","534,211",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2010-01-01,year,,1-10,,,,,,
Cloud Integrator,https://www.crunchbase.com/organization/cloud-integrator,,"Cloud Computing, Information Services, Information Technology",http://cloudintegrator.com/,"Fairfax, Virginia, United States",Cloud Integrator is an information technology service provider company.,"535,557",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2010-01-01,year,,11-50,,,,95960,USD,95960
OPEN-V,https://www.crunchbase.com/organization/open-v,"OPEN-V does Cloud technology better. Their flagship StackMAX Cloud Appliance enables customers to focus on their business and not on technology. The solution removes barriers to entry of Private Cloud Computing, enabling businesses of any size to engage one vendor for an appliance that is preconfigured with all Hardware, Software as well as Support, and Professional Services for a holistic solution. This same solution enables Public Cloud technology companies to rapidly build out their cloud offerings by scaling appliances rather than individual componentry. Think of OPEN-V as AWS in a box for Legal, Healthcare, and Intellectual Property customers with data control and privacy concerns.","Cloud Computing, Cloud Infrastructure, Cloud Management, Enterprise Software, Hardware, Private Cloud, Software",http://www.open-v.net,"Los Angeles, California, United States",Hyperscale Private Cloud Appliances,"536,847",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2009-12-01,day,2,11-50,"Clark Hogan, Srinithin Jayabal",,,,,
Houk Consulting,https://www.crunchbase.com/organization/houk-consulting,,"Ad Network, Cloud Computing, Information Technology, Project Management",http://www.houkconsulting.com,"Cranberry Twp, Pennsylvania, United States","Houk Consulting focuses on cloud services, network designing, project management and other IT support and solutions for small businesses.","546,502",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2010-01-01,year,,1-10,,,,,,
Connectem,https://www.crunchbase.com/organization/connectem,"Mobile Carriers have seen an unprecedented growth in data traffic driven by innovation in devices, social media and applications. The primary mobile use cases today are already data dominated and in the data world the traditional voice dimensioning rules do not work. Connectem views elastic computing as the correct way to address the capacity growth in data as well as signaling. Connectem's ealy adoption of SDN(Software Defined Networking) principles and a Virtualized architecture allows us to rise to the challenge like no other vendor in the market today. The mobile network needs to evolve into a cloud where it not only provides the connectivity but also cooperates with applications that process information from the connected devices.","Cloud Computing, Mobile, Software, Telecommunications",http://connectem.net,"Santa Clara, California, United States",Connectem develops innovative software that allows carriers to connect mobile devices via an elastic cloud infrastructure.,"546,851",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2011-01-01,year,1,11-50,Nishi Kant,,,,,
scenios,https://www.crunchbase.com/organization/scenios,"Scenios provides powerful cloud-based software that helps you manage your film and television productions more effectively… and more profitably. The company's virtual production office is an online center for all production information including scripts, budgets and schedules, as well as video including rough cuts and even final productions. The company's technology has been featured extensively in leading publications like The Hollywood Reporter, Los Angeles Times, CNet and Produced By Magazine. Scenios is headquartered at the Tribeca Film Center in New York, and is a proud partner of the Producers Guild of America.","Cloud Computing, Enterprise Software, Software, TV",http://scenios.com,"New York, New York, United States",Scenios provides cloud-based software to manage film and television productions.,"551,758",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2009-01-01,year,1,11-50,Mark Davis,,,,,
Cloud Communications Group,https://www.crunchbase.com/organization/cloud-communications-group,,"Cloud Computing, Information and Communications Technology (ICT), Software, Unified Communications",https://cloudcom.net/,"Dallas, Texas, United States",Cloud Communications Group designs and implements technology and communication solutions that cover enterprise communications.,"552,803",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2009-01-01,year,2,1-10,"Chris Moffett, Keith Hatley",,,,,
Code On Network Coding,https://www.crunchbase.com/organization/code-on-network-coding,"Code On is a technology and IP licensing company for a proprietary, next generation coding technology called Random Linear Network Coding.  RLNC provides order of magnitude improvements in mobility, networking and storage applications.","Cloud Computing, Mobile, Security, Video Streaming",http://www.codeontechnologies.com,"Wellesley, Massachusetts, United States","Code On Network Coding is a technology and IP licensing company offering mobility, networking, and storage applications.","556,377",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2011-01-01,year,4,1-10,"Frank Fitzek, Laila Partridge, Michelle Effros, Muriel Medard",,,,,
Electron Database,https://www.crunchbase.com/organization/electron-database,"Electron Database Company (EDC) is a Cleveland, Ohio-based company building advanced software technology designed to dramatically improve the performance of enterprise applications, data warehouses and cloud computing infrastructures. EDC's patented technology is expected to deliver over 40 times faster performance on existing disk-based hardware versus existing database software and over 400 times faster performance on advanced, solid-state based hardware currently in development. Once released, EDC's technology will be the only database that fully leverages multi-core technology, 64-Bit computing, and solid-state memory drives that are expected to transform the hardware market and deliver material gains in energy efficiency.","Apps, Cloud Computing, Enterprise Software, Software",,"Independence, Ohio, United States","Electron Database provides solutions to improve the performance of enterprise applications, data warehouses, and cloud infrastructures.","562,526",,,,,,,,,,,,,"Great Lakes, Midwestern US",Closed,2009-01-01,year,1,11-50,AKR Jeeva,,,,,
Zenware,https://www.crunchbase.com/organization/zenware,We create cloud-based field service work management systems. Where are your workers? Where are your parts? Who is available to do your next customer visit.  * Scheduling and Dispatch * Data Analytics * Reporting * Accounting Integration,"Analytics, Android, Cloud Computing, Developer Tools, iOS, Mobile, Software",http://zenware.com,"Boise, Idaho, United States",Cloud-based Mobile and Web Apps for Field Services Managment,"562,835",,,,,,,,,,,,,Western US,Active,2009-09-19,day,1,11-50,Rodney Puzey,4,"1,084",192998,USD,192998
RSR International,https://www.crunchbase.com/organization/rsr-international,"RSR International delivers management consulting and information technology services to global foreign affairs and military communities. RSR experts leverage passion, innovative problem solving, and smart technology to advance the customer vision with unprecedented results that speak for themselves.  RSR has been recognized as one of the fastest-growing private companies in America, earning a position on the “Inc. 5000” list for four consecutive years.","Cloud Computing, Data Integration, Information Services, Information Technology, Management Consulting",http://rsr.com/,"Herndon, Virginia, United States",RSR International delivers management consulting and information technology services to global foreign affairs and military communities.,"562,929",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2009-01-01,year,,101-250,,,,887316,USD,887316
"ComTech Consulting, LLC",https://www.crunchbase.com/organization/comtech-consulting-llc,"COMTECH CONSULTING, LLC works with owners and managers to design, maintain, and protect information technology systems. Our IT services are customized around the needs of each client and include business continuity planning, cloud computing and data storage, business communications, desktops and hardware, disaster recovery, network design and administration, data and cyber security, and tech support. COMTECH works with clients using a variety of service models, including XaaS and managed services.","Cloud Computing, Cloud Storage, Cyber Security, Data Storage, Information Technology, Network Hardware, Network Security, Technical Support",https://comtechsbs.com,"Charleston, West Virginia, United States",Comprehensive information technology solutions that help businesses succeed.,"570,069",,,,,,,,,,,,,Southern US,Closed,2009-01-01,year,,1-10,,,,,,
LiveCirrus,https://www.crunchbase.com/organization/livecirrus,"LiveCirrus is a SaaS company that helps other businesses access Flash, Java, and other legacy desktop content on mobile devices and tablets.","B2B, Cloud Computing, iOS, Mobile, SaaS, Software, Virtualization",http://www.livecirrus.com,"Boston, Massachusetts, United States",LiveCirrus enables a full desktop experience on the latest mobile devices by virtualizing apps and browsers via the cloud.,"577,659",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Closed,2010-01-01,year,1,11-50,Lida Tang,6,,,,
Systopia International,https://www.crunchbase.com/organization/systopia-international,"Systopia provides cloud-based payment and ordering solutions for the hospitality industry. They offer standard systems that can be customized for use in multiple environments, such as corporate dining, sports and leisure, healthcare, universities, correctional facilities, and prisons.","Cloud Computing, Hospitality, Payments, Point of Sale",https://systopiainternational.com,"Orlando, Florida, United States",Systopia International offers cloud-based payment and ordering solutions to the hospitality industry.,"577,698",,,,,,,,,,,,,"East Coast, Southern US",Active,2009-01-01,year,,11-50,,,,,,
GoInformatics,https://www.crunchbase.com/organization/goinformatics,"GoInformatics provides a cloud-based laboratory information management system (GoLIMS) utilized by researchers to streamline the discovery, publication, and patent process. GoInformatics provides an all-inclusive, online platform to improve the oversight and management of a research group. GoLIMS features include: project management, electronic notebooks, inventory control, file management and creation of presentations. GoInformatics infrastructure is built to promote sharing of data with both internal members and with the public when needed.","Cloud Computing, Cloud Data Services, Enterprise Software, Internet, IT Infrastructure, Software",https://www.golims.com/,"South Bend, Indiana, United States",GoInformatics is a software company located in South Bend.,"581,972",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2010-01-01,day,1,11-50,Chad Gregory,,,50874,USD,50874
3DS OUTSCALE,https://www.crunchbase.com/organization/3ds-outscale,,"Cloud Computing, IaaS, Information Technology",https://us.outscale.com/,"Ridgewood, New Jersey, United States","3DS OUTSCALE provides rendering solutions, cloud, and networking services.","583,866",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2010-01-01,year,,1-10,,,,,,
Enstratius,https://www.crunchbase.com/organization/enstratus,"Enstratius(Formerly Enstratus) provides cloud infrastructure management for public, private, and hybrid cloud operations aligned with enterprise governance and security needs. Enstratius provides users with a single access-controlled view across all corporate cloud resources. Users with the appropriate access rights may directly provision virtual machines across multiple clouds or they can deploy fully-automated applications from a cloud-independent service catalog. Features of Enstratius include: self-service provisioning/de-provisioning of cloud resources, multi-currency cost/chargeback tracking, customizable role-based access controls, single login to manage all cloud resources, support for enterprise authentication systems including SAML 2.0 and OpenID, automated encryption of all cloud data in transit and at rest with all keys stored outside of the cloud, full application automation including auto-scaling, auto-recovery, cloud bursting, and disaster recovery, and a service catalog of pre-configured applications with the ability to publish your own. Enstratius supports the following public clouds: Amazon Web Services, AT&T Synaptic Storage, Bluelock, Cloud Central, CloudSigma, GoGrid, Google Storage, IBM, Microsoft Azure Storage, NTT, Rackspace, and Terremark. Enstratius supports the following private cloud platforms: Atmos Storage, Citrix/Cloud.com, [Eucalyptus], [Nimbula], OpenStack, and Zimory.","Cloud Computing, Cloud Management, Enterprise Software, Security",http://www.enstratius.com,"Eden Prairie, Minnesota, United States","Enstratius provides cloud computing infrastructure management for public, private and hybrid cloud operations.","585,747",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Closed,2009-01-01,year,1,10001+,George Reese,,,,,
OpenClove,https://www.crunchbase.com/organization/openclove,"OpenClove is a cloud, mobile and video technology company delivering cloud-based mobile and video communication solutions for the Internet of Apps.  They are enabling mobile application developers and web services providers to embed live, multi-party, interactive video communications, natively into their apps.","Cloud Computing, Communications Infrastructure, Developer APIs, Messaging, Mobile, Software, Video, VoIP",http://www.openclove.com,"Frisco, Texas, United States",Secure Cloud Communication Platform for Internet of Apps,"590,559",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Closed,2010-01-01,year,2,11-50,"Ashish Tandon, Pulin Patel",2,,,,
ProDev Solution,https://www.crunchbase.com/organization/prodev-solution,ProDev Solution is a software development company with tailor-made websites. They help startups and businesses switch to digital and improve through digital transformation. They create and develop compelling digital products and online experiences.,"Cloud Computing, Information Services, Information Technology, Software, Web Design, Web Development",https://www.prodevsolution.com,"Sarasota, Florida, United States",ProDev Solution is a software development company with tailor-made websites.,"619,242",,,,,,,,,,,,,"East Coast, Southern US",Active,2009-01-01,year,1,1-10,Yoaldis Pena Rodríguez,,,,,
E2 Infosystems,https://www.crunchbase.com/organization/e2-infosystems,,"Cloud Computing, Information Technology, Software",https://www.e2infosystems.com/,"New Albany, Ohio, United States",E2 Infosystems is a software engineering and consulting firm that offers software development and cloud computing services.,"621,747",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2010-01-01,day,,11-50,,,,,,
Keen IT Services,https://www.crunchbase.com/organization/keen-it-services,"Keen IT Services offers IT management, technical support, and security services. As a virtual IT department, they value their clients' business technology by IT problems and security risks. They serve a variety of industries, including construction, healthcare, legal, and manufacturing. Services include cloud computing, network security, information technology, consulting, managed It services, and consulting.","Cloud Computing, Consulting, Information Technology, Network Security",https://www.keenits.com/,"Corona, California, United States","Keen IT Services provides network security, cloud computing, and data backup services.","621,775",,,,,,,,,,,,,"Greater Los Angeles Area, Inland Empire, West Coast",Active,2010-01-01,year,,1-10,,,,,,
One More Cloud,https://www.crunchbase.com/organization/one-more-cloud,,"Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Internet, Software, Web Hosting",https://omc.io,"Austin, Texas, United States",One More Cloud is a provider of specialized cloud-hosted services and manages web applications.,"627,405",,,,,,,,,,,,,Southern US,Active,2009-01-01,year,1,11-50,Nick Zadrozny,,,,,
CloudTrigger,https://www.crunchbase.com/organization/cloudtrigger,Cloudtrigger is a provider of software as a service and cloud computing solutions.,"Cloud Computing, Cloud Data Services, Cloud Management, Software",http://cloudtrigger.com/,"Encinitas, California, United States",CloudTrigger is a provider of software as a service and cloud computing solutions.,"627,832",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2009-01-01,year,,,,,,10963,USD,10963
Hancock & Poole Security,https://www.crunchbase.com/organization/hancock-poole-security,,"Cloud Computing, Information Technology, Risk Management",https://hpssec.com,"Arlington, Virginia, United States",Hancock & Poole Security's team of experts are dedicated to providing enterprise cyber security services.,"630,480",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2011-01-01,year,,11-50,,,,,,
Intervallo Consulting Group Inc.,https://www.crunchbase.com/organization/intervallo-consulting-group-inc,"A boutique business and hi-tech consulting firm, service offerings in: management consulting; emerging technologies such as Big Data, Internet of Things (IOT), Blockchain (Cryptocurrency), Artificial Intelligence (AI), and cybersecurity; project management; PR; and branding among others.","Artificial Intelligence, Automotive, B2B, B2C, Big Data, Blockchain, Cloud Computing, Cloud Data Services, Consulting, CRM, Cyber Security, Data Integration, Electronic Health Record (EHR), Enterprise Resource Planning (ERP), Finance, Government, Information Technology, Internet of Things, Legal, Management Consulting, Media and Entertainment, Mobile Apps, Project Management, Recruiting, Social Media, Supply Chain Management, Technical Support",http://www.intervalloconsulting.com/,"Beverly Hills, California, United States",A boutique business and hi-tech management consulting firm,"632,255",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2010-01-01,year,,51-100,,,,,,
Tek Service Pros,https://www.crunchbase.com/organization/tek-service-pros,,"Asset Management, Cloud Computing, Email, IT Management, Web Hosting",https://tekservpros.com/,"Atlanta, Georgia, United States","Tek Service Pros is an IT company that provides a wide range of IT solutions include cloud computing, data backup, email and networking.","632,875",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2010-01-01,year,,1-10,,,,,,
NextGen Solutions offers,https://www.crunchbase.com/organization/nextgen-solutions-offers,"Nextgen Solutions offers IT staffing services to companies. They offer ERP solutions, cloud services, software development, application maintenance, and staffing solutions testing. They use technologies like SNOW, JAVA, .NET, DevOps, UI/UX design, IoT, BIGDATA, and Android/IOS.","Apps, Cloud Computing, Enterprise Resource Planning (ERP), Software, Staffing Agency",https://ngstek.com,"Charlotte, North Carolina, United States",NextGen Solutions offers IT consulting and software development services.,"636,724",,,,,,,,,,,,,"East Coast, Southern US",Active,2011-01-01,year,,51-100,,,,396197,USD,396197
"Logicbox Software, Inc.",https://www.crunchbase.com/organization/logicbox-software,Our innovative ES4 platform lets us provide you with tailor-made web-based applications built to meet your specific business challenges in a fraction of the time and cost of other vendors.,"Business Information Systems, Cloud Computing, Consulting, CRM, Enterprise Applications, Enterprise Software, Information Services, Professional Services, SaaS, Sales Automation, Software, Supply Chain Management",http://logicboxsoftware.com,"Portland, Oregon, United States",Customized cloud-based business applications,"637,667",,,,,,,,,,,,,"West Coast, Western US",Active,2010-04-25,day,1,11-50,Craig Hubbard,,,,,
Sequoia Worldwide,https://www.crunchbase.com/organization/sequoia-worldwide,,"Cloud Computing, Software",http://www.sequoiaworldwide.com/,"Campbell, California, United States","Sequoia Cloud Solutions, a Presidio company is a catalyst for enabling market adoption of the Cloud.","639,578",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2010-01-01,year,,11-50,,,,,,
CloudOptix,https://www.crunchbase.com/organization/cloudoptix,"CloudOptix (CO) has developed a personal cloud computing software product called CloudTop, that can be downloaded from their website onto personal computers, notebooks, tablets and smart phones. To ensure privacy and access at the lowest possible cost, CloudTop offers users a comprehensive suite of data storing, sharing and communication cloud apps that use enterprise-class security to access inexpensive public “pay-as-you-go” cloud storage or private “cloud-in-a-box” storage. With a CloudTop users can login to their public cloud storage  accounts (Amazon S3, Microsoft Azure, Google Storage, HP Storage, Rackspace Cloud Files, AT&T Synaptics, Nirvanix Storage) and/or private cloud-in-a-box (EMC Atmos, OpenStack Swift, MeghaWare Appliance) to auto slice into secure cloud workspaces and communication channels - for digital lockers, data backups, collaboration and several other use cases. Small business and professional users will find at least one secure cloud app to store or backup their data, or find one to synchronize files, contacts, calendars or notes across their PCs, Tablets or Smart Phones - as well as directly click to view or edit them with the appropriate device-installed apps.  Or choose a cloud app for creating a private work, play or social network and with a free invitee app link invite others to share files, post or pin content; email, instant message, collaborate or socialize in absolute privacy – as well as stay connected with them via public social networks, email, IM, etc. All CloudTop transactions are secured with vendor independent AES-256 encryption, including data stored on any MeghaWare cloud appliances used for local storage or caching - not using third party encryption or servers ensures data privacy from loss or theft and availability during service outages. With support for pay-as-you-go accounts and one-click migration or deletion, CloudTop users can shop around for free storage offers and the lowest monthly subscription fees from 7 industry leading providers – rent at will for pennies per month ($0 if unused) and save by paying per GB (used).  With support for cloud-in-a-box caching and storing, monthly subscription fees can be driven down to the bone or completely eliminated. Also, savings dramatically go up with the number of free invitee apps used, when compared to fees charged for every user by other cloud or traditional app vendors. Industry veterans Shawn Nagar and Leo Salazar came up with the idea of MeghaWare - personal cloud computing software - in early 2009, drawing on their experience in designing high performance computers (at DEC), creating a storage-networking company (acquired by EMC) and a storage-virtualization company (acquired by VMware). Ashish Nagar joined the founding team in January 2010, to head product engineering in India.   MeghaWare is a registered trademark and brand name for CO's cloud computing family of software products. CloudTop is a registered trademark and brand name of their flagship product.  CO is a privately held software company founded in May, 2009. Primarily focused on the front-end of cloud computing, it has developed virtual cloud computing software. Sold as the MeghaWare CloudTop, it offers users their own suite of cloud computing applications and a personal cloud created from virtually connecting their public and private cloud storage accounts. They are headquartered in Boca Raton, FL. They have R&D centers in Massachusetts, Texas and California. Their Product Engineering and Technical Support offices are located in India.","Cloud Computing, Cloud Management, Collaboration, Cyber Security, Logistics, Privacy, Software",http://www.meghaware.com,"Boca Raton, Florida, United States",CloudOptix is a Personal Cloud Computing.,"644,506",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Closed,2009-05-01,day,,51-100,,,,,,
iTernal Networks,https://www.crunchbase.com/organization/iternal-networks,,"Cloud Computing, IT Infrastructure, Network Security, Outsourcing",https://iternalnetworks.com/,"Las Vegas, Nevada, United States","iTernal Networks focuses on cybersecurity, IT infrastructure, cloud computing, network security, data recovery and IT outsourcing services.","647,335",,,,,,,,,,,,,Western US,Active,2009-01-01,year,1,1-10,Michael Kanet,,,,,
Call In Studio,https://www.crunchbase.com/organization/call-in-studio,,"Broadcasting, Cloud Computing, Internet Radio, Podcast",https://dev.callinstudio.com/,"Bonsall, California, United States",Call in Studio is the cloud platform that allows podcasters and broadcasters to virtually accept and manage calls from listeners.,"649,462",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2011-01-01,year,,1-10,,,,,,
DevDesk,https://www.crunchbase.com/organization/devdesk,"DevDesk is a software & solutions provider of technologies benefiting franchise organizations, retail establishments and multi-business owners; specializing in chain supply management, custom integrations and cloud computing. Their flagship product DevDesk Tabz is being introduced as a SaaS platform where companies and individuals can find, organize and share online apps & URLs while accessing these favorite applications from a single interface.  Tabz provides the ability to create corporate marketplaces where employee application administration can be consolidated or public-facing partnership portals can be promoted. The Tabz platform is the first step in creating an environment for corporate chain supply management: equipping companies to intuitively manage access rights and permissions to granular levels thus controlling varying degrees of transparency for sharing information with their unique audiences.  The product introduces companies to a variety of applications aimed at facilitating business development and operations while providing the flexibility to incorporate existing legacy systems or bespoke corporate portals into the environment.  The Tabz platform thereby facilitates the creation of custom integrations and migrations between disparate apps, cloud-based environments and on-premise hardware or software which ultimately leads to higher employee adoption of evolving technologies. DevDesk will be introducing modules to further promote the consolidation, visualization and tracking of data across multiple companies and technologies: a concept they have coined ""Multi-Business Management"" (MBM).  The primary goal of their MBM suite of tools is to manage multiple businesses, subsidiaries, trades, brands and independent operations from a single source.  Core modules such as CRM, Salesforce, Property, Project and Document Management are being introduced to address this goal and revolve around their founding principles of â€œconnecting people, places and projectsâ€.   As more information is collected, participants will be able to opt-in to industry-specific information sharing programs to gain insight into unique metrics within their field.","Cloud Computing, CRM, Legal, Mobile, PaaS, Real Estate, SaaS, Software",http://www.devdesk.net,"Woodinville, Washington, United States","DevDesk is a software & solutions provider of technologies benefiting franchise organizations, retail establishments and multi-business","649,818",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2009-01-01,day,,1-10,,,,,,
Lyatiss,https://www.crunchbase.com/organization/lyatiss,"Lyatiss® is a software company pioneering Application Defined Networking (ADN) solutions that offer smart networking analytics and capabilities to cloud infrastructure users. The company’s solutions power elastic networking and a holistic optimization of interconnected resources for better performance and improved cloud experience. Lyatiss is headquartered in Mountain View, Calif., with offices in San Francisco, CA and Lyon, France. Lyatiss is the company behind CloudWeaver®, the only cloud-based intuitive orchestration tool that integrates network services with other resources for better cloud infrastructure control and optimization. CloudWeaver is the needed link to create a completely elastic system. CloudWeaver enables application administrators to program cloud infrastructure, intuitively mixing the on-demand nature of the cloud with the power of virtual networks and SDN. As a result, users gain greater awareness and agility for the network dynamically adapts to cloud applications. These unique features help users maximize availability, performance and differentiation of their cloud-based applications.","Analytics, Cloud Computing, SaaS, Software",http://lyatiss.com,"Mountain View, California, United States",Lyatiss develops a software application that offers smart networking analytics to cloud users.,"652,003",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2010-06-01,day,2,11-50,"Pascale Vicat-Blanc, Sebastien Soudan",,,,,
BrightContext,https://www.crunchbase.com/organization/brightcontext,"BrightContext provides a massively scalable, cloud-based data stream processing platform that makes it easy to deliver real-time stream analytics from any data source.  Trusted by enterprise customers for high-visibility applications, BrightContext is used for stream analytics, live visualization, monitoring, and generating alerts from high-volume data sources such as: web click and activity data, mobile activity data, social media, audience sentiment data, point-of-sale data, and transactional data.  BrightContext is self-service and easy-to-use, and works in most any environment -- providing the agility to deliver immediate insight in an increasingly fast-paced, data-driven world.  BrightContext is Powering Real-Time.","Analytics, Cloud Computing, Cloud Data Services, Real Time, Software",http://www.brightcontext.com,"Arlington, Virginia, United States","BrightContext provides a scalable, cloud-based data stream processing platform facilitating real-time stream analytics from data sources.","659,212",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2010-01-01,year,2,1-10,"John Funge, Leo Scott",,,,,
TheCompulab,https://www.crunchbase.com/organization/thecompulab,"Managed IT services,  IT consulting, Network security. We at TheCompuLab have a passion for technology and helping businesses grow. We genuinely believe that technology can make any organization more productive and efficient. With our skills-set, passion and dedication to understanding your business, we can effectively streamline your business and IT infrastructure to make them more efficient while using limited resources. Our technical skills combined with our creativeness helps us plan, design, and implement the right solutions for our customers. Our understanding that no two companies have the same needs and goals is why we take the time to learn what is important to you and your business, then design the solution that fits. Our solutions allow our customers to maintain high availability of systems while still reducing IT costs. TheComuLab is consistently training and testing new technologies which helps us deliver the right tools to suit specific business needs.","Cloud Computing, Consulting, Information Technology, IT Management",http://www.thecompulab.com/,"Pompano Beach, Florida, United States","IT Consulting, IT Services, Managed IT Services, Cloud Computing, Desktop as a Service, serving Ft. Lauderdale","660,419",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2009-01-01,year,,1-10,,,,,,
Quality Theorem,https://www.crunchbase.com/organization/quality-theorem,,"Cloud Computing, Consulting, Internet of Things, Software, Training, Web Development",https://qualitytheorem.com,"West Trenton, New Jersey, United States","Quality Theorem is a software company that offers IoT product consulting, hardware design, staffing, training, and web development services.","662,309",,,,,,,,,,,,,"East Coast, Northeastern US",Active,2010-01-01,year,1,11-50,A Sathyanarayana Yavagal,,,,,
Krish Services Group,https://www.crunchbase.com/organization/krish-services-group,,"Cloud Computing, Information Technology, Mobile Apps, Web Development",https://krishservicesgroup.com,"Brecksville, Ohio, United States",Krish Services Group offers web and mobile application development and cloud computing services.,"663,025",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2011-01-01,year,,11-50,,,,,,
Monad Corporation,https://www.crunchbase.com/organization/monad-corporation,Noos.com is cloud-based visualization SaaS for Big data.,"Analytics, Cloud Computing, Data Visualization, SaaS, Software",http://mon.ad/,"Wilmington, Delaware, United States",noos.com - See Big Data,"665,925",,,,,,,,,,,,,"Greater Philadelphia Area, East Coast, Southern US",Active,2010-07-13,day,1,1-10,Jun H. Sung,1,,,,
appReef,https://www.crunchbase.com/organization/appreef,"appReef cloud based solutions offer comprehensive product suite that allows enterprises to focus their time and resources on value added activities rather than building their own infrastructure and proprietary solutions. Using appReef application platform(PaaS), most types of web applications can be developed via simple point and click web based services. Also, User Interface, Business logic and Permissions can be customized for more advanced applications. appReef SaaS also offers various standard applications that are commonly required in most enterprises.","Cloud Computing, Information Technology, PaaS, SaaS, Software",http://www.appreef.com,"Coppell, Texas, United States",appReef is an application development platform that enables rapid development and delivery of secure applications.,"665,517",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Closed,2010-11-24,day,3,1-10,"Jayandan Pazhayidathu, Naresh Jonnalagadda, Vijay Reddy",,,,,
Wappwolf,https://www.crunchbase.com/organization/wappwolf,"Wappwolf is building the next virtual filesystem on top of cloud services and cloud storages. iBeam.it changes the way content is being shared today. Create a beam to a watched folder/album and let your followers choose where to follow your stuff. Share It Your Way | Follow It Their Way The first product was the Wappwolf Automator for Dropbox followed by other cloud storages. Wappwolf automates your tasks in the cloud. It connects your Dropbox, G Drive or Box to other web-services, and performs an action automatically each time you add a file to a predefined folder. For example: sync files to Kindle, share photos on social networks, convert files, send emails, and many more.    Developers can submit actions for file processing using the Wappwolf API. Wappwolf helps you save time and be more productive.","Cloud Computing, Document Management, Enterprise Software, File Sharing, SaaS",http://www.wappwolf.com,"San Francisco, California, United States",Wappwolf offers a virtual file system that automatically converts and syncs the user files with a predefined folder in Dropbox.,"673,596",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Closed,2010-07-28,day,1,11-50,Michael Eisler,,,,,
