Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
EM Squared,https://www.crunchbase.com/organization/em2-custom-software-solutions,,"Analytics, Apps, Cloud Data Services, Internet of Things, IT Infrastructure, Software",http://www.emsquared-inc.com,"Marietta, Georgia, United States","EM Squared focuses on software applications along with IoT, data analytics, cloud data services, IT infrastructure & management.","390,861",174,,,,0,1,,100%,,"9,907,778",,,"Greater Atlanta Area, East Coast, Southern US",Active,2001-01-01,year,,1-10,,,,,,
Protected Harbor,https://www.crunchbase.com/organization/protected-harbor,,"Cloud Data Services, Data Center, IT Management, Software",https://protectedharbor.com,"Orangeburg, New York, United States","Protected Harbor is a software company that offers clouds, applications, data centers, remote access, and web design services.","512,054",164,"2,214.83",-97.71%,,0,1,-12.13%,100%,7.41%,"9,788,970","7,319,927",296.47%,"Greater New York Area, East Coast, Northeastern US",Active,1995-01-01,year,,11-50,,,,,,
Quanexus,https://www.crunchbase.com/organization/quanexus,,"Cloud Data Services, Cyber Security, VoIP",https://www.quanexus.com,"Dayton, Ohio, United States","Quanexus is a technology company that focuses on cybersecurity, data solutions, cloud services and VoIP.","1,240,942",155,,-94.63%,,120,5,400%,0%,,"10,026,919","5,723,003",132.97%,"Great Lakes, Midwestern US",Active,1992-01-01,year,,11-50,,,,533834,USD,533834
Cloudnine Realtime,https://www.crunchbase.com/organization/cloud9realtime,"Application cloud hosting gives businesses a way to increase capacity and add capabilities quickly without a large investment in new infrastructure. Stop paying for resources that you don’t use! Move to the Cloud where you pay for what you need in a more secure, managed, highly available and scalable cost effective infrastructure.",Cloud Data Services,https://www.cloudninerealtime.com,"San Diego, California, United States",Cloudnine Realtime is a cloud solutions provider for CPA firms.,"726,970",141,,"4,600%",,29,2,100%,0%,,"9,926,385","-416,558",-4.03%,"Greater San Diego Area, West Coast, Western US",Active,2000-01-01,year,1,11-50,Robert J Chandler,,,,,
Tech II Business Services,https://www.crunchbase.com/organization/tech-ii-business-services,,"Cloud Data Services, Information Technology, IT Infrastructure",https://www.tech-ii.com/,"Saratoga Springs, New York, United States","Tech II Business Services provides network infrastructure, IT system integration, access control system, cabling, and cloud services.","985,693",128,,-98.3%,,0,1,0%,100%,0%,"10,209,560","7,687,739",304.85%,"East Coast, Northeastern US",Active,1983-01-01,year,1,11-50,Eric Guby,,,,,
Alianza Corp,https://www.crunchbase.com/organization/alianza-corp,"Alianza Corp provides IT consulting, cloud consulting, cloud, inbuilt firewall, nubit active directory, develops, ISV net development, full stack development, cloud solutions, and identity management.They offer virtualization technologies,and software development services.","Cloud Data Services, Information Technology, Mobile Apps",https://www.alianzacorp.mx,"Santa Fe, New Mexico, United States",Alianza Corp provides collaboration and security services.,"957,038",107,,-61.79%,,18,2,100%,0%,,"10,316,753","1,075,715",11.64%,Western US,Active,1997-01-01,year,,51-100,,,,,,
hopTo,https://www.crunchbase.com/organization/hopto,"HopTo offers a mobile productivity workspace application that empowers users to fully embrace a mobile lifestyle. The company specializes in the fields of mobile workspace, iPad App, enterprise mobility, and remote desktop services. It was founded in 2012 and headquartered in Campbell, California.","Apps, Cloud Data Services, Content, File Sharing, iOS, Mobile, Software",http://www.hopTo.com,"Campbell, California, United States",HopTo offers a mobile productivity workspace application that empowers users to fully embrace a mobile lifestyle.,"94,531",95,"1,811.5",-98.76%,-66.67%,0,2,93.35%,0%,0%,"10,399,275","7,891,865",314.74%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,1996-05-01,day,,11-50,,4,,,,
Hixardt,https://www.crunchbase.com/organization/hixardt,,"Cloud Data Services, IT Infrastructure, Project Management",http://www.hixardt.com,"Pensacola, Florida, United States","Hixardt is an IT firm that provides cloud technologies, data centers, IT infrastructure, and project management.","696,646",86,,,,0,1,,100%,,"10,157,568",,,"East Coast, Southern US",Active,2001-01-01,day,3,11-50,"Michael E. Hicks Jr, Robert E. Barnet, Scott T. Luthardt",,,89551,USD,89551
Greystone Data Technology,https://www.crunchbase.com/organization/greystone-data-technology,,"Cloud Data Services, Hardware, Information Technology, Security, Software",https://greystonedatatech.com,"Fremont, California, United States",Greystone Data Technology offers custom hardware and software solutions ranging from mobile device testing to security imaging.,"462,151",72,,,,0,1,,100%,,"10,203,010",,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2002-01-01,year,,101-250,,,,,,
Referencistas,https://www.crunchbase.com/organization/referencistas,"Referencistas provides cloud computing, remote access, information technology, library solutions, reference tools, ezproxy, estadisticas bibliotecas, biblioteca, lookprox and acceso remoto.They offer soluciones bibliotecas, webdewey, bases de datos, recursos electronicos, generador de estadísticas, proxy, and bibliotecas and universitarias.","Cloud Data Services, Consulting, Software",https://www.referencistas.com,"Doral, Florida, United States",Referencistas provides products and services for all types of entities.,"1,300,733",19,,,,2,1.32,,84.21%,,"10,395,999",,,"Greater Miami Area, East Coast, Southern US",Active,2000-01-01,year,,11-50,,,,,,
Alcala Consulting,https://www.crunchbase.com/organization/alcala-consulting,"Alcala Consulting provides information technology consulting services to small and medium size businesses in the United States.   It offers virtual chief information services, technology budgets, help desk support services, network operations center services, technology procurement, computer backup and disaster recovery services, hosted email and spam filtering, web hosting solutions, web marketing, Microsoft Dynamics GP implementation sales and support, Microsoft DynamIcs CRM implementation sales and support, VWWare implementation sales and support, Laserfiche implementation sales and support, and voice over IP (VoIP) services.","Cloud Data Services, Consulting, Information Technology, Legal, Software, Telecommunications",http://www.alcalaconsulting.com,"Los Angeles, California, United States","Alcala Consulting is an information technology support firm that provides virtualization, spam protection, and datacenter services.","290,602",18,,,,0,1,,100%,,"10,399,830",,,"Greater Los Angeles Area, West Coast, Western US",Active,1997-07-01,day,,1-10,,,,83000,USD,83000
BIF Technologies,https://www.crunchbase.com/organization/bif-technologies,,"Cloud Data Services, Information Technology, Software",https://biftechnologies.com,"San Antonio, Texas, United States",BIF Technologies is a software development company.,"706,969",3,,,,0,1,,100%,,"10,476,864",,,Southern US,Active,1999-01-01,day,,11-50,,,,170960,USD,170960
International Systems Management,https://www.crunchbase.com/organization/international-systems-management,,"Cloud Data Services, IT Management, Network Security",http://www.ismweb.com,"Peachtree City, Georgia, United States","International Systems Management provides IT solutions, technology, and services for other business entities.","1,455,422",2,"1,499.33",-99.89%,,0,1,0%,100%,0%,"10,489,464","5,685,411",118.35%,"Greater Atlanta Area, East Coast, Southern US",Active,1995-01-01,year,,11-50,,,,,,
Decisiv,https://www.crunchbase.com/organization/decisiv,"Founded in 2002 and based in Glen Allen, Virginia, Decisiv provides a cloud-based service relationship management (SRM) software as a service (SaaS) for fleets to effectively manage and measure internal and external service and repair events to drive uptime and asset availability. This includes trucking, construction, power generation and other industries that require the right people, location, processes, content, documentation and communications at the point of service to ensure an effective and efficient service event and to minimize the asset’s total time out of service.","Business Intelligence, Cloud Data Services, Public Transportation, SaaS, Software",http://decisiv.com,"Glen Allen, Virginia, United States",Decisiv provides service relationship management and business intelligence solutions for commercial assets.,"14,420",,,,,,,,,,,,,"East Coast, Southern US",Active,2001-01-01,year,1,51-100,Saber Ammori,,,816344,USD,816344
nVoq,https://www.crunchbase.com/organization/nvoq,"nVoq is a privately held software company that provides a cloud-based speech-to-text solution to improve workflow in communication and health care companies. Its main product is SayIt, a speech-to-text solution designed to improve workflow.  SayIt is a hosted service built on the Microsoft Speech Application Programming Interface (SAPI). SayIt is used across the U.S. by a variety of customers including major communications companies and health care organizations. nVoq was founded in 2000 by veteran technology entrepreneur Charles Corfield and is based in Boulder, Colorado.","Cloud Data Services, Health Care, Software, Text Analytics",https://sayit.nvoq.com,"Boulder, Colorado, United States",nVoq provides a cloud-based speech-to-text solution to improve workflow in communication and health care companies.,"24,442",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2000-01-01,year,1,11-50,Charles Corfield,3,,,,
Arrayent,https://www.crunchbase.com/organization/arrayent,"Arrayent, Inc., an engineering and design company, produces electrical and embedded software consumer electronics that connect to the Internet. The company develops products that provide wireless, gateway, and server solutions to Internet-enabled products in home healthcare, control, fitness, and electronics markets in North America and Europe. It also provides back-end Internet services and software for products to communicate; and Internet connect systems that enable electronic product brand owners to connect their products wirelessly to Web applications hosted in the Internet cloud.  The company was incorporated in 2002 and is headquartered in Redwood City, California.","Cloud Data Services, Mobile Apps, SaaS, Software, Virtualization",http://www.arrayent.com,"Redwood City, California, United States",Arrayent is a cloud-embedded platform enabling manufacturers and retailers to connect their products to web and smartphone apps.,"58,396",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2002-01-01,year,1,101-250,Shane Dyer,,,,,
Racemi,https://www.crunchbase.com/organization/racemi,"With more than a decade of experience and 65,000 migrations completed, Racemi is the proven cloud migration partner for systems integrators and service providers looking to deliver an innovative, seamless cloud transformation experience for their clients. Unlike the complacency of traditional methods that take too much time and resources, Racemi helps organizations rapidly migrate workloads to the cloud by providing a tech-forward approach to discovery, migration, and optimization. Systems integrators such as DXC Technology, Accenture, IBM and enterprises such as GE Oil & Gas, IBM and Kellogg trust Racemi to migrate workloads and applications with speed, efficiency, quality, minimal disruption and security. More information can be found at http://www.racemi.com Racemi is changing the way enterprise organizations embrace cloud technology. Our solutions and services have been designed and developed with a single goal - make cloud adoption easy. We address the challenges, remove the obstacles and provide the expertise to simplify any cloud journey.  Your network is complex, but moving your architecture doesn't have to be. Racemi is cloud migration, simplified.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Data Center Automation, Information Technology, Professional Services, Software",http://www.racemi.com,"Atlanta, Georgia, United States","Racemi helps organizations rapidly migrate workloads to the cloud providing a tech-forward approach to discovery, migration & optimization.","63,640",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Closed,2001-01-01,year,2,51-100,"Charles T. Watt, Paul Freet",,,465482,USD,465482
CivicConnect,https://www.crunchbase.com/organization/civicconnect,"Our Mission Enable cities “as enterprises” to improve efficiency and sustainability while providing citizens, visitors and workers the tools they need to more easily explore and navigate their cities. Our Offering CivicConnect provides a suite of applications that leverage Augmented Reality (AR) and the latest mobile technologies to deliver a compelling user experience. With an initial focus on urban mobility, these applications are built on the CivicConnect Platform, a cloud-based platform, purpose-built for the public sector, that enables rapid deployment while providing the data and analytics needed to make smart decisions. Developers can use the platform and growing set of APIs to create their own Smart City applications. Our History CivicConnect, formerly Civic Resource Group, brings 15 years’ experience delivering digital solutions and services to the Public Sector. With customers across sectors and agency levels, CivicConnect has a deep understanding of the needs, resources and priorities of this sector, and harnesses this knowledge and expertise as we continue to build our CivicConnect Platform and applications. Our Focus As the urban population grows and the populace relies on single passenger trips, congestion increases, and the staggering economic and environmental consequences from this congestion demands alternatives. Public Sector entities must find timely and cost-effective ways to tackle the challenges of urban mobility to ensure sustainable, economically viable cities. Today, CivicConnect provides our integrated data management platform, AR based applications and intelligence for delivering urban mobility solutions. Over time, the CivicConnect data management platform and applications will grow to address all aspects of a connected Smart City.","Augmented Reality, Big Data, Cloud Data Services, Government, GovTech, Information Services, Information Technology, Internet of Things, Mobile Apps",http://civicconnect.com/,"Los Angeles, California, United States",Civic Connect develops and distributes cloud-based technology solutions for civic organizations.,"64,414",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2000-01-01,year,2,11-50,"Gregory G. Curtin, Robert McConnachie",,,339071,USD,339071
Metricly,https://www.crunchbase.com/organization/metricly,"Metricly replaces human guesswork with behavior learning technology to automate cloud monitoring and IT operations performance analysis. The company’s software solution is offered as a service (SaaS) and on-premise, and allows users to visualize, isolate, and proactively address IT performance issues across a variety of data sources before they impact the business.","Analytics, Cloud Data Services, Predictive Analytics, SaaS, Software, Web Development",https://www.metricly.com,"Reston, Virginia, United States","Metricly is an adaptive monitoring solution that helps monitor cloud services, applications, infrastructure, and public cloud costs.","64,626",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Closed,1997-01-01,year,5,11-50,"Brian Spindler, Devin Poolman, Jason DeFillippo, Jason Simpson, Paul Cloutier",,,,,
Netchemia,https://www.crunchbase.com/organization/netchemia,"Netchemia is a leading provider of cloud-based talent management software specifically developed for K-12 educational organizations. We believe that by providing school districts with intuitive software to recruit, hire, develop and retain the best teachers and school leaders, we can help them dramatically affect student achievement. Netchemia's TalentEd K-12 Strategic Talent Management Suite delivers simple, innovative and affordable management solutions for applicant tracking and hiring (TalentEd Recruit & Hire) and performance evaluation (TalentEd Perform) to more than 1,100 educational organizations across the nation. TalentEd frees school leaders to focus on what's important 'finding and developing the best teachers and staff and helping them grow.","Cloud Data Services, Enterprise Software, Higher Education, Software",http://netchemia.com,"Prairie Village, Kansas, United States",Netchemia provides cloud-based talent management software specialized for K-12 educational organizations.,"71,063",,,,,,,,,,,,,Midwestern US,Closed,2001-01-01,year,2,51-100,"Carlos Antequera, Chris Weber",,,,,
Magellan,https://www.crunchbase.com/organization/magellan,"Mobile backen service and custom mobile app development. Magellan is a software development company with a focus on mobile apps and server development.  Magellan offers its M2 cloud platform as a service and develops custom end-to-end mobile software app solutions for its customers.  Founded in 2001, Magellan has over 10 years of experience in developing and deploying commercial grade software platforms to mobile network operators around the world.","Cloud Computing, Cloud Data Services, Consulting, Mobile, Software",http://www.magellanllc.com,"San Francisco, California, United States",Magellan is a software development company with a focus on mobile apps and server development.,"112,516",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2000-01-01,year,,1-10,,17,14,,,
EASE Technologies,https://www.crunchbase.com/organization/ease-technologies,EASE Technologies is a technology company operating in the United States.,"Cloud Data Services, Consulting, Information Services, Information Technology",http://www.easetech.com,"Princeton, New Jersey, United States",EASE Technologies is a technology company operating in the United States.,"114,251",,,,,,,,,,,,,"East Coast, Northeastern US",Active,1993-01-01,year,1,51-100,Chuck Bubeck,1,,,,
Arris Group,https://www.crunchbase.com/organization/arris-group,"ARRIS Group, Inc., a global communications technology company, provides integrated broadband network solutions. The company develops, manufactures and supplies cable telephony, video and high-speed data equipment. The company provides products and equipment principally to cable system operators and, more specifically, to Multiple System Operators (MSOs). ARRIS is a global innovator in IP, video and broadband technology. They have continually worked with their customers to transform the experience of entertainment and communications for millions of people around the world. The people of ARRIS are dedicated to the success of their customers, bringing a passion for invention that has fueled their history: They created digital TV, delivered the first wireless broadband gateway and are pioneering the standards and pathways for tomorrow's personalized, Ultra HD, multiscreen, and cloud services. They are dedicated to meeting today's challenges and preparing for the tasks the future holds. Collaborating with their customers, ARRIS will continue to solve the most pressing challenges of 21st century communications. Together, they are inventing the future.","Broadcasting, Cloud Data Services, Internet, Manufacturing, Public Relations, Video",https://www.commscope.com,"Suwanee, Georgia, United States","ARRIS Group is a telecommunications equipment manufacturing company that provides cable operators with data, video and telephony systems.","140,890",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,1969-12-01,day,,5001-10000,,,,,,
MFX Services,https://www.crunchbase.com/organization/mfxchange-holdings,,"Cloud Data Services, Collaboration, Data Center, Enterprise Software, Financial Services, InsurTech",https://www.quessgts.com/,"Irving, Texas, United States","MFX Services provides infrastructure and data center, cloud computing, and insurance technology services to support businesses.","141,220",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2001-01-01,year,,10001+,,,,,,
Cloud Lets Go,https://www.crunchbase.com/organization/cloud-lets-go,"Cloud Lets Go assists and manages company’s moving into the next generation of technology. The company utilizes only the platforms of Amazons AWS and Microsofts Azure. Cloud Lets Go was founded to move small and mid-sized businesses onto the Cloud nationwide. This business produces over 40% of the U.S. economy and typically do not have in house IT staff. The Cloud represents a significant opportunity to improve security, integrate their platforms, and extend the power of the Cloud to their personnel and customers. Cloud Lets Go is committed to providing the best migration path to the Cloud and to providing state of the art management for these clients.","Cloud Data Services, Cloud Management, Cloud Security",https://cloudletsgo.com/,"Minneapolis, Minnesota, United States",Cloud Lets Go assists and manages company’s moving into the next generation of technology.,"144,269",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,2002-01-01,year,1,1-10,Carl George,,,,,
Telx,https://www.crunchbase.com/organization/telx,"Telx is a leading provider of interconnection, colocation and business exchange services in strategic, high demand North American markets.  With 15 premier facilities, Telx increases speed to market and reduces connectivity costs by providing direct connections to the industry's highest performance networks and access to more than 800 leading telecommunications carriers, ISPs, content providers and enterprises. Telx is a privately held company headquartered in New York City with four facilities in the New York Metro area, two facilities in Chicago, two facilities in Dallas, three facilities in California, (Los Angeles, San Francisco, and Santa Clara) and facilities in Atlanta, Miami, Phoenix and Charlotte, N.C. For more information about Telx, visit www.telx.com.","Cloud Data Services, Telecommunications, Web Hosting",https://www.digitalrealty.com,"New York, New York, United States","Telx provides interconnection, colocation and business exchange services for the North American markets.","180,646",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2000-01-01,year,1,251-500,Hunter Newby,,,,,
Syntellect,https://www.crunchbase.com/organization/syntellect,"Syntellect provides enterprise contact center solutions for the high-technology, financial services, help desk, utilities, government, and consumer products industries.  The company was founded in 1984 and is based in Phoenix, Arizona with additional offices in Chicago, Illinois; Hampshire, the United Kingdom; and Chennai, India. Syntellect  operates as a subsidiary of Enghouse Systems Limited.","Cloud Data Services, Enterprise Software, Knowledge Management",http://www.syntellect.com,"Phoenix, Arizona, United States",Enterprise Contact Center Solutions,"180,748",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Closed,1984-01-01,year,,251-500,,,,173967,USD,173967
Microcorp,https://www.crunchbase.com/organization/microcorp,,"Cloud Data Services, Telecommunications",http://www.microcorp.com/,"Marietta, Georgia, United States",MicroCorp is the premier distributor of telecom and cloud solutions.,"180,758",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,1986-01-01,year,1,101-250,Brad Miehl,,,,,
RDA Corporation,https://www.crunchbase.com/organization/rda-corporation,,Cloud Data Services,http://www.rdacorp.com/,"Hunt Valley, Maryland, United States",RDA Corporation is a technology consulting firm that provides businesses with tools to engage customers.,"183,630",,,,,,,,,,,,,"Greater Baltimore-Maryland Area, East Coast, Southern US",Active,1988-01-01,year,1,251-500,Don Awalt,,,1262844,USD,1262844
Riptide Software,https://www.crunchbase.com/organization/riptide-software,"Riptide Software is a leading provider of Salesforce, cloud computing and on-demand technology consulting, development and professional services. We can help you maximize your ROI from Salesforce both by improving your Salesforce implementation and by integrating Salesforce into your overall business processes. Our team of expert consultants and developers harnesses the power of the Web by leveraging the latest in cloud computing and on-demand technologies. With a firm focus on technology innovation and best practices, Riptide consistently delivers high-quality products and services you can trust at a price that you can afford.","Cloud Computing, Cloud Data Services, CRM, Software",https://www.riptidesoftware.com,"Oviedo, Florida, United States","Salesforce consulting, software developm","202,348",,,,,,,,,,,,,"East Coast, Southern US",Active,1995-04-07,day,,51-100,,6,,,,
3PAR,https://www.crunchbase.com/organization/3par,"3PAR Inc. is a global provider of utility storage systems for mid-sized to large enterprises, financial services firms, cloud computing service providers, consumer-oriented Internet/Web 2.0 companies, and government entities. The company helps organizations to build infrastructures that support the delivery of cloud-based services both internally, and at the scale required by service providers that make a business of selling such services to their external customers. The company's enterprise-class storage systems feature a clustered design that supports comprehensive multi-tenancy and was developed to be self-configuring, self-optimizing, self-monitoring, self-healing and scalable.  The Company's utility storage systems feature an architected, clustered, integrated hardware platform that includes an operating system and a range of software applications.","Cloud Data Services, Data Storage, Software, Virtualization",http://www.3par.com,"Fremont, California, United States","3PAR provides utility storage systems for enterprises, financial services firms, cloud computing service providers and government entities.","202,365",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,1999-01-01,year,1,501-1000,Jeffrey Price,,,,,
EarthShift,https://www.crunchbase.com/organization/earthshift,,"Cloud Data Services, Information Technology, Software",https://earthshift.com/,"Kittery, Maine, United States","EarthShift is a leading software, training and consultancy company specializing in Life Cycle Assessment.","204,933",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,2000-01-01,year,,11-50,,,,,,
NJVC,https://www.crunchbase.com/organization/njvc,"NJVC, LLC provides information technology management services in the United States. It offers information technology, information services, engineering operations, human resources, and business services; and a cloud computing solution for intelligence and defense communities. The company provides services for the management and operation of help desks, desktops, servers, networks, and voice and video systems, as well as enterprise management, and subcontract integration and consolidation services. The company was founded in 2000 and is headquartered in Vienna, Virginia. NJVC, LLC operates as a subsidiary of Chenega Technology Services Corp.","Cloud Data Services, Cyber Security, Enterprise Software, Software",http://www.njvc.com,"Vienna, Virginia, United States","NJVC provides IT management services such as cloud services, cyber security, data center services, print solutions, and more.","205,901",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2000-01-01,year,,5001-10000,,1,,,,
9Star Research,https://www.crunchbase.com/organization/9star-research,"9Star Research Inc. provides Internet single sign-on (SSO) and cloud identity security solutions. The company offers Shibboleth, SAML, and OAuth open standards compliant on-premise SSO software, as well as on-demand SSO SaaS/cloud services to enterprise and SaaS customers worldwide. Its products include ProtectNetwork that enables enterprises to provide their users and applications in bulk for SSO authentication and access management; Shimla SSO solution for secure Shibboleth/SAML SSO in the Joomla CMS platform; ActiveShareFS 2007 Shibboleth/SAML SSO Solution, an Internet SSO solution for Microsoft SharePoint 2007; and ActiveShareFS 2010 Shibboleth/SAML SSO Solution, an Internet SSO solution for Microsoft SharePoint 2010. The company also provides services, such as hosted Shibboleth/SAML SSO cloud services, Shibboleth/SAML SSO on-premises services, Shibboleth SSO annual support and maintenance services, SimpleSAMLphp SSO on-premises services, and federated identity management services. It serves large and SMB organizations in higher education, government, financial, healthcare, automotive, and consumer markets. The company was founded in 2002 and is based in Austin, Texas.","Cloud Data Services, Information Technology, SaaS",http://www.9starinc.com,"Austin, Texas, United States",9Star Research provides internet single sign-on (SSO) and cloud identity security solutions.,"206,413",,,,,,,,,,,,,Southern US,Active,2002-01-01,year,,501-1000,,,,,,
"Key Information Systems, Inc.",https://www.crunchbase.com/organization/key-information-systems,"Key Information Systems, Inc. is an information technology company. It provides information technology systems integration, computing, storage, and networking solutions through infrastructure-as-a-service module.  The company offers cloud infrastructure, colocation, storage and content management, business continuity, virtualization, and optimization solutions. It also provides critical assessment, financing, installation, training, maintenance, server, and managed and connectivity services. Key Information Systems, Inc. was founded in 1999 and is headquartered in Agoura Hills, California.","Cloud Data Services, Enterprise Software",http://www.keyinfo.com,"Agoura Hills, California, United States","Key Information Systems, Inc. provides the Western United States with IT solutions.","208,902",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1999-01-01,year,1,51-100,Lief Morin,,,104766,USD,104766
AWH,https://www.crunchbase.com/organization/awh,Digital product consulting & creation firm for competitive advantage.,"Cloud Data Services, Data Integration, Data Visualization, Database, Enterprise Applications, Enterprise Software, Mobile Apps, Product Management, Software Engineering, UX Design, Web Development",http://awh.net/,"Dublin, Ohio, United States",Digital product consulting & creation firm for competitive advantage.,"213,511",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1995-01-01,year,2,11-50,"Christopher Slee, Ryan Frederick",,,154316,USD,154316
Corus360,https://www.crunchbase.com/organization/corus360,"Corus360 is an innovative solutions company that empowers organizations to build, transition, and ultimately transform their environments to reach desired outcomes through seamless resilience, selecting the right people, and implementing ideal technologies.","Cloud Data Services, Data Center, Network Security",http://corus360.com/,"Norcross, Georgia, United States",Corus360 operates as an innovative solutions company.,"224,816",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,1998-01-01,year,2,251-500,"Hank Unverzagt, Mark Metz",,,381414,USD,381414
Element Technologies,https://www.crunchbase.com/organization/element-technologies,"Element Technologies is a consulting firm that delivers legal technology services. Element’s certified experts in the legal industry offer thought leadership and technology services to law firms including IT managed services, cloud, cybersecurity, procurement, document management, and litigation support services.","Cloud Data Services, Consulting, Information Technology, Legal, Management Consulting",http://www.ele-ment.com,"Minneapolis, Minnesota, United States",Element Technologies is a consulting firm that delivers legal technology services.,"225,065",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Closed,1987-01-01,year,1,11-50,Jeff Holds,,,284642,USD,284642
Sajan,https://www.crunchbase.com/organization/sajan,Sajan provides cloud-based translation software and client service typically to enterprise-level clients looking to localize content.,"Cloud Data Services, Enterprise Software, Software, Translation Service",http://www.sajan.com,"River Falls, Wisconsin, United States",Sajan provides cloud-based language translation software and technology solutions.,"227,665",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,1997-01-01,year,,51-100,,,,,,
PrismTech,https://www.crunchbase.com/organization/prismtech,"PrismTech is a provider of software platforms and tools for the Internet of Things, Industrial Internet and advanced wireless communications. PrismTech's products and services include: Vortex - Intelligent Data Sharing Platform for Business Critical Internet of Things (IoT) applications. Combining deterministic data delivery, system-wide data sharing and support for data analytics, Vortex helps system integrators, OEMs, device platform vendors and Cloud service providers (SaaS, PaaS and DaaS) deliver 'Smart' solutions for many vertical markets, including: Healthcare, Energy, Transportation, Smart Cities and Industrial Automation. Vortex provides efficient, secure and interoperable real-time Device to Device (D2D) and Device to Cloud information sharing. It is a key enabler for systems that have to reliably and securely deliver high volumes of real-time data with stringent end-to-end qualities-of-service (QoS). http://www.prismtech.com/vortex Spectra - Software Defined Radio (SDR) and Software Communications Architecture (SCA) solutions: Spectra CX a model-driven development tool that  simplifies, accelerates, and validates the SDR/SCA development process; Spectra CF a high performance, low footprint, COTS SCA Core Framework; Spectra CDB a fully integrated and optimized SDR middleware stack running across a wide range of FPGA, DSP and GPP processing elements; Spectra DTP - a wideband, high performance, baseband and RF SDR Development and test platform. http://www.prismtech.com/spectra DDS Community - an open source implementation of the OMG Data Distribution Service for Real-Time Systems (DDS) standard. DDS Community has experienced swift adoption in a variety of application domains characterized by the need to distribute high volumes of data with predictable low Haber latencies, such as, Radar Processors, Flying and Land Drones, Combat Management Systems, Air Traffic Management, High Performance Telemetry, Large Scale Supervisory Systems, and Automated Stocks and Options Trading. http://www.prismtech.com/dds-community The company was founded by Keith Steele in 1992 and is headquartered in Boston, Massachusetts. It has operations in Boston, Massachusetts, as well as in the United Kingdom, the Netherlands, and France. PrismTech Corporation operates as a subsidiary of PrismTech Holdings Ltd.","Big Data, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Data Integration, Enterprise Software, Information Technology, Internet of Things, Software",http://www.prismtech.com,"Woburn, Massachusetts, United States","PrismTech provides software platforms and tools for the Internet of Things, Industrial Internet and advanced wireless communications.","228,839",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,1992-01-01,year,1,51-100,Keith Steele,1,,,,
ACTS,https://www.crunchbase.com/organization/acts-332c,,"Cloud Data Services, Cloud Security, Information Services, Information Technology",https://www.actsolution.net,"Jacksonville, Florida, United States","ACTS is a solution provider such as cloud managed & security, IT consulting and DevOps services.","230,314",,,,,,,,,,,,,"East Coast, Southern US",Active,2002-01-01,year,1,51-100,James Farhat,,,510512,USD,510512
