Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Collaborate Solutions,https://www.crunchbase.com/organization/collaborate-solutions,,"Big Data, Cloud Computing, Consulting, IT Management, Software, UX Design",https://collaboratesolutions.com,"Shrewsbury, Massachusetts, United States","Collaborate Solutions renders software development, cloud computing, SAP analytics, UX/UI design and IT consulting services.","302,248",141,"2,433.83",-97.44%,"1,361.9%",80,2,100%,0%,100%,"9,896,576","6,943,461",235.12%,"East Coast, New England, Northeastern US",Active,2000-01-01,year,,501-1000,,,,3344732,USD,3344732
Consolidated Business Systems,https://www.crunchbase.com/organization/consolidated-business-systems,,"Cloud Computing, Consulting, Information Technology, VoIP",http://www.consolidated.us,"Centennial, Colorado, United States","Consolidated Business Systems provides cloud computing, IT consulting and VoIP solution.","1,247,418",103,,,,439,4,,0%,,"10,334,885",,,"Greater Denver Area, Western US",Active,2002-01-01,year,,,,,,23147,USD,23147
Healthy IT,https://www.crunchbase.com/organization/healthy-it-3c9d,,"Cloud Computing, Cyber Security, Health Care, Information Technology, VoIP",https://www.myhealthyit.com/,"Central Islip, New York, United States","Healthy IT provides VoIP, cloud hosting, cybersecurity, data back solutions, and managed IT services for health care and legal industries.","1,247,140",73,,,,0,1,,100%,,"10,517,785",,,"Greater New York Area, East Coast, Northeastern US",Active,1996-01-01,year,,1-10,,,,,,
OptfinITy,https://www.crunchbase.com/organization/optfinity,,"Cloud Computing, Information Technology, Software",https://optfinity.com/,"Springfield, Virginia, United States",OptfinITy is an information technology firm that offers cloud and software solutions.,"1,019,250",64,,,,0,1,,100%,,"10,569,714",,,"Washington DC Metro Area, East Coast, Southern US",Active,2002-01-01,day,,1-10,,,,96150,USD,96150
Quintix Corporation,https://www.crunchbase.com/organization/quintix-corporation,,"Cloud Computing, Software, Web Design",https://quintixcorp.com/,"Newark, California, United States","Quintix Corporation offers cloud, web design, CRM, ERP, mobile application and software development services.","758,852",58,,,,0,1,,100%,,"10,252,335",,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2002-01-01,year,,11-50,,,,,,
NetStandard,https://www.crunchbase.com/organization/netstandard,"NetStandard is a full-service business technology company that offers strategic managed services, virtual servers, cloud computing, and data center services. Our proactive approach to IT enables us to deliver customized business technology solutions for every client. We value the importance of every client, every account, and every relationship, and we are proud to offer technology that helps small and midsized businesses become leaner, quicker and more competitive.","Cloud Computing, Cyber Security, Data Center, Information Services, IT Infrastructure, IT Management, Network Security, Software",http://www.netstandard.com,"Kansas City, Kansas, United States","NetStandard is a full-service business technology company that offers strategic managed services, virtual servers, cloud computing.","226,970",39,"1,984.5",-99.29%,-95.49%,0,1,-50%,100%,40%,"10,320,185","7,343,777",246.73%,Midwestern US,Active,1996-01-01,year,1,51-100,Walt Lane,,,1032099,USD,1032099
The Call Center School,https://www.crunchbase.com/organization/the-call-center-school,,"Cloud Computing, E-Learning, Education",https://www.thecallcenterschool.com,"Chicago, Illinois, United States",The Call Center School creates e-learning courses for call and contact centers.,"1,319,496",5,"1,766",-98.01%,-82.8%,"2,866",16,"1,500%",0%,32.64%,"10,889,761","1,504,666",16.03%,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2001-01-01,year,,11-50,,,,,,
Oracle Dyn,https://www.crunchbase.com/organization/dyn,"Oracle Dyn Global Business Unit is a pioneer in managed DNS and a leader in cloud-based infrastructure that connects users with digital content and experiences across a global internet. Dyn's solution is powered by a global network that drives 40 billion traffic optimization decisions daily for more than 3,500 enterprise customers, including preeminent digital brands such as Netflix, Twitter, Linkedin and CNBC. Adding Dyn's best-in-class DNS and email services extend the Oracle cloud computing platform and provides enterprise customers with a one-stop shop for Infrastructure-as-a-Service (IaaS) and Platform-as-a-Service (PaaS). On January 31, 2017 Oracle completed the acquisition of Dyn, which now operates as an Oracle Infrastructure-as-a-Service (IaaS) global business unit (GBU).","Cloud Computing, Information Technology, Internet, SaaS, Web Hosting",https://www.oracle.com,"Manchester, New Hampshire, United States",Dyn is a pioneer in managed DNS and in cloud-based infrastructure that connects users with digital content and experiences across internet.,"14,316",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,1998-11-22,day,2,251-500,"Jeremy Hitchcock, Tom Daly",,,,,
eFolder,https://www.crunchbase.com/organization/efolder,"eFolder is a leading supplier of cloud data protection, business continuity and cloud file sync solutions for MSPs, cloud service providers, system integrators, and VARs. Delivered as wholesale services to the channel, eFolder enables its partners to provide branded data protection and file sync services and to generate highly profitable, recurring revenue. eFolder services complement many of the managed service offerings already deployed by partners and integrate with common PSA systems, making adoption of eFolder services fast and easy. eFolder also empowers cost-effective partner and end-user private clouds, allowing partners to meet the needs of any client, regardless of size or readiness to engage in public cloud services. eFolder is a privately held company and is headquartered in Atlanta, GA. For more information, please visit: http://www.efolder.net and follow us on Twitter: @eFolder","Cloud Computing, Flash Storage, Homeland Security, Software, Virtualization",http://www.efolder.net,"Denver, Colorado, United States","eFolder provides data protection services such as cloud file sync, data backup, business continuity, and email security solutions.","22,973",,,,,,,,,,,,,"Greater Denver Area, Western US",Closed,2002-01-01,year,4,101-250,"George Welborn, John Williams, Kevin Hoffman, William T Gross",3,,668255,USD,668255
Exari Systems,https://www.crunchbase.com/organization/exari-systems,"Exari is an automated document assembly and contract automation software company. Exari software uses a web-browser interface to enable  business people to create their own contracts using the templates created by their legal department.  This approach accelerates the contracts process and reduces the burden on busy legal departments.   The Exari system is designed to reduce costs, cycle time and risk, and is used worldwide by legal, procurement, sales, insurance, banking and government professionals.  Exari has offices in Boston, London, Munich and Melbourne.","Cloud Computing, Document Management, Enterprise Software, SaaS, Software",http://www.exari.com,"Boston, Massachusetts, United States",Exari Systems is an automated document assembly and contract automation software company.,"27,679",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,1999-01-01,year,2,51-100,"Jamie Wodetzki, Justin Lipton",,,,,
Aldera,https://www.crunchbase.com/organization/aldera,"Aldera (formerly known as Healthnation) provides cloud-based and on-premise core administration solutions for healthcare payers and administrators.  Aldera provides healthcare payers and administrators with a flexible, rules-based platform that allows them to meet industry challenges, improve business performance, and future-proof their organizations. Its offerings are available via SaaS subscription or term license models in either a cloud-based or on-premise deployment model.  Aldera was founded in 2002 and is based in Lisle, New York, the United States. It is a privately-held portfolio member company of SilverStream Capital, LLC, an alternative investment fund focused on growth equity in the healthcare technology, healthcare services and software sectors. In June 2013, the company received a $14 million Series B investment led by ABS Capital Partners, a leading investor in later-stage growth companies, with participation from Hughes & Company and existing investor SilverStream Capital.","Cloud Computing, Finance, Health Care, SaaS",http://www.aldera.com,"Lisle, New York, United States",Aldera provides cloud-based and on-premise core administration solutions for healthcare payers and administrators.,"40,964",,,,,,,,,,,,,"East Coast, Northeastern US",Active,2002-01-01,year,2,51-100,"Daniel Knies, Scott Kornhauser",1,,,,
Certes Networks,https://www.crunchbase.com/organization/certes-networks,"Certes Networks, Inc. provides security solutions for high performance networks for government agencies and federal organizations. It offers advanced encryption, and policy and key management solutions for securing wide area networks, and enables secure connectivity to private and public clouds. The company also provides CipherEngine, which delivers network-wide encryption to customers by providing an approach to security policy and encryption key management; and CipherEngine Enforcement Point family of encryptors that are encryption appliances designed for the carrier Ethernet and MPLS markets. In addition, it offers data center security, government solutions, MPLS encryption, multi-carrier WAN encryption, NERC and PCI compliance, secure LAN extension, regulatory compliance, and video and VOIP encryption solutions. Further, the company provides vCEP, a virtual appliance that allows organizations to protect sensitive network traffic among virtual servers and between clouds without using tunnels. It serves government agencies and federal organizations including Social Security Administration, Department of Energy, Department of Agriculture, the U.S. Coast Guard, the U.S. Army, and the U.S. Navy. Certes Networks, Inc. was formerly known as CipherOptics, Inc. and changed its name in January 2011. The company was founded in 2000 and is based in Pittsburgh, Pennsylvania.","Cloud Computing, Cyber Security, Hardware, Network Security, Security",http://certesnetworks.com/,"Pittsburgh, Pennsylvania, United States","Certes Networks, Inc. provides security solutions for high performance networks for government agencies and federal organizations.","45,746",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2000-01-01,year,1,101-250,Paul German,1,,728020,USD,728020
Vormetric,https://www.crunchbase.com/organization/vormetric,"Vormetric is the leader in Enterprise Encryption and Key Management for corporations. Vormetric is growing 40% yr/yr.  Vormetric is the only vendor that allows corporations to encrypt ALL DATABASE (all versions) and ALL files across the Enterprise.  Vormetric's provide very tight access controls to ensure only authorized users and applications can have access to the data. Vormetric claims more than 1,100 customers, including 17 companies of the Fortune 25. Vormetric technology has received strong market validation for its innovative approach to data security, including selection by IBM as the only database encryption solution for DB2 and Informix on LinuxTM, Unix® and Windows; selection by Symantec to provide the Symantec Veritas NetBackupTM Media Server Encryption Option; partnership with Oracle to secure the execution environment for Oracle® Database Vault.","Cloud Computing, Database, Enterprise Software, Network Security",http://www.vormetric.com,"San Jose, California, United States",Vormetric provides enterprise encryption and key management services that enable corporations to protect their data.,"51,203",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2001-01-01,year,1,101-250,Duc Pham,,,,,
iStreamPlanet,https://www.crunchbase.com/organization/istreamplanet,"iStreamPlanet, the Leader in Live: iStreamPlanet is a premier, multiplatform video-workflow solutions provider committed to bringing high-quality streaming video experiences to connected audiences around the world. With more than a decade of live streaming video experience, iStreamPlanet has built a comprehensive offering of cloud-based video-workflow products and services for live event and live linear streaming channels.  iStreamPlanet’s innovative approach has been chosen by the world’s leading sports, entertainment, and technology brands including NBC, Turner Broadcasting, Notre Dame Athletics, Pac-12 Networks, AT&T, and Microsoft.  Founded in 2000, the privately held company is headquartered in Las Vegas with offices in Redmond, Wash., and London. More information can be found at www.istreamplanet.com.","Cloud Computing, Events, Video Streaming",http://www.istreamplanet.com,"Las Vegas, Nevada, United States",iStreamPlanet offers cloud-based video-workflow products and services for live events and linear streaming channels.,"59,839",,,,,,,,,,,,,Western US,Active,2000-01-01,year,1,51-100,Mio Babic,,,,,
Racemi,https://www.crunchbase.com/organization/racemi,"With more than a decade of experience and 65,000 migrations completed, Racemi is the proven cloud migration partner for systems integrators and service providers looking to deliver an innovative, seamless cloud transformation experience for their clients. Unlike the complacency of traditional methods that take too much time and resources, Racemi helps organizations rapidly migrate workloads to the cloud by providing a tech-forward approach to discovery, migration, and optimization. Systems integrators such as DXC Technology, Accenture, IBM and enterprises such as GE Oil & Gas, IBM and Kellogg trust Racemi to migrate workloads and applications with speed, efficiency, quality, minimal disruption and security. More information can be found at http://www.racemi.com Racemi is changing the way enterprise organizations embrace cloud technology. Our solutions and services have been designed and developed with a single goal - make cloud adoption easy. We address the challenges, remove the obstacles and provide the expertise to simplify any cloud journey.  Your network is complex, but moving your architecture doesn't have to be. Racemi is cloud migration, simplified.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Data Center Automation, Information Technology, Professional Services, Software",http://www.racemi.com,"Atlanta, Georgia, United States","Racemi helps organizations rapidly migrate workloads to the cloud providing a tech-forward approach to discovery, migration & optimization.","63,640",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Closed,2001-01-01,year,2,51-100,"Charles T. Watt, Paul Freet",,,465482,USD,465482
Flywheel,https://www.crunchbase.com/organization/scienergy,"Flywheel is an industry disruptor for offering a truly unique solution to an industry in need of a technology upgrade. Flywheel harnesses the power of data-driven insights and analytics to help owners, operators and workers resist going off course during day-to-day operations. Flywheel is an industry disruptor, offering a truly unique solution to an industry in need of a technology upgrade. Flywheel is a dedicated and passionate team of individuals that have come together with a vision to create a sustainable, economical and efficient environment for every facility they serve.","Analytics, Cloud Computing, Energy Management, Information Technology, Software",http://www.flywheelbi.com,"Dallas, Texas, United States",Flywheel is an industry disruptor for offering a truly unique solution to an industry in need of a technology upgrade.,"64,226",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Closed,2002-01-01,year,3,11-50,"Brian Ratcliff, John Pitcher, Steve Gossett",,,732894,USD,732894
Exinda,https://www.crunchbase.com/organization/exinda,"Exinda is a proven global supplier of next-generation WAN Optimization and Application Acceleration products. The company has helped over 2,500 organizations in over 80 countries worldwide improve the end-user experience, manage application performance, manage congestion over the WAN, and reduce network operating costs for the IT executive. It was founded in 2002 and is based in Boston, Massachusetts.","Application Performance Management, Cloud Computing, Computer, Software",,"Boston, Massachusetts, United States",Exinda provides WAN optimization and network control products and services to mid-sized enterprises and institutions.,"82,008",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Closed,2002-01-01,year,2,51-100,"Chris Siakos, Kostas Nikolouzakis",1,,,,
"Centerbeam, Inc.",https://www.crunchbase.com/organization/centerbeam-inc,"CenterBeam, an EarthLink Business company, is a U.S.-based IT managed service provider (MSP) serving mid-size businesses. Acquired by EarthLink in 2013, CenterBeam offers a 14-year track record delivering cloud-based IT services to customers with on-demand IT capacity utilizing a subscription pricing model. CenterBeam offers executives an alternative to funding and running IT the “traditional way” (i.e. adding bodies, equipment and overhead)","Cloud Computing, Information Technology, Outsourcing",http://www.centerbeam.com,"Sunnyvale, California, United States","CenterBeam, an information technology managed service provider, delivers cloud computing and hosted IT services for mid-sized businesses.","84,283",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,1999-01-01,year,1,51-100,Glenn Ricart,,,,,
Astute Networks,https://www.crunchbase.com/organization/astute-networks,"Astute is a provider of performance storage appliances for physical, virtual, and cloud computing environments. It is the developer of VMware Ready Certified ViSX branded Networked Performance Flash solutions for accelerating virtualized server, desktop, and cloud computing environments. The company’s patented DataPump Engine delivers a high level of best-in-class iSCSI IOPS with 100% sustained random I/O performance to eliminate performance-robbing I/O bottlenecks that degrade virtual machine and application performance and limits user productivity. ViSX is available through an established network of solution providers.","Cloud Computing, Enterprise Software, Network Hardware",http://www.astutenetworks.com,"San Diego, California, United States","Astute is a provider of performance storage appliances for physical, virtual, and cloud computing environments.","94,413",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Closed,2000-01-01,year,1,101-250,Keith Klarer,,,,,
Varolii,https://www.crunchbase.com/organization/varolii,"Varolii is the market and technology leader in proactive outbound communications.  Its on-demand communication software and services help organizations more effectively reach and interact with their customers and employees, getting the best result from every interaction. By automating the processes required for personalized communications such as flight cancellation notices, fraud detection alerts and prescription pick-up reminders, Varolii helps its clients reduce operational costs, increase contact center efficiency, and get more out of their existing IT investments.  More than 380 companies, including many of the largest U.S. banks, airlines, wireless carriers, utilities, and healthcare organizations trust Varolii to send 4 million communications every business day.  Varolii is headquartered in Seattle with offices in the Boston and Denver metropolitan areas. Varolii was acquired by Nuance Communications (NASDAQ: NUAN) in October 2013 for an undisclosed price.","Cloud Computing, Communications Infrastructure, CRM, Customer Service, Fraud Detection, Management Information Systems, SaaS, Software",http://www.varolii.com,"Seattle, Washington, United States",Varolii provides cloud-based customer interaction management solutions that help organizations optimize their customer relations.,"96,149",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Closed,1999-01-01,year,2,251-500,"Ken Pawlak, Scott Sikora",,,,,
Cymtec Systems,https://www.crunchbase.com/organization/cymtec-systems,"Cymtec Systems, Inc. provides cloud-enabled enterprise intrusion detection solution (IDS) and network visibility solutions. Its products include Cymtec Scout, a cloud-enabled network IDS for Sarbanes-Oxley (SOX), Gramm-Leach-Bliley, payment card industry data security standard, and SOX compliance support; and Cymtec Sentry, which introduces context-awareness to network visibility, control, and reporting. The company also offers ActiveGuard Security and Compliance platform, a cloud-based managed security services technology that collects and correlates data from various applications or devices. It also assists its customers with deployment planning sessions, installations, and support issues; and provides training and product education services. Cymtec Systems serves customers in various industries, including financial services, legal, professional services, retail, manufacturing, government, non-profit, construction, health care, education, hospitality, hedge funds, and Internet/technology primarily in the Americas, Europe, and Asia. The company was founded in 2000 and is based in Santa Clara, California.","Cloud Computing, Enterprise Software, Service Industry",http://cymtec.com,"Sunnyvale, California, United States",Cymtec Systems provides cloud enabled enterprise intrusion detection solutions (IDS) and network visibility solutions.,"103,521",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2000-01-01,year,1,11-50,Andrew Rubin,,,,,
Utility Cloud,https://www.crunchbase.com/organization/utility-cloud,,"Cloud Computing, Information Technology, SaaS, Software",http://www.utilitycloud.us,"Salem, New Hampshire, United States",Utility Cloud is a SaaS and operations management software company.,"106,504",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2002-01-01,day,1,11-50,Mark Moreau,,,141336,USD,141336
Magellan,https://www.crunchbase.com/organization/magellan,"Mobile backen service and custom mobile app development. Magellan is a software development company with a focus on mobile apps and server development.  Magellan offers its M2 cloud platform as a service and develops custom end-to-end mobile software app solutions for its customers.  Founded in 2001, Magellan has over 10 years of experience in developing and deploying commercial grade software platforms to mobile network operators around the world.","Cloud Computing, Cloud Data Services, Consulting, Mobile, Software",http://www.magellanllc.com,"San Francisco, California, United States",Magellan is a software development company with a focus on mobile apps and server development.,"112,516",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2000-01-01,year,,1-10,,17,14,,,
KANA Software,https://www.crunchbase.com/organization/kana-software,"KANA Software, Inc. is a wholly owned subsidiary of Verint (NASDAQ: VRNT) and provides on-premises and cloud-based Customer Engagement Optimization (CEO) solutions to many of the Fortune 500, mid-market businesses and government agencies. KANA offers three product lines: KANA Enterprise enables large businesses to unify agent and customer experiences across channels and integrates legacy business systems with a unique design-orchestrate-listen platform. LAGAN Enterprise is specifically designed around the challenging data management and integration requirements of the Public Sector, such as non-emergency (311) call center and social housing. KANA Express is the company's cloud-based offering providing integrated multi-channel customer service to mid-size businesses and government agencies. All three solutions unify the agent and customer experiences across multiple channels with capabilities including a unified agent desktop, integrated knowledge management, email management, live chat, web self-service, whitemail management, social media management, and extensive reporting and analytics.","Cloud Computing, Developer Tools, Enterprise Software, Software",http://www.kana.com,"Santa Clara, California, United States",KANA Software is a software company delivering cloud-based customer service solutions to large and medium-size organizations.,"138,694",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,1996-01-01,year,,251-500,,,,,,
Ignition Partners,https://www.crunchbase.com/organization/ignition-partners,"Ignition is a venture capital firm dedicated to helping the best entrepreneurs seize opportunity. With over $2B under management, Ignition invests in emerging and future leaders in enterprise software. Ignition brings together an unparalleled combination of domain focus, technical expertise, and global operational experience. Ignition's partners are proven business leaders who have built some of the world's most successful businesses of the last two decades, including Microsoft Windows and Office, McCaw Cellular Communications, AT&T Wireless and Starbucks. Ignition helps entrepreneurs by turning their early idea into a business, to hiring the right team, providing the right industry and functional insight and connections, to growing the business strategically, globally, financially, to realizing the best ultimate outcome, Ignition is ready to go the distance.","Cloud Computing, Cyber Security, Enterprise Software, IT Infrastructure, Software",https://www.ignition.vc,"Los Altos, California, United States",Ignition Partners is a venture capital firm dedicated to helping the best entrepreneurs seize opportunity.,"139,544",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2000-06-01,day,4,11-50,"Frank Artale, John Connors, Jonathan Roberts, Nick Sturiale",,,,,
Angel.com,https://www.crunchbase.com/organization/angel-com,"Angel.com, a subsidiary of MicroStrategy (NASD: MSTR), is a leading provider of on-demand IVR (Interactive Voice Response) and call center solutions. Founded in 1999, Angel.com has provided over 10,000 telephony solutions to more than 1,600 customers, including Raytheon, Hitachi and Reebok. Angel.com applications are built, deployed and managed entirely through a web browser, requiring no additional investment in hardware, software or human resources. And because Angel.com applications require no additional resources, solutions are deployed in days, not weeks â€“ at prices low enough to generate immediate ROI.","Cloud Computing, Customer Service, Messaging, Mobile, Software",http://www.angel.com,"Vienna, Virginia, United States","Angel.com, a subsidiary of MicroStrategy (NASD: MSTR), is a leading provider of on-demand IVR (Interactive Voice Response) and call center","143,971",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,1999-03-05,day,2,1001-5000,"Michael Zirngibl, Steve Brown",8,,,,
HeyWire,https://www.crunchbase.com/organization/heywire,"HeyWire provides the LiveText messaging channel that today’s customers prefer, and businesses need in order to increase customer satisfaction and reduce costs.  HeyWire’s award-winning solutions for Salesforce-powered businesses directly connect customers to brands by LiveText-enabling existing 1-800 and business phone numbers.  Available in the AppExchange, these solutions support conversational text messaging, either initiated by the customer or business, from start to completion. HeyWire’s proven full-stack, messaging cloud solution supports both SMS and other mobile messaging formats, and has delivered 8 billion messages and counting.  HeyWire is located in Cambridge, Massachusetts.","Cloud Computing, CRM, Customer Service, Messaging, Mobile, SMS",http://www.heywire.com/,"Cambridge, Massachusetts, United States",HeyWire LiveText is now Salesforce LiveMessage - the conversational messaging channel for Salesforce Service Cloud.,"144,787",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,1999-01-01,year,3,11-50,"Bill Gianoukos, Gene Lew, Meredith Flynn-Ripley",,,,,
Benefitexpress,https://www.crunchbase.com/organization/benefitexpress,"benefitexpress is the leading middle market, cloud-based platform for employee benefits and health exchange services, with a focus on flexibility. By offering technology that integrates all benefits, in a one stop shop, benefitexpress provides simplicity to complex plans and offers a very custom-made experience to engage and educate employees while offering employers an ease of benefit management that is unmatched in market. benefitexpress provides a full range of services including, benefit enrollment, management and administration as well as direct bill services, reimbursement account administration, carrier bill reconciliation, total compensation statements, and a full service call center.","Call Center, Cloud Computing, Employee Benefits",http://www.benefitexpress.info/,"Schaumburg, Illinois, United States","Benefitexpress is a provider of highly configurable, cloud-based benefits administration technologies and services.","148,119",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2001-01-01,year,1,51-100,Maria Bradley,,,,,
Acumen Solutions,https://www.crunchbase.com/organization/acumen-solutions,"Acumen Solutions drives excellence - in our performance, and in the results we deliver for our clients. We are a global cloud consultancy that combines the insight of our strategists, the vision of our innovators, and the ingenuity of our engineers to achieve this extraordinary impact. The Fortune 500 trust us to build solutions focused on growing revenue and profits by amplifying competitive advantage and strengthening customer relationships. Our ground-breaking solutions in the public sector streamline operations and improve productivity. We apply this same focus on excellence to our unparalleled social responsibility program, generating sustainable impact across our communities.","Cloud Computing, Cloud Management, Cloud Security, Consulting",http://www.acumensolutions.com,"Mclean, Virginia, United States",Acumen is a business and technology consulting firm.,"151,694",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,1999-01-01,year,1,501-1000,David V. Joubran,1,,3974096,USD,3974096
CenturyLink Technology Solutions,https://www.crunchbase.com/organization/savvis,"Savvis (now known as CenturyLink Technology Solutions) provides cloud and managed solutions worldwide. It offers managed hosting services, including consulting, applications, email, hosting, and storage and backup services; security services such as application protection, authentication, consulting, denial-of-service, and firewall solutions; and cloud services comprising data center, developer, servers, storage, and consulting services. The company also provides co-location services, including data center, migration planning, network connectivity, structured cabling, and gold support services; network services such as consulting, internet, multi-protocol label switching virtual private network, and private line services; and storage services comprising unified storage, cloud storage, and backup and archiving services. In addition, it offers big data solutions; business applications; business continuity, disaster recovery-as-a-service, and disaster recovery solutions; consulting solutions such as cloud and virtualization, and migration and consolidation services; website hosting, web content management, and e-commerce solutions; IT outsourcing solutions such as application outsourcing, end-user service, and infrastructure solutions; and infrastructure optimization solutions. Savvis offers its services and solutions for enterprises primarily in the consumer packaged goods, financial services, government, media and entertainment, and retail industries. Savvis changed its name to CenturyLink Technology Solutions in January 2014. It was founded in 1995 and is headquartered in Town And Country, Missouri.","Cloud Computing, Consulting, Enterprise Software, Information Technology, Network Security, Security, Software",http://centurylinktechnology.com,"Town And Country, Missouri, United States",Savvis provides cloud and managed solutions for enterprises and government clients worldwide.,"153,671",,,,,,,,,,,,,Midwestern US,Active,1995-01-01,year,1,1001-5000,Timothy Roberts,,,,,
GoGrid,https://www.crunchbase.com/organization/gogrid,"GoGrid (formerly Servepath) enables companies to evaluate and run multiple, on-demand Big Data solutions quickly, simply, reliably, securely, and cost-effectively. As the leader in Open Data Services (ODS), GoGrid is committed to delivering purpose-built Big Data solutions and services for the management and integration of open source, commercial, and proprietary technologies across multiple platforms. With over 15,000 customers and over 600,000 VMs deployed, GoGrid has pioneered cloud infrastructure for more than a decade for companies like Condé Nast, Merkle, and Preventice. For more information, please visit www.GoGrid.com.","Big Data, Cloud Computing, Hardware, IaaS, Software, Web Hosting",http://www.gogrid.com,"San Francisco, California, United States","GoGrid is an IaaS provider offering public, private and hybrid cloud infrastructure solutions.","156,593",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Closed,2001-01-09,day,4,51-100,"David Hecht, John Keagy, Mario Olivarez, Paul Lappas",,,,,
Privia,https://www.crunchbase.com/organization/privia,"Privia provides an array of products to help leading organizations streamline the entire bid, capture and proposal process--from pipeline management and reporting to teammate collaboration and proposal development.","Cloud Computing, Content, Enterprise Software, Software",http://www.privia.com,"Herndon, Virginia, United States","Privia provides businesses with proposal management, bid capture and team collaboration systems.","158,705",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2001-01-01,year,1,11-50,Jeff Butler,,,571012,USD,571012
Macromatix,https://www.crunchbase.com/organization/macromatix,,"Cloud Computing, Hospitality, Supply Chain Management",http://jimmyjohns.macromatix.net,"Duluth, Georgia, United States",The MacromatiX Retail Operating System is a specialized cloud based Retail Solution.,"164,891",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,1999-01-01,year,1,,Saul Kaplan,,,,,
Datastream,https://www.crunchbase.com/organization/datastream,,"Cloud Computing, Consulting, Information Technology, Professional Services",https://www.datastreamit.com,"Glendale, California, United States","Datastream helps organizations with data backup, cloud computing, voice & broadband, IT support and management services.","172,323",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2001-01-01,year,,11-50,,,,56902,USD,56902
Viewpointe,https://www.crunchbase.com/organization/viewpointe,"Viewpointe delivers cloud-based managed services that streamline the information lifecycle and automate business processes with a foundation of compliance and information governance. Known for its time-proven expertise in information strategies and managed services, Viewpointe makes it possible to address today’s business opportunities and risks while planning for tomorrow’s challenges. Founded in 2000, Viewpointe has been named to the prestigious FinTech 100, representing the best in financial technology and service providers every year since 2006 and is the chosen partner to drive the power and promise of information governance at many of the world’s most esteemed companies.","Cloud Computing, CRM, Information Services, Information Technology, Software",http://viewpointe.com,"Charlotte, North Carolina, United States",Viewpointe is an information technology company providing cloud-based information solutions and services.,"177,980",,,,,,,,,,,,,"East Coast, Southern US",Active,2000-01-01,year,,101-250,,,,2252536,USD,2252536
Force10 Networks,https://www.crunchbase.com/organization/force10-networks,"Force10 Networks is a technology leader that provides the reliable infrastructure required to build and secure intelligent services networks.  Force10â€™s products deliver the scalability, reliability and application awareness to cost-effectively deliver content from the enterprise or converged network to the mobile business user or consumer.","Cloud Computing, Data Center Automation, Open Source, Software",http://www.force10networks.com,"San Jose, California, United States",Force10 Networks is a tech company offering reliable infrastructure solutions to build and secure intelligent services networks.,"180,919",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,1999-01-01,year,3,501-1000,"Naresh Nigam, PK Dubey, Som Sikdar",,,70986,USD,70986
