Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
AppEnsure,https://www.crunchbase.com/organization/appensure,"AppEnsure Ensures  business critical Applications Performance  AppEnsure delivers an Application Performance Management (APM) solution that works for every Windows or Linux application, irrespective of its source; custom developed or purchased, and irrespective of how it is deployed; physical, virtual, private cloud, or public cloud. We are agnostic to what an App is or does. AppEnsure automatically identifies the applications, maps their topologies, monitors end-to-end response time and throughput across the entire distributed topology of the application and its supporting infrastructure.  The solution delivers automated root cause analysis when application service level degrades, with resolution instructions provided in clear English to Operations. AppEnsure is offered as both an on-premise basis for enterprise, and on a SaaS basis for cloud deployments.","Cloud Management, Enterprise Software, Software, Virtualization",http://www.appensure.com,"San Jose, California, United States",AppEnsure perfects application performance for all applications (custom or purchased) irrespective of how it is deployed,"87,909",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2012-01-30,day,3,51-100,"Brad Denniston, Colin L. M. Macnab, Sri Chaganty",,,,,
CloudInsyte,https://www.crunchbase.com/organization/cloudinsyte,"CloudInsyte's ""Smart Vendor Marketplace"" uses data to ethically and accurately match IT teams with the vendors and service providers that are the right fit based on their unique needs and preferences. The company is also a brokerage for cloud, software, security, and data center infrastructure. Joshua Ferry and Kate Huber established the company in Buffalo, New York in 2019.","Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Cloud Storage, Data Center, IaaS, Software",https://cloudinsyte.com,"Buffalo, New York, United States",CloudInsyte offers a platform that uses data to accelerate and simplify IT procurement decisions.,"89,201",,,,,,,,,,,,,"Great Lakes, East Coast, Northeastern US",Active,2019-01-01,year,3,11-50,"Joshua Ferry, Joshua Ferry, Katelyn Huber",,,,,
SenseLoaf,https://www.crunchbase.com/organization/senseloaf,SenseLoaf.AI helps transform your HR Tech business with SenseLoaf AI Cloud and quickly build & deploy AI use cases for the HR Industry,"Artificial Intelligence, Cloud Infrastructure, Cloud Management, Cloud Storage, Human Resources, Intelligent Systems, Machine Learning, Natural Language Processing, Private Cloud, Recruiting",https://senseloaf.ai/,"Austin, Texas, United States",AI Cloud Transformation for HR Tech,"89,511",,,,,,,,,,,,,Southern US,Active,2018-12-14,day,2,1-10,"Gautam Khurana, Prakhar Agrawal",,,,,
Cloudtenna,https://www.crunchbase.com/organization/cloudtenna,"Cloudtenna offers intelligent file access solutions for corporate data. The company’s direct content intelligence agent uses deep machine learning to identify the files most relevant to each individual user, thereby providing intelligent search, file sharing, and communications solutions for modern businesses. It is bringing order to file chaos.  It was founded in Sunnyvale, California.","Cloud Infrastructure, Cloud Management, Collaboration, Enterprise Software, File Sharing, Machine Learning, Search Engine",https://www.cloudtenna.com,"Sunnyvale, California, United States",Cloudtenna offers intelligent file access solutions for corporate data.,"94,653",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2013-01-29,day,3,11-50,"Aaron Ganek, Bryan Pham, Tan Nhu",3,,216651,USD,216651
Rapid RMS,https://www.crunchbase.com/organization/rapid-rms,"Rapid RMS is a comprehensive, cloud-based iPad point-of-sale system developed exclusively for liquor and convenience stores by a merchant like you so it’s hassle free, easy to use, inexpensive to operate and completely expandable – with free software upgrades for life!","Cloud Management, Payments, Point of Sale, Retail, Retail Technology, Software",http://rapidrms.com/,"Calhoun, Georgia, United States",The first point-of-sale and inventory management system that runs on Apple iPads and integrates with gasoline pumps. ,"94,821",,,,,,,,,,,,,"East Coast, Southern US",Active,2013-11-01,day,2,11-50,"Jason Luna, Nirav Patel",,,,,
Xtium,https://www.crunchbase.com/organization/xtium,"Xtium is a provider of managed cloud hosting, online backup, and virtual disaster recovery services. Its technology and service offerings combine enterprise-class virtualization, servers, storage, and WAN accelerations fabric with multi-coast, top-tier data center facilities to deliver secure, scalable, fully-managed cloud hosting, and disaster recovery services. Xtium's pay-as-you-grow model saves on the capital expense, improves service levels over the legacy solutions, and drives end-to-end cost and convenience benefits on behalf of mid-market organizations or self-directed divisions of global companies.  Xtium is one of only three companies certified to be a hosting service provider for VMware, SAP, and Riverbed.","Cloud Management, Enterprise Software, Information Technology",http://www.xtium.com,"King Of Prussia, Pennsylvania, United States","Xtium is a cloud services provider delivering secure, scalable, fully-managed cloud hosting, and disaster recovery services to businesses.","96,831",,,,,,,,,,,,,"Greater Philadelphia Area, Great Lakes, Northeastern US",Active,2007-01-01,year,2,11-50,"Peter Ritz, Tim Vogel",,,,,
ITapp,https://www.crunchbase.com/organization/itapp,"ITapp offers hybrid cloud management software that allows customers to consume public cloud while keeping data private and secure. It's flagship product AppCenter transforms IT to next generation cloud services broker and delivers IT services from an enterprise appstore on internal and external clouds. And does so at 80% less time and cost than the solutions from bigger vendors. It makes your Dev & QA more productive and provides them their dev & QA environments at a click of a button or via APIs. And does so with 65% less spend on external clouds such AWS, Azure and increasing utilization on internal infrastructure (VMware, OpenStack, Xen) by 50% or more.","Cloud Computing, Cloud Management, Network Security, Software",http://www.itapp.com,"San Jose, California, United States",Build hybrid cloud while keeping data private and secure,"98,035",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2012-05-31,day,4,11-50,"Andrew Tahvildary, Brajesh Goyal, Brian Krug, Giri Padmanabh",,,,,
Dittach,https://www.crunchbase.com/organization/dittach-,"Every year, the average email-user accumulates 5,000 email attachments & spends 180 hours on attachment-management. Dittach solves that problem with a fully-integrated Gmail plugin that elegantly & unobtrusively arrays all attachments in one browsable, searchable, configurable feed — in a sidebar in your inbox. After locating an attachment in your Dittach feed, you can manage it within our software; download, forward or print it, or view the original email to which it was attached.  For more info, please visit us online at www.dittach.com","Cloud Data Services, Cloud Management, Cloud Storage, Email, Mobile, Productivity Tools, Software, Web Apps",http://www.dittach.com,"New York, New York, United States",Cloud and email storage management platform,"99,010",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2014-06-01,day,4,1-10,"Adam Stern, Daniel Gelernter, Ivan Fan, Moshe Lifschitz",1,,,,
Cloudshim,https://www.crunchbase.com/organization/cloudshim-llc,"Cloudshim helps users visualize and manage all ther cloud infrastructure and costs, in a single, unified, simple-to-use platform. Cloudshim offers capabilities such as visualizing cloud blueprint, comprehensive cost analytics to find spend waste, scheduling EC2 instances to auto shut off when not in use, emailing recurring cost reports for engineering and finance teams (FinOps), and enjoy cost savings with its smart recommendations engine. Cloudshim's mission is to unify and simplify all aspects of cloud management. The company has a healthy roadmap of upcoming features to ensure they are a one stop shop for customers' cloud management needs, to help them take control of their cloud. They are currently supporting AWS, but plan to extend the same feature offering for Google Cloud and Azure in the near future.","Analytics, Cloud Computing, Cloud Infrastructure, Cloud Management, Information Technology, Internet, SaaS, Software",https://cloudshim.com,"Seattle, Washington, United States","Cloudshim is a one-stop shop for cloud management needs, helping users take control of their cloud.","100,603",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2019-12-01,day,2,1-10,"Lokesh Taneja, Vishal Taneja",,,,,
Piston Cloud Computing,https://www.crunchbase.com/organization/piston-cloud-computing,"Founded in 2011, Piston makes Piston OpenStack™, a software product that automates the orchestration of an entire private cloud environment on commodity servers. Companies building web, mobile, and big data applications use Piston’s secure and cost-effective AWS-like capabilities to bring new products to market faster. By managing a group of servers as a single pool of elastic and scalable computing resources, Piston OpenStack improves datacenter efficiency thereby accelerating the application development process. Created by several of the founders of OpenStack, Piston drives the OpenStack project forward via code contributions, thought leadership through the OpenStack Project Policy Board, and in support of the OpenStack developer community. We willingly share our expertise, leadership, guidance, vision and code with the community and the other companies working to make OpenStack the industry standard in cloud. The company is headquartered in San Francisco and funded by True Ventures, Hummer Winblad, Swisscom Ventures, Cisco Systems, Inc., Data Collective, and Divergent Ventures.","Cloud Computing, Cloud Management, IaaS, Open Source, Software",http://www.pistoncloud.com,"San Francisco, California, United States",Piston is the OpenStack® orchestration company.,"100,848",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2011-01-01,year,3,101-250,"Christopher MacGown, Gretchen Vagharshakian, Joshua McKenty",,,,,
BlueArch,https://www.crunchbase.com/organization/bluearch-ac1f,"BlueArch is your always-on cloud advisor, providing a single pane of glass and ml-powered recommendations to help you reduce tech-debt and optimize cloud performance.","Cloud Computing, Cloud Infrastructure, Cloud Management, Predictive Analytics",https://www.bluearch.io,"Seattle, Washington, United States",Automated cloud management through regular infrastructure audits and build recommendations.,"102,356",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2021-05-17,day,2,1-10,"Jace Alison, Joel Proctor",,,,,
GRAVITL,https://www.crunchbase.com/organization/gravitl,,"Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Enterprise Software, Information Technology, IT Infrastructure, Network Security, Private Cloud, Software",https://gravitl.com,"Asheville, North Carolina, United States",We build the distributed cloud.,"105,779",,,,,,,,,,,,,"East Coast, Southern US",Active,2020-09-29,day,1,1-10,Alex Feiszli,,,,,
American Virtual Cloud Technologies,https://www.crunchbase.com/organization/pensare-acquisition,"American Virtual Cloud Technologies, Inc. is a premier IT solutions provider offering a comprehensive bundle of services including unified cloud communications, managed services, cybersecurity, and enhanced connectivity.","Cloud Management, Cyber Security, Information Technology, Security",https://www.ir.avctechnologies.com/,"Atlanta, Georgia, United States",American Virtual Cloud Technologies is an integrated IT solutions and managed services provider.,"108,383",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2017-01-01,year,1,1-10,Darrell J. Mays,,,,,
Galactic Fog,https://www.crunchbase.com/organization/galactic-fog,"Galactic Fog's Gestalt Platform provides a common control plane for corporations to rapidly adopt, build and deploy cross cloud, enterprise scale FaaS, CaaS and other cloud native architectures. while providing ubiquitous audit, security and governance capabilities in both private and public clouds.","Cloud Computing, Cloud Infrastructure, Cloud Management, Information Technology, Private Cloud",http://www.galacticfog.com/,"Newark, New Jersey, United States","Galactic Fog provides a control plane to rapidly adopt, build, deploy & manage cross-cloud, enterprise FaaS, CaaS & future cloud tech.","108,787",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2014-03-15,day,1,1-10,Anthony Skipper,,,,,
Calm.io,https://www.crunchbase.com/organization/calm-io,"Calm.io is building a new platform for automating DevOps in the age of Containers, Clouds and Microservices. With Calm, you can effortlessly deploy, manage and maintain distributed applications in private and public cloud environments. Supports Docker, VMs or binaries. Across any cloud or bare metal servers.  Calm.io is funded by Sequoia Capital with offices in San Francisco, Bangalore, and Singapore.","Cloud Management, Data Center Automation, Enterprise Software",https://www.calm.io/,"San Francisco, California, United States","Calm.io is a DevOps automation platform for modern environments comprised of containers, clouds, and microservices.","109,220",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Closed,2013-01-01,year,1,11-50,Aaditya Sood,,,,,
Cloupia,https://www.crunchbase.com/organization/cloupia,"Cloupia unlocks the power of next generation cloud computing for organizations, offering suite of cloud computing products & solutions. Cloupia Unified Service Platform addresses the complex challenges of building, deploying and managing a wide variety of applications and IT services in both public, private and hybrid cloud environments. Cloupia's vendor neutral platform enables enterprises to fully exploit cloud technologies and options, without compromising existing operations.","Cloud Computing, Cloud Management, Enterprise Software, Software",http://www.cloupia.com,"Santa Clara, California, United States","Cloupia, a subsidiary of Cisco, offers cloud automation and management software and solutions for data centers.","113,612",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2009-05-01,day,1,51-100,Raju Datla,,,,,
NMLStream,https://www.crunchbase.com/organization/nmlstream,NMLStream provides AI for information technology management.,"Artificial Intelligence, Cloud Management",http://nmlstream.com/,"San Francisco, California, United States",NMLStream provides AI for information technology management.,"114,221",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,1970-01-01,day,3,1-10,"Daniel O'Neill, Peter Pham, Sachin Adlakha",,,,,
KYield,https://www.crunchbase.com/organization/kyield,"Our flagship KOS is a data-centric AI OS that provides governance across the system for the entire enterprise through the CKO module, multiple types of proprietary security, crisis prevention, and enhanced productivity. DANA (Digital Assistant with Neuroanatomical Analytics) is a digital PA that provides ultra-personalization to each individual for enhanced productivity, continuous learning, and health and wellness. The KOS can be extended to partners and customers, and DANA can be extended to consumers (with or without white label). The KOS is mature, very well prepped and has very large customer pipeline. The KOS is ready to scale.  Our SGM represents R&D over the past 15 years--still in R&D. As the name implies, when the SGM is ready for commercialization it will enable us to provide narrow super intelligence as a service. Some of the advanced tech developed for the SGM is being integrated in the KOS (data physics, dynamic security, and neurosymbolic AI).","Artificial Intelligence, Cloud Management, Enterprise, Software",https://kyield.com/,"Rio Rancho, New Mexico, United States","KYield is a pioneer in AI systems. We offer two patent-protected systems - the KOS (EAI OS), and Synthetic Genius Machine (SGM)","115,801",,,,,,,,,,,,,Western US,Active,2007-01-01,year,1,1-10,Mark Montgomery,,,,,
MedWorxs,https://www.crunchbase.com/organization/medworxs,"MedWorxs is software, people and expertise dedicated to helping your organization meet regulatory commitments, reduce costs, errors and improve the quality of care.Their cloud based technology, is modern in design delivering the right features for your organization. ","Cloud Management, Health Care, Software",http://www.medworxs.com/,"Evergreen, Colorado, United States","MedWorxs is a privately-held, International leader in inpatient and ambulatory software solutions.","116,236",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2002-01-01,month,2,11-50,"Greg Noble, Jeana Noble",,,,,
Lean Systems,https://www.crunchbase.com/organization/lean-systems,"Lean Systems provides top-tier optimization for transportation and logistics. They provide cloud-based software that automates and optimizes their scheduling and routing, saving them thousands per month. Instead of spending hours scheduling employees and routing vehicles, transportation companies can send their data to the Lean Systems solver via their API. Their proprietary solver takes into consideration industry- and organization-specific rules, while applying the most advanced optimization available.  The problem is solved in minutes, instead of hours, and fully optimized routes and schedules are returned to the client. ","Cloud Management, Logistics, Software, Transportation",https://www.leansystems.co,"New York, New York, United States",Lean Systems provides top-tier optimization for transportation and logistics.,"120,083",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2015-01-01,year,2,1-10,"Graham Mann, Sebastien Roy",,,,,
ZeroDesktop,https://www.crunchbase.com/organization/zerodesktop,"The QualityTime app is created by a team of developers at ZeroDesktop, Inc., based in Silicon Valley. Leveraging their expertise in Cloud and Mobile technologies, their solutions focus on children, students, working professionals and parents to help guide, safeguard and monitor their activities on their mobile devices. Users from over 100+ countries are using their solutions today. ZeroDesktop also delivers innovative Unified Cloud API & Metadata Engine and content aggregation services for Cloud Content Management. Their technologies are used by consumers and are also licensed to leading Telcos, OEMs and ISVs in Europe and Asia. Our products include: www.zeropc.com  (Cloud navigator & content management) www.dinnertimeapp.com  (Cloud-based parental control) www.qualitytimeapp.com (Discover and manage your smartphone habits) www.miipc.com (Android desktop with cloud-based parental control)","Cloud Computing, Cloud Management, Software",http://www.zerodesktop.com,"San Mateo, California, United States","Leading developers for Cloud-based Parental Control, Time Management and Cloud Service Brokerage solutions for consumers, telcos and ISVs.","121,842",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2011-02-10,day,2,11-50,"Richard Sah, Young Song",1,,54743,USD,54743
AGM Industries Inc,https://www.crunchbase.com/organization/agm-industries-inc,"AGM Industries is currently working with private and government institutions for digital transformation and infrastructure projects. We are looking for project financing up to ONE BILLION USD, to support our aggressive growth in U.S, India, and Vietnam, also planning for an IPO by 2020. AGM Industries Inc. has been in business since 2009, our main focus is international trade in the areas of technology innovation, research and development, defense systems, supply chain, industrial equipment, construction, information technology development (hardware and software) and consulting services.","Cloud Management, Solar, Trading Platform",http://www.agmindustriesinc.com/,"Redmond, Washington, United States",AGM Industries main focus is international trade.,"125,733",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2009-12-22,day,2,11-50,"Ravi Gajula, Srinivas Rao Elipe",,,,,
Dynascale,https://www.crunchbase.com/organization/dynascale,Dynascale provides businesses around the globe with private and hybrid cloud solutions and customized managed services as an alternative to Big Tech providers.,"Cloud Management, Software",,"Irvine, California, United States",Dynascale provides private and hybrid cloud solutions and customized managed services as an alternative to Big Tech providers.,"129,364",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,,,,51-100,,,,,,
Sertifi,https://www.crunchbase.com/organization/sertifi,"Fast, Easy, and Safe way to deliver and execute contracts and agreements online.   Sertifi provides a frictionless business tool that enables for easy and secure payments and eSignatures for getting contract signed..   Sertifi has 1000's of customers across a varitey of markets including leaders such as Careerbuilder, Hyatt, TopGolf, Amadeus, Pitney Bowes who's sales teams utilize Sertifi to close business faster and improve sales efficiency. Sertifi provides an Open API tool kit allowing its customers to quickly integrate into existing systems and is integrated in Salesforce.com and the Appexchange.","Cloud Management, Digital Signage, Information Technology, Internet, Software",https://corp.sertifi.com,"Chicago, Illinois, United States",Sertifi provides a frictionless business tool that enables organizations to collect payments and signed contract quickly and easily.,"131,995",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2008-01-01,year,3,11-50,"John Stojka, Nick Stojka, Tim Stojka",,,,,
Kismatic,https://www.crunchbase.com/organization/kismatic,"Kismatic was founded to bring cloud-native computing to the enterprise. Its offerings maximize developer productivity and minimize hardware costs by collapsing disparate developer and operations workflows into a single unified cluster orchestration platform. Kismatic provides enterprise support and production tooling for Kubernetes, the vibrant and fast-growing open-source project created by and based on Google's 15 years of experience managing Linux container-based cloud application workloads at massive scale.","Cloud Management, Enterprise Software, Linux",http://www.kismatic.com,"San Francisco, California, United States",Kismatic offers enterprise support and production platform tooling for Kubernetes.,"136,430",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Closed,2014-12-01,day,2,1-10,"BC Broussard, Patrick Reily",,,,,
APX Ventures,https://www.crunchbase.com/organization/apex-ventures-2,,"Cloud Management, Digital Media, SEO, Software, Web Design",https://apx.ventures,"Carlsbad, California, United States","APX Ventures offers digital solutions, including pay-per-click, custom web services, SEO, and cloud services.","141,997",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2017-01-01,year,3,1-10,"Andreas Riegler, Christoph Kanneberger, Stefan Haubner",,,,,
Invoice Stream,https://www.crunchbase.com/organization/invoice-stream,"Invoice Stream is a procure-to-pay network that provides Software as a Service. The company is hosted in the cloud, which facilitates the exchange of electronic data while reducing costs and increasing collaboration.","Accounting, Cloud Management, Information Technology, Management Information Systems, SaaS, Software",https://www.invoice-stream.com,"Mount Juliet, Tennessee, United States",Invoice Stream is a procure-to-pay network that provides Software as a Service.,"142,262",,,,,,,,,,,,,Southern US,Active,2017-01-01,year,1,11-50,Vaden Landers,,,,,
Cloud Lets Go,https://www.crunchbase.com/organization/cloud-lets-go,"Cloud Lets Go assists and manages company’s moving into the next generation of technology. The company utilizes only the platforms of Amazons AWS and Microsofts Azure. Cloud Lets Go was founded to move small and mid-sized businesses onto the Cloud nationwide. This business produces over 40% of the U.S. economy and typically do not have in house IT staff. The Cloud represents a significant opportunity to improve security, integrate their platforms, and extend the power of the Cloud to their personnel and customers. Cloud Lets Go is committed to providing the best migration path to the Cloud and to providing state of the art management for these clients.","Cloud Data Services, Cloud Management, Cloud Security",https://cloudletsgo.com/,"Minneapolis, Minnesota, United States",Cloud Lets Go assists and manages company’s moving into the next generation of technology.,"144,269",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,2002-01-01,year,1,1-10,Carl George,,,,,
Acumen Solutions,https://www.crunchbase.com/organization/acumen-solutions,"Acumen Solutions drives excellence - in our performance, and in the results we deliver for our clients. We are a global cloud consultancy that combines the insight of our strategists, the vision of our innovators, and the ingenuity of our engineers to achieve this extraordinary impact. The Fortune 500 trust us to build solutions focused on growing revenue and profits by amplifying competitive advantage and strengthening customer relationships. Our ground-breaking solutions in the public sector streamline operations and improve productivity. We apply this same focus on excellence to our unparalleled social responsibility program, generating sustainable impact across our communities.","Cloud Computing, Cloud Management, Cloud Security, Consulting",http://www.acumensolutions.com,"Mclean, Virginia, United States",Acumen is a business and technology consulting firm.,"151,694",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,1999-01-01,year,1,501-1000,David V. Joubran,1,,3974096,USD,3974096
Blue.cloud,https://www.crunchbase.com/organization/blue-cloud-2678,"Blue.cloud is a cloud-only digital transformation company that specializes in implementing leading cloud technologies and solutions for clients. Blue.cloud provides digital strategy, data engineering and analytics, digital services and cloud operation services to companies ranging from Fortune 500 enterprises to mid-market companies and startups. It has deep technology skills that enable key business processes and works across industries to deliver cloud transformation solutions that impact growth and differentiated customer experience for clients. Blue.cloud is the evolution of Bluenet, which was founded in 2004 in the data and analytics space. The company is headquartered in Tampa Bay, FL. For more information, visit www.blue.cloud","Analytics, Business Intelligence, Cloud Data Services, Cloud Management, Consulting, Data Visualization, Information Technology",https://blue.cloud,"Tampa, Florida, United States",Blue.cloud is a cloud-only digital transformation company that specializes in implementing cloud technologies & solutiions.,"154,756",,,,,,,,,,,,,"Tampa Bay Area, East Coast, Southern US",Active,2004-01-01,day,2,251-500,"Kerem Koca, Praveen Ramineni",,,,,
Obsdeck Software,https://www.crunchbase.com/organization/obsdeck-software,Obsdeck provides real-time insights into application and infrastructure performance.,"Application Performance Management, Cloud Management, Database",https://obsdeck.com,"Pleasanton, California, United States",Obsdeck provides real-time insights into application and infrastructure performance.,"157,390",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Closed,2011-01-01,year,2,11-50,"Ganesh Mander, Samuel Lina",,,,,
N42,https://www.crunchbase.com/organization/n42,N42 is focused on the development of intelligent operations for modern applications and infrastructure. The company was founded by Gopal Dommety in March 2014.,"Analytics, Application Performance Management, Cloud Management, Data Center, Machine Learning, Software, Virtualization",,"Mountain View, California, United States",Intelligent Operations for Modern Applications & Infrastructure,"159,308",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2014-03-26,day,1,11-50,Gopal Dommety,,,,,
Cloud Inventory,https://www.crunchbase.com/organization/cloud-inventory,"Cloud Inventory® is a cloud-based tool built to help companies digitize supply chains and optimize their inventories. It uses a unique, four-pillar approach to transform businesses through optimization, compliance, generation, and productivity. A unique player in its industry, Cloud Inventory has achieved a period of sustained and successful growth since 2018 under the watch of CEO Mark Goode.","Cloud Computing, Cloud Management, Information Technology, Software",https://www.tinyurl.com/KLIKDIS1N1,"Kansas City, Missouri, United States",Cloud Inventory® Solutions and Mobile-First Supply Chain Apps for the Digital Economy,"159,338",,,,,,,,,,,,,Midwestern US,Active,1979-01-01,year,1,,Mark Goode,,,,,
Mode2,https://www.crunchbase.com/organization/mode2,"Mode2 is an expert AWS partner focused on helping companies build new cloud native applications, and modernize existing software to serverless and cloud native architectures.","Cloud Computing, Cloud Management, Enterprise Applications, Internet of Things, Mobile Apps, Software Engineering",https://www.mode2.com,"Santa Barbara, California, United States",Cloud native application development,"160,936",,,,,,,,,,,,,"West Coast, Western US",Active,2017-09-05,day,1,1-10,Simon Plant,,,,,
ecVision,https://www.crunchbase.com/organization/ecvision,"ecVision is a cloud-based supply chain collaboration platform that optimizes product life cycle and supply chain processes. Through increased visibility and collaboration, users can manage costs, mitigate risk and streamline the flow of goods. Customers include PVH, Coach, Gap, A&F, Timberland and Ralph Lauren.  Company was acquired by Amber Road (AMBR) in 2015.","Cloud Management, Software",http://www.ecvision.com/,"Iselin, New Jersey, United States",ecVision is a cloud-based supply chain collaboration platform that optimizes product life cycle and supply chain processes.,"162,585",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,1990-01-01,year,1,11-50,Thomas Ng,,,,,
Ridgeline International,https://www.crunchbase.com/organization/ridgeline,,"Cloud Management, Cyber Security, Information Services, Information Technology, IT Infrastructure, Messaging, Software",http://www.ridgelineintl.com,"Mclean, Virginia, United States","Technology, Digital Signature Management","170,327",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2015-01-01,year,1,101-250,Erik Wittreich,,,,,
Ghostery,https://www.crunchbase.com/organization/ghostery,"Ghostery empowers consumers and businesses globally to create safer, faster, and more trusted digital experiences. Over 40 million consumers rely on the free Ghostery Browser Add-on to control how they are tracked online. Businesses rely on Ghostery MCM to speed up, clean up, and lock down their websites and apps through increased visibility and control of the digital technologies used to drive conversion and revenue. Ghostery is also the dominant provider of privacy governance services. Please visit us at www.ghostery.com","Analytics, Cloud Management, Internet, Privacy, Software",https://www.ghostery.com/en/,"New York, New York, United States","Ghostery, a browser add-on, identifies data-trackers on any site and enables users to block any tracker, enhancing load speeds and privacy.","171,540",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2008-12-19,day,5,51-100,"Colin O'Malley, David Cancel, Edward Kozek, Scott Meyer, Simeon Simeonov",3,"2,591",,,
Appranix,https://www.crunchbase.com/organization/appranix,"Appranix delivers a simple and fully managed cloud application resilience service. With Appranix, cloud applications can achieve much better resilience by completely leveraging cloud platforms' native redundancy and data infrastructure. Appranix's patented technology creates a cloud time machine to deliver any cloud resource recovery at any point-in-time, in any region of the cloud with a single API call or touch of a button. Organizations leverage Appranix platform capabilities for backup and recovery, DR, HADR, cyber resilience, chaos engineering, cloud region syncing, cross-region recovery, or SOC II compliance.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Storage, Information Technology, Software",https://www.appranix.com/,"Boston, Massachusetts, United States",Appranix delivers Cloud Application Resilience with an app-centric all cloud resources backup & recovery and DR,"180,010",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2016-12-19,day,1,11-50,Govind Rangasamy,,,,,
