Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Cloud Inventory,https://www.crunchbase.com/organization/cloud-inventory,"Cloud Inventory® is a cloud-based tool built to help companies digitize supply chains and optimize their inventories. It uses a unique, four-pillar approach to transform businesses through optimization, compliance, generation, and productivity. A unique player in its industry, Cloud Inventory has achieved a period of sustained and successful growth since 2018 under the watch of CEO Mark Goode.","Cloud Computing, Cloud Management, Information Technology, Software",https://www.tinyurl.com/KLIKDIS1N1,"Kansas City, Missouri, United States",Cloud Inventory® Solutions and Mobile-First Supply Chain Apps for the Digital Economy,"159,338",,,,,,,,,,,,,Midwestern US,Active,1979-01-01,year,1,,Mark Goode,,,,,
Banaboom,https://www.crunchbase.com/organization/banaboom,"Banaboom is a fully integrated solution, which modernizes the entire floor covering the business company. It delivers a robust process-driven like vendor order management, installer scheduling, and more. It allows users to configure unique reports and dashboards for any scenario they wish to investigate. It is a native cloud solution, with security the single most important principle.","Cloud Computing, Mobile Apps, Software, Web Design",https://Banaboom.com,"Dover, Delaware, United States","Banaboom is a fully integrated solution, which modernizes the entire floor covering the business company.","164,819",,,,,,,,,,,,,"East Coast, Southern US",Active,1111-01-01,year,,1-10,,,,,,
PCM,https://www.crunchbase.com/organization/pcm-3,"PCM is a direct marketer of technology products, services, and solutions to businesses, government, educational institutions, and individual consumers. It offers its products, services, and solutions through its sales force and field service teams and direct marketing channels. The company also utilizes distinctive full-color catalogs under the PCM, MacMall, and PCMG brands and their websites pcm.com, macmall.com, pcmg.com, and other promotional materials. PCM provides solutions for its customers’ technology needs and its business model also provides significant leverage to technology manufacturers. Through the company, technology manufacturers are able to reach multiple customer segments, including consumers, small and medium sized businesses, large enterprise businesses, as well as state, local, and federal governments and educational institutions. PCM’s model also facilitates an efficient supply chain and support mechanism for manufacturers by using a combination of direct marketing, centralized selling, and support and centralized product fulfillment. The company was founded in 1987 and is based in El Segundo, California.","Cloud Computing, Direct Marketing, Education, Government, Information Technology, IT Management",http://www.pcm.com/,"El Segundo, California, United States","PCM is a direct marketer of technology products, services, and solutions to businesses, government, educational institutions, and more.","165,805",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1987-01-01,year,1,5001-10000,Sam Khulusi,,,14041,USD,14041
OnRamp,https://www.crunchbase.com/organization/onramp,"OnRamp is a leading HITRUST-certified data center services company that partners with businesses to guide them through the complexities of data security and compliance. Our solutions help organizations in Healthcare, Financial Services and Education Services meet compliance standards including HIPAA, PCI, SOX, FISMA and FERPA. OnRamp operates multiple, enterprise-class SSAE16/AICPA SOC 2 Type 2 data centers, where we deploy hybrid computing solutions that enable our customers to blend secure cloud computing, managed hosting and colocation service to best meet their unique requirements. Having consulted with thousands of businesses on their security and compliance needs, our team’s consultative approach helps you develop the right mix of solutions to free your resources to focus on agility and differentiation in your industry. Visit us at www.onr.com or contact us at 888.667.2660 for more information.","Cloud Computing, Compliance, Information Technology, Web Hosting",https://www.onr.com,"Austin, Texas, United States",OnRamp is a HITRUST-certified hybrid cloud hosting company specializing in high security and compliance services,"169,997",,,,,,,,,,,,,Southern US,Active,1994-01-01,year,1,51-100,Chad Kissinger,,,353564,USD,353564
Huawei Enterprise,https://www.crunchbase.com/organization/huawei-enterprise,"Huawei is committed to bringing digital to every organization through their enterprise business. Such organizations include government and public utilities as well as companies in the finance, energy, transportation, manufacturing, and other sectors. Digital transformation is fully underway. Against this backdrop, they focus on ICT infrastructure and utilize their technological strengths in the areas of cloud computing, big data, the Internet of Things (IoT), and artificial intelligence (AI) to provide customers with open, flexible, and secure ICT infrastructure platforms that promote greater synergy between devices, networks, and the cloud and cultivate a fertile environment that facilitates digital transformation.","Artificial Intelligence, Big Data, Cloud Computing, Internet of Things",https://e.huawei.com/us/,"Cupertino, California, United States",Huawei is determined to build symbiotic relationships with our ecosystem partners and achieve shared success.,"171,917",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,1987-09-15,day,1,10001+,Ren Zhengfei,,,,,
Applied Micro Circuits,https://www.crunchbase.com/organization/applied-micro-circuits,"AppliedMicro is a global leader in Energy Conscious Computing and Communications solutions for Datacenter, Telecom, Enterprise and Consumer Applications. AppliedMicro's corporate headquarters are located in Sunnyvale, California. Sales and engineering offices are located throughout the world.","Cloud Computing, Data Center, Electronics, Internet, Semiconductor",http://www.apm.com,"Sunnyvale, California, United States",Applied Micro provides computing and connectivity solutions for cloud infrastructure and data centers.,"190,719",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,1979-01-01,year,,501-1000,,,,,,
Latam,https://www.crunchbase.com/organization/latam,"Latam provides residential and commercial automation devices and hardware for doors, gates, and barriers. Additionally provides cloud, e-commerce, information technology, and web products and services solutions. They provide sliding gate openers, swing gate openers, and overhead door openers.","Cloud Computing, Information Technology, Software, Software Engineering",https://latam.us,"Miami, Florida, United States",Latam provides gate automation solutions.,"196,108",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,1984-01-01,year,,1-10,,,,7426,USD,7426
CS Technology,https://www.crunchbase.com/organization/cs-technology,"CS Technology offers a broad range of cloud infrastructure engineering capabilities with strengths in the areas of infrastructure and cloud planning, critical facilities design, data center and modern workplace technologies.","Cloud Computing, Consulting, Information Technology, Infrastructure",http://www.cstechnology.com,"New York, New York, United States",CS Technology is a consultancy firm advising in day to day operation & management to improve functions.,"196,881",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1992-01-01,year,1,51-100,JP Rosato,,,2125018,USD,2125018
Maryland Venture Fund,https://www.crunchbase.com/organization/maryland-venture-fund,"The Maryland Venture Fund, started in 1994, is a $110M early-stage, evergreen venture capital fund dedicated to funding and growing the next generation of exceptional businesses based in Maryland.  The Fund makes direct investments in technology and life science companies and indirect investments in venture capital funds.","Big Data, Biotechnology, Cloud Computing, Cyber Security, E-Commerce, Enterprise Software, Health Diagnostics, Information Technology, Life Science",http://www.marylandventurefund.com/,"Columbia, Maryland, United States",Maryland Venture Fund is an evergreen venture capital fund that is dedicated to funding the next generation of outstanding businesses.,"215,327",,,,,,,,,,,,,"Greater Baltimore-Maryland Area, East Coast, Southern US",Closed,1994-01-01,year,,1-10,,,,,,
PrismTech,https://www.crunchbase.com/organization/prismtech,"PrismTech is a provider of software platforms and tools for the Internet of Things, Industrial Internet and advanced wireless communications. PrismTech's products and services include: Vortex - Intelligent Data Sharing Platform for Business Critical Internet of Things (IoT) applications. Combining deterministic data delivery, system-wide data sharing and support for data analytics, Vortex helps system integrators, OEMs, device platform vendors and Cloud service providers (SaaS, PaaS and DaaS) deliver 'Smart' solutions for many vertical markets, including: Healthcare, Energy, Transportation, Smart Cities and Industrial Automation. Vortex provides efficient, secure and interoperable real-time Device to Device (D2D) and Device to Cloud information sharing. It is a key enabler for systems that have to reliably and securely deliver high volumes of real-time data with stringent end-to-end qualities-of-service (QoS). http://www.prismtech.com/vortex Spectra - Software Defined Radio (SDR) and Software Communications Architecture (SCA) solutions: Spectra CX a model-driven development tool that  simplifies, accelerates, and validates the SDR/SCA development process; Spectra CF a high performance, low footprint, COTS SCA Core Framework; Spectra CDB a fully integrated and optimized SDR middleware stack running across a wide range of FPGA, DSP and GPP processing elements; Spectra DTP - a wideband, high performance, baseband and RF SDR Development and test platform. http://www.prismtech.com/spectra DDS Community - an open source implementation of the OMG Data Distribution Service for Real-Time Systems (DDS) standard. DDS Community has experienced swift adoption in a variety of application domains characterized by the need to distribute high volumes of data with predictable low Haber latencies, such as, Radar Processors, Flying and Land Drones, Combat Management Systems, Air Traffic Management, High Performance Telemetry, Large Scale Supervisory Systems, and Automated Stocks and Options Trading. http://www.prismtech.com/dds-community The company was founded by Keith Steele in 1992 and is headquartered in Boston, Massachusetts. It has operations in Boston, Massachusetts, as well as in the United Kingdom, the Netherlands, and France. PrismTech Corporation operates as a subsidiary of PrismTech Holdings Ltd.","Big Data, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Data Integration, Enterprise Software, Information Technology, Internet of Things, Software",http://www.prismtech.com,"Woburn, Massachusetts, United States","PrismTech provides software platforms and tools for the Internet of Things, Industrial Internet and advanced wireless communications.","228,839",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,1992-01-01,year,1,51-100,Keith Steele,1,,,,
Integral Solutions Group,https://www.crunchbase.com/organization/integral-solutions-group,"Integral Solutions Group (ISG) is a full-service IT company that specializes in the design, integration, and management of IT systems for mid-size to large companies.","Cloud Computing, Data Center, Information Technology",https://integralsg.com/,"Spartanburg, South Carolina, United States",Integral Solutions Group is an information technology company offering network design and integration services.,"237,636",,,,,,,,,,,,,"East Coast, Southern US",Active,1987-01-01,year,1,101-250,David M. Brown,,,,,
Apex Payroll Software,https://www.crunchbase.com/organization/apex-payroll-software,"Apex Payroll is a leader in the payroll services and technology market, offering a suite of payroll and employer service tools. Thousands of companies across the United States and Guam rely on our services and technology to eliminate the hassles associated with payroll, HR, record keeping and tax filing. They got their start in 1989 as a provider of payroll solutions to payroll companies. From the start, we had a vision for Apex Payroll - provide unparalleled local service and expertise on a national scale and couple that with a powerful portfolio of scalable technology, products and services. This unique approach to the payroll business allows our local payroll offices to provide you the products and services of a large payroll company with personal service.","Cloud Computing, Human Resources, Service Industry",http://www.apexpayroll.com/,"Roswell, Georgia, United States",A cloud-based payroll and HR technology company,"239,656",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,1989-01-01,year,1,11-50,William (Bill) Evans,,,,,
Venyu Solutions,https://www.crunchbase.com/organization/venyu-solutions,"Venyu is a premier provider of data protection, recovery, and availability services tailored to support the recovery objectives and service levels companies require to stay competitive.  Venyu's progressive portfolio includes online data backup, physical and virtualized recovery solutions, managed hosting, SaaS, and co-location services. Venyu, headquartered in Baton Rouge, Louisiana with offices in Waltham, Mass. is backed by geographically-diverse datacenters, highly-qualified technicians, and iron-clad security controls.","Cloud Computing, Consumer Electronics, Enterprise Software, SaaS, Security, Web Hosting",http://www.venyu.com,"Baton Rouge, Louisiana, United States","Venyu Solutions provides data protection, recovery, and availability services.","250,280",,,,,,,,,,,,,Southern US,Active,1989-01-01,year,1,51-100,Scott Thompson,,,3153913,USD,3153913
Online Tech,https://www.crunchbase.com/organization/online-tech,"Online Tech offers a full spectrum of HIPAA and PCI compliant hosting solutions including colocation, managed dedicated servers and cloud hosting in our Michigan and Indiana SSAE 16 and SOC 2 compliant data centers.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Information Technology, Virtualization, Web Hosting",http://www.onlinetech.com,"Ann Arbor, Michigan, United States","Midwest's leader in secure, compliant hosting services including cloud hosting, disaster recovery, offsite backup services and colocation.","258,874",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1994-01-01,year,1,51-100,Yan Ness,4,,,,
Integrated Computer Systems,https://www.crunchbase.com/organization/integrated-computer-systems,,"Cloud Computing, Hardware, Information Technology, Software",https://www.ics-support.com/,"Redmond, Washington, United States","Integrated Computer Systems offers cost-effective IT solutions in the field of hardware, software, networks, cloud computing and mobility.","262,534",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,1989-01-01,day,,11-50,,,,320350,USD,320350
ThinkBRQ,https://www.crunchbase.com/organization/think-brq,,"Analytics, Big Data, Cloud Computing, Consulting, Information Technology",http://www.thinkbrq.com/,"Massapequa, New York, United States","ThinkBRQ specializes in agile development, data analytics, cloud engineers and IT consulting along with project management services.","274,278",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1993-01-01,year,,1001-5000,,,,,,
CorpInfo,https://www.crunchbase.com/organization/corpinfo-326f,"CorpInfo is an AWS Premier Consulting Partner providing migration and managed services helping companies succeed on the AWS cloud. The company uses its own experience to ensure that clients have the best technical solutions to solve their business challenges and deliver value for their organization. It optimize the value of IT investments by thinking creatively to solve specific challenges while laying the groundwork for future growth and flexibility. Founded in 1983, CorpInfo is headquartered in Santa Monica, California.","Big Data, Cloud Computing, Consulting, Information Technology",https://www.corpinfo.com,"Santa Monica, California, United States",CorpInfo is an AWS Premier Consulting Partner providing migration and managed services helping companies succeed on the AWS cloud.,"278,739",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Closed,1983-01-01,year,2,101-250,"Ahmad Gramian, Michael Sabourian",,,98834,USD,98834
Softnets Solutions,https://www.crunchbase.com/organization/softnets-solutions,,"Analytics, Big Data, Cloud Computing, Information Technology, IT Infrastructure, Virtualization",http://softnets.com,"Sunnyvale, California, United States","Softnets Solutions is an IT company that expertise in IT infrastructure, big data, analytics, virtualization and cloud computing services.","289,304",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,1994-01-01,day,1,11-50,Kush Hathi,,,162417,USD,162417
Beacon Technologies Group,https://www.crunchbase.com/organization/beacon-technologies-a6ad,"Beacon Technologies Group is a software firm that focused on delivering innovative health claims management solutions. Their leadership team, with deep background experience within the healthcare software development and insurance claims processing industries, brings an advanced level of knowledge and expertise to the challenges faced by healthcare payers. Beacon Technologies Group offers spyglass, HIPAA directors, and compass code edits. It also provides solutions in health plans, government, accountable care organizations, third-party administrators, and Taft Hartley administrators. Beacon Technologies Group was founded in 1995 and is headquartered in Carmel, IN, USA","Cloud Computing, Health Care, Health Insurance, Information Technology, Software",https://www.beaconspyglass.com,"Carmel, Indiana, United States",Beacon Technologies Group is a software firm that focused on delivering innovative health claims management solutions.,"294,254",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1995-01-01,year,2,11-50,"Ernie Crawford, Mark John",,,38985,USD,38985
Ciright Systems,https://www.crunchbase.com/organization/ciright-systems,"Ciright is an IP execution platform. We transform your intellectual capital into executable IP, speeding the development of a digital transform business that will scale with increasing efficiency Our unique “no code“ infrastructure enables the rapid development of proprietary business capabilities… People, process, and technologies… and a moat of defensible patents","Cloud Computing, Software",http://www.ciright.com/index.php,"Conshohocken, Pennsylvania, United States",Ciright is an IP execution platform.  We transform your intellectual capital into executable IP.,"294,368",,,,,,,,,,,,,"Greater Philadelphia Area, Great Lakes, Northeastern US",Active,1993-03-17,day,1,101-250,Joseph Callahan,,,,,
Insight,https://www.crunchbase.com/organization/insight-fc48,Insight dedicated to making the impossible possible combining cutting-edge technology creative thinking and the power of scale to deliver radical business transformation.,"Cloud Computing, Consumer Software, Information Technology, Network Security, Software",https://www.insight.com,"Chandler, Arizona, United States",Insight dedicated to making the impossible possible combining cutting-edge technology.,"295,476",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Active,1988-01-01,year,2,10001+,"Eric Crown, Tim Crown",,,,,
Acendex,https://www.crunchbase.com/organization/acendex,,"Cloud Computing, Data Storage, Information Services, Information Technology, Virtualization",https://www.acendex.com/,"Cleveland, Ohio, United States","Acendex provides cloud computing, compliance, IT strategy, server & storage virtualization, VoIP telephony and business continuity services.","297,194",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1988-01-01,year,,11-50,,,,471051,USD,471051
Verisity,https://www.crunchbase.com/organization/verisity,"Verisity, Ltd. provides technologies and software products used to verify designs of electronic systems and complex integrated circuits for the communications, computing, and consumer electronics markets worldwide.","Cloud Computing, Electronics, Software",http://www.verisity.com/,"Mountain View, California, United States",Verisity is a Software company.,"297,300",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,1988-01-01,year,1,,Avishai Silvershatz,,,,,
Chateaux,https://www.crunchbase.com/organization/chateaux,"Chateaux is an IT company that is expertise in application development, data management, and cloud services.","Apps, Cloud Computing, Information Technology, Mobile Apps, Software",https://chatsoft.com/,"Norwalk, Connecticut, United States","Chateaux is an IT company that is expertise in application development, data management, and cloud services.","298,770",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,1985-01-01,year,,11-50,,,,,,
P. Murphy & Associates,https://www.crunchbase.com/organization/p-murphy-associates,,"Big Data, Cloud Computing, Human Resources, Recruiting, Staffing Agency",http://pmurphy.com/,"Burbank, California, United States",P. Murphy & Associates is an IT staffing and recruiting company that provides mobility services and business intelligence tools.,"306,914",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1981-01-01,year,,251-500,,,,,,
Stevens Water Monitoring Systems,https://www.crunchbase.com/organization/stevens-water-monitoring-systems,,"Cloud Computing, Environmental Consulting, Hardware, Manufacturing",http://stevenswater.com/,"Portland, Oregon, United States","Stevens Water Monitoring Systems is an innovation and efficient solutions,Stevens Water are experts in hydrological and environmental.","307,477",,,,,,,,,,,,,"West Coast, Western US",Active,1911-01-01,day,2,11-50,"Adam Voelpel, Marcus Friedrich (Fred) Leupold",,,269306,USD,269306
Marino & Associates Consulting,https://www.crunchbase.com/organization/marino-associates-consulting,,"Cloud Computing, Consulting, Information Technology",https://www.marinonet.com/,"Long Island City, New York, United States",Marino & Associates Consulting offers information technology and cloud services.,"332,566",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1988-01-01,year,,1-10,,,,,,
Roland Technology Group,https://www.crunchbase.com/organization/roland-technology-group,"Roland Technology Group, Inc. is an established IT Managed Services and Consulting Firm, with over 25 years experience providing expert solutions to businesses. We specialize in fully-managed IT services and offer 24/7 support and monitoring of your IT infrastructure. Our expert technical engineers and consultants can assist with network design and support, backup and disaster recovery, cloud services, virtualization, project management, storage solutions and more.  Roland Technology Group has a solid reputation providing Dallas-Fort Worth and Houston area businesses with affordable, advanced solutions tailored to their specific needs, allowing you to stop worrying about technology and focus on your business goals.  Manage Your Business. We've Got Your IT. Specialties IT Consulting, Managed IT Services, IT Support, Project Management, Cloud Integration, Backup and Disaster Recovery, Network Design, Network Support, Virtualization, Storage Solutions, Infrastructure Management, Network Security, Server Management, VAR, HaaS","Cloud Computing, Virtualization",http://www.rolandtechnology.com,"Plano, Texas, United States","Roland Technology Group, Inc. is an established IT Managed Services and Consulting Firm, with over 25 years experience providing expert","337,242",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,1986-01-01,year,,11-50,,,,101798,USD,101798
Future Computing Solutions,https://www.crunchbase.com/organization/future-computing-solutions,,"Cloud Computing, Information Technology, Network Security",http://www.fcsinet.com,"Yorba Linda, California, United States","Future Computing Solutions renders solutions in networking, IT security, cloud computing, virtualization and enterprise storage.","348,760",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,1989-01-01,year,,251-500,,,,530500,USD,530500
Teradata UK,https://www.crunchbase.com/organization/teradata-uk,,"Analytics, Business Intelligence, Cloud Computing, Consulting, Software",https://www.teradata.co.uk/,"San Diego, California, United States",Teradata can help your businesses unlock unlimited intelligence by centralizing 100% of your data on a connected ecosystem.,"352,179",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,1979-01-01,year,,10001+,,,,,,
Paxis Technologies,https://www.crunchbase.com/organization/paxis-technologies,,"Cloud Computing, Information Technology, Network Security, VoIP",https://paxistech.com,"Knoxville, Tennessee, United States","Paxis Technologies offers managed services, VOIP, data backup, network security, and cloud computing services.","358,307",,,,,,,,,,,,,Southern US,Active,1981-01-01,year,,11-50,,,,18806,USD,18806
Vertilocity,https://www.crunchbase.com/organization/vertilocity,"Vertilocity provides services that include cloud services, managed services, cloud migration services, cloud-based backup as a service, private cloud services, backup and disaster recovery, security, strategic planning, unified communications, and support services.","Cloud Computing, Information Technology, Unified Communications",https://vertilocity.com ,"Bridgeville, Pennsylvania, United States",Vertilocity is an IT consulting services firm.,"377,555",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,1986-01-01,year,1,51-100,Bruce Nelson,,,,,
ThinkCSC,https://www.crunchbase.com/organization/thinkcsc,,"Cloud Computing, Cyber Security, Information Technology, IT Infrastructure",https://www.thinkcsc.com,"Worthington, Ohio, United States","ThinkCSC is an IT firm that provides managed IT infrastructure, cloud computing, cybersecurity, network design and deployment services.","385,885",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1992-01-01,year,,11-50,,,,23450,USD,23450
I.T Now,https://www.crunchbase.com/organization/i-t-now,,"Cloud Computing, Cyber Security, IT Management, Management Consulting",https://itnow.net/,"Pleasant Grove, Utah, United States","I.T Now is an IT firm that renders outsourcing, cybersecurity, server migration, cloud computing and managed IT solutions.","389,998",,,,,,,,,,,,,Western US,Active,1992-01-01,year,1,11-50,Phil Robinson,,,184857,USD,184857
Analysts International,https://www.crunchbase.com/organization/analysts-international,"Analysts International Corporation (AIC) is a national IT services firm fully dedicated to the success and satisfaction of its clients and consultants. From IT staffing to project-based solutions, AIC provides a broad range of services designed to help businesses and government agencies drive value, control costs and deliver on the promise of a more efficient and productive enterprise. The Company offers a flexible, collaborative approach; clear industry perspective; and the breadth, scale and experience to deliver results. For more information, visit www.analysts.com.","Cloud Computing, Consulting, Information Technology, Life Science",http://www.analysts.com/Pages/default.aspx,"Minneapolis, Minnesota, United States",Analysts International Corporation is a national IT services firm fully dedicated to the success and satisfaction of its clients.,"391,418",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,1966-01-01,year,,501-1000,,,,,,
TriTech,https://www.crunchbase.com/organization/tritech,,"Cloud Computing, Cyber Security, Information Technology",https://www.tritechcoa.com/,"Waukesha, Wisconsin, United States","TriTech offers cybersecurity, cloud computing, and managed IT services.","401,831",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1993-01-01,year,1,11-50,Thomas Dooley,,,184131,USD,184131
Blough Tech,https://www.crunchbase.com/organization/blough-tech,"Blough Tech has been providing technology and IT managed support services, helping small-to-midsize businesses manage risk and improve productivity. They also provide business consulting, cloud services, security and web design.","Cloud Computing, Information Technology, Professional Services, Service Industry, Web Design",https://www.bloughtech.com,"Cairo, Georgia, United States",Blough Tech provides technology and IT managed support services.,"405,386",,,,,,,,,,,,,"East Coast, Southern US",Active,1993-01-01,year,,11-50,,,,155000,USD,155000
Action Products International,https://www.crunchbase.com/organization/action-products-international,"Action Products International, Inc. is a parent company of  small-to-mid-sized internet focused service businesses that bring unique products and/or services to the marketplace.  Originally incorporated in New York in 1977, the company relocated its operations and state of incorporation to Florida in 1980 and went public on the NASDAQ stock market in 1984. The company began as a distributor of education-oriented toys, childrenâ€™s books, stationery and souvenirs, supplying to museum gift shops exclusively.   In 1997, we shifted our focus from being a distributor of other manufacturersâ€™ toys, gifts, souvenirs, promotional premiums and published products towards the development, establishment and distribution of our own proprietary brands and products.  In 2001, the company shifted to a manufacturer model and licensed products to other entities as a principal source of income.  Historically, our principal source of revenues had been the sale of products to retailers.  In 2008, the company restructured and exited the toy business. In 2010, the company relocated back to New York and  reinvented itself as an Internet services company. We believe the opportunities exist for acquisition of profitable services companies that we will integrate for increased penetration of existing internet channels, continued diversification into new service verticals and expansion into international  markets that will allow us to achieve our growth objectives.","Cloud Computing, Consulting, Marketplace",http://www.apii.com,"New York, New York, United States",Action Products International is a parent company for internet-focused service businesses bringing products and services to the marketplace.,"410,442",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1981-01-01,year,1,11-50,James Braunstein,,,,,
Runwell Solutions,https://www.crunchbase.com/organization/runwell-solutions,,"Cloud Computing, Cyber Security, Information Technology, IT Management",https://www.runwellsolutions.com/,"Reading, Pennsylvania, United States","Runwell Solutions engages in managed IT, cloud and cybersecurity services.","417,403",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,1990-01-01,day,,11-50,,,,28473,USD,28473
Compu Solutions,https://www.crunchbase.com/organization/compu-solutions-usa,,"Cloud Computing, Consulting, Network Security, Virtualization",http://compusolutions.us/,"Brooklyn, New York, United States","Compu Solutions provides IT consulting, firewall as a service, cloud computing, network security, virtualization & managed IT services.","418,934",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1993-01-01,year,,1-10,,,,,,
Ceeva,https://www.crunchbase.com/organization/ceeva,,"Ad Network, Cloud Computing, Cyber Security, Web Hosting, Wireless",http://www.ceeva.com,"Pittsburgh, Pennsylvania, United States","Ceeva specializes in cyber security solutions, wireless networking, cloud migration and hosting services.","422,336",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,1992-01-01,year,,11-50,,,,15062,USD,15062
Solai & Cameron,https://www.crunchbase.com/organization/solai-cameron,,"Cloud Computing, Information Technology, Infrastructure, Professional Services",https://solcam.com/,"Orlando, Florida, United States","Solai & Cameron deals with resource management, infrastructure, cloud computing, technology planning, consultation and IT managed services.","424,236",,,,,,,,,,,,,"East Coast, Southern US",Active,1994-01-01,year,,501-1000,,,,1631659,USD,1631659
The Techsperts,https://www.crunchbase.com/organization/the-techsperts,,"Cloud Computing, Consulting, Information Technology, Outsourcing",http://www.techsperts.com/,"Hickory, North Carolina, United States","The Techsperts offers a wide variety of IT services such as ready-to-go solutions, outsourced IT services, and technology implementation.","426,438",,,,,,,,,,,,,"East Coast, Southern US",Active,1989-01-01,year,,1-10,,,,,,
CaseCentral,https://www.crunchbase.com/organization/casecentral,"Founded in 1994, CaseCentral is the leader in secure, cloud-based eDiscovery software for corporations and law firms to simplify and take control of electronic discovery (eDiscovery) in response to litigation, regulatory inquiries and internal investigations.  CaseCentral enables repeatable, defensible and measurable business processes that significantly reduce eDiscovery risk, cost and time. The CaseCentral eDiscovery platform integrates early case assessment, processing, analysis, review and production capabilities, enabling customers to succeed with a single matter and seamlessly migrate to multi-matter, multi-party, multi-repository support within the same software platform. CaseCentral pioneered the use of process analytics, providing real-time measurement of review rates, quality rates and costs per document - by matter, firm or user.  CaseCentral has served more than 32 of the Fortune 100 and more than 83 of the AmLaw 100.","Cloud Computing, Computer, Consulting, Ediscovery, Information Technology, Robotics, SaaS, Software",http://www.casecentral.com,"San Francisco, California, United States",CaseCentral is cloud-based software company for law firms and corporations.,"432,478",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Closed,1994-01-01,year,1,51-100,Christopher Kruse,,,,,
Ashby Communications,https://www.crunchbase.com/organization/ashby-communications,,"Cloud Computing, Cyber Security, IT Management, Telecommunications",https://www.ashbycommunications.com,"Roseville, California, United States","Ashby Communications specializes in managed IT services, cloud solutions, cybersecurity and IT consultation with support services.","433,433",,,,,,,,,,,,,"West Coast, Western US",Active,1991-01-01,year,1,11-50,Brian Ashby,,,37378,USD,37378
DataNet Systems,https://www.crunchbase.com/organization/datanet-systems-818c,"DataNet Systems is a custom IT solutions company, that provides custom enterprise software, web-based application development, mobile computing, on-premise and cloud-based solutions, IT infrastructure support - help desk, and data center support, enterprise data management, data science, and analytics, IOT sensor-based technologies.","Cloud Computing, Information Technology, Software, Web Apps",https://www.dnscorp.com,"Washington, District of Columbia, United States",DataNet Systems is a software company.,"440,632",,,,,,,,,,,,,"Washington DC Metro Area, Southern US",Active,1986-01-01,year,,11-50,,,,643435,USD,643435
