Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
OpenQ,https://www.crunchbase.com/organization/openq,"OpenQ enables social and mobile collaboration to create competitive advantage while overcoming regulatory compliance challenges and legal risk exposure. OpenQ is a cloud-based technology and validated-data provider with the largest suite of solutions for regulated industries. Our products help life sciences, health care, financial services and consumer organizations recognize the value of customer collaboration while remaining secure. The company offers award-winning, efficient and effective solutions for social compliance, compliant content management and key stakeholder engagement. Headquartered in New York City, OpenQ has a growing client list that spans the globe, including Global Fortune 500 companies, healthcare organizations and early stage biotech companies. OpenQ invests heavily in product development, adapting to meet the changing needs of our customers with an evolutionary, continuous improvement approach. Our modular solutions work as Software-as-a-Service (SaaS) and Data-as-a-Service (DaaS) and are available on a variety of platforms. Solutions come industry-ready with policies for day-one implementation. To learn more about OpenQ’s offerings, visit http://www.OpenQ.com. Follow us on Twitter @OpenQinc, or on LinkedIn and Facebook","Cloud Computing, SaaS, Software",http://www.OpenQ.com,"Charlottesville, Virginia, United States",OpenQ enables social and mobile collaboration in order to create a competitive advantage while overcoming compliance and exposure risks.,"200,368",,,,,,,,,,,,,"East Coast, Southern US",Closed,2006-01-01,year,2,1-10,"Jim Zuffoletti, Otavio Freire",,,,,
Criterion Systems,https://www.crunchbase.com/organization/criterion-systems,"Criterion Systems, Inc. is a systems integrator delivering innovative business solutions for government agencies. The Company delivers Cybersecurity, IT Infrastructure, Systems Engineering and Application Development services to support critical missions. At Criterion Systems, we developed a different kind of business—a company whose real value is a reputation for excellence built upon the collective skills, talents, perspectives, and backgrounds of its people. Our differentiators: *Employee-owned Federal government IT services contractor founded in 2005. *High employee retention rate because of the excellent benefits and a focus on job flexibility and work/life balance. *Leadership Team comprised of individuals who have successfully built and run businesses and are involved in day-to-day operations to include an open-door policy. We have grown our workforce each year for the past six years with the annual growth of at least 30% in the past three years! Our employees are the most valuable assets.","Cloud Computing, Cyber Security, Information Technology",https://criterion-sys.com/,"Vienna, Virginia, United States",Criterion Systems is a systems integrator that delivers innovative business solutions for government agencies.,"203,948",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2005-01-01,year,2,251-500,"Michael Dillard, Promod Sharma",,,3100336,USD,3100336
Nimsoft,https://www.crunchbase.com/organization/nimsoft,"Nimsoft provides Unified Monitoring from the datacenter to the cloud. Todayâ€™s business applications are running on SaaS, cloud, and managed environments, as well as in virtualized environments and the legacy datacenter.  The Nimsoft Monitoring Solution (NMS) delivers the visibility needed to monitor and manage performance across all these environmentsâ€”making it the one solution that can address all of todayâ€™s monitoring needs, and those arising in the future.  With its combination of comprehensive coverage, ease of use, and scalability, NMS enables organizations to leverage existing and emerging technologies and services, with unprecedented agility and ROI.  Nimsoft has over 1,000 customers in 36 countries. Customers include mid-market and global organizations, such as Barclays Capital, Amway Corporation, Bay Area Rapid Transit, TriNet, TRW Automotive, BrainLAB, Credit Agricole Deveurope, Health Dialog, Infospace, and SMART Technologies plus hundreds of leading managed service providers such as CDW Berbee, Easynet, Rackspace Managed Hosting, 1&1 â€” the worldâ€™s largest Web hosting provider, Atrion, GlassHouse Technologies, ISC IT Solutions, IT Authorities, Midwave, Securex, and Thomas Duryea. For more information, visit www.nimsoft.com.","Cloud Computing, Cloud Management, Enterprise Software, SaaS, Software, Virtualization",http://www.nimsoft.com,"New York, New York, United States",Nimsoft provides SaaS-based IT monitoring and service desk software and services for companies and service providers.,"206,094",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2002-01-01,year,1,101-250,Gary Read,1,,,,
RAY ALLEN INC,https://www.crunchbase.com/organization/ray-allen-inc,"The RAY • ALLEN team is the leader in IT Asset Management for hardware and software. RAY • ALLEN helps companies leverage asset information as well as real time market data to drive efficiencies through customized management across environments and technologies. Our software and services help enterprises connect, analyze and manage their global IT environment in new efficient methodologies with proven results. RAY ▪ ALLEN is a global leader in enterprise asset management and recurring revenue solutions. The company helps customers manage assets and IT investments via the RACSystem solution, which delivers information and updates to customers in an efficient and cost effective manner throughout the asset lifecycle. The solutions save both time and expenses for the business by managing the maintenance contracts and financial implications, such as procurement, accounting, software licenses and renewal agreements. The platform is in production globally and supports virtually every manufacturer, working with the largest VARS as well as Fortune 2000 companies.","Cloud Computing, Electronics, Enterprise Software, Information Technology, Messaging, SaaS, Software",http://www.rayalleninc.com,"Chicago, Illinois, United States",RAY ALLEN is an IT asset management platform that assists companies in obtaining asset information and real time market data.,"206,385",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2004-01-01,year,1,51-100,Todd Ringleman,,,379788,USD,379788
ClearPath Networks,https://www.crunchbase.com/organization/clearpath-networks,"ClearPath Networks provides software-defined technologies to service providers that differentiate their connectivity propositions and end-customers experience. ClearPath Networks technologies create new service delivery paradigms. ClearPath’s cloud-based virtualization technologies automate, simplify, unify and dramatically reduce the cost for offering large-scale, highly-differentiated services. Its Virtual Networking Services Platform (“VSP”) provides critical capabilities not otherwise possible with traditional vendors.","Cloud Computing, Security, Software",http://www.clearpathnet.com,"El Segundo, California, United States",ClearPath offers cloud-based virtualization technologies to automate and reduce the cost for offering highly-differentiated services.,"211,934",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2002-01-01,year,1,51-100,Cliff Young,,,268471,USD,268471
Zen & Art,https://www.crunchbase.com/organization/zen-art,"Zen & Art is a group of bright and experienced technologists and business professionals that see the necessity for a straightforward approach in the face of massive change. They developed a work style that incorporates Zen, regards data as an art form, and focuses on practicality, efficiency, and progress while solving today's most difficult challenges.","Business Development, Cloud Computing, Data Center, Information Technology, IT Infrastructure, UX Design",https://zenart.com/,"Parsippany, New Jersey, United States",Zen & Art is a group of talented and experienced technologists delivering end-to-end solutions to complex data problems.,"214,015",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2003-01-01,day,,1-10,,,,,,
Scalent Systems,https://www.crunchbase.com/organization/scalent-systems,"Scalent Systems, Inc. provides infrastructure virtualization software to data centers in the United States and internationally. The company offers virtual operating environment software that enables data centers to react to changing business needs by changing what servers are running and how those servers are connected to network and storage. It also offers software development kits. The company's customers include enterprise data centers, managed service providers, and server operations infrastructure companies, and various government entities. Its software products are available directly, and through partners and resellers in the United States and internationally.  The company was founded in 2003 and is based in Palo Alto, California.","Cloud Computing, Enterprise Software, Software, Virtualization",http://www.scalent.com,"Palo Alto, California, United States",Scalent Systems provides infrastructure virtualization software that enables data centers to handle the changing businesses environment.,"219,423",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2003-01-01,year,1,1-10,Chandy Nilakantan,,,,,
NorthPoint Group,https://www.crunchbase.com/organization/northpoint-group,NorthPoint Group is a technology and management consulting firm with teams that have developed and successfully implemented Oracle HCM.,"Cloud Computing, Cloud Data Services, Consulting, Enterprise Resource Planning (ERP), Information Services, Information Technology, Management Consulting",https://www.northpointgroup.com/,"Boise, Idaho, United States",NorthPoint Group is a technology and management consulting firm that develops and implements Oracle HCM and ERP solutions.,"221,085",,,,,,,,,,,,,Western US,Active,2006-01-01,year,,11-50,,,,,,
OpSource,https://www.crunchbase.com/organization/opsource,"Dimension Data (formerly OpSource) provides cloud and managed hosting solutions that enable businesses of all sizes to accelerate growth and scale operations while controlling costs and reducing IT infrastructure support risks. More than four hundred Software-as-a-Service ISVs, cloud platform providers, carriers and enterprises rely on Dimension Data's expertise, experience and agility to operate high-availability, business-critical hosting environments.  Dimension Data's industry-leading Application Operations service goes beyond traditional hosting by providing application management, change management, performance management and application optimization. Dimension Data Cloudâ„¢ is the first cloud to bring together the flexibility, availability and community of the public cloud with the security, performance and control the enterprise demands.  Founded in 2002, Dimension Data is SAS 70 Type II, PCI DSS Level 1 and European Safe Harbor certified and has operations in California, Virginia, UK, Ireland, and India. For more information, please visit http://cloud.dimensiondata.com/.","Cloud Computing, Information Technology, SaaS, Software, Web Hosting",http://www.opsource.net,"Santa Clara, California, United States",OpSource provides cloud and managed hosting solutions that enable businesses of all sizes to accelerate growth and scale operations.,"231,919",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2002-01-01,year,2,101-250,"John Rowell, Treb Ryan",,,,,
Multivision,https://www.crunchbase.com/organization/multivision,,"Cloud Computing, Consulting, Information Technology",http://multivision.net/,"Reston, Virginia, United States",Multivision  is an information technology solutions provider.,"232,095",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2003-01-01,day,,101-250,,,,4657906,USD,4657906
Adar,https://www.crunchbase.com/organization/adar-it-b44e,"Adar engages in virtualized cloud computing, IT infrastructure, consultation, and IT management solutions for different organizations.","Cloud Computing, IT Infrastructure, IT Management, Virtualization",https://adarit.com/,"Lincolnwood, Illinois, United States","Adar engages in virtualized cloud computing, IT infrastructure, consultation and IT management solutions for different organizations.","234,761",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2005-01-01,year,1,11-50,Vadim Vladimirskiy,,,,,
Comity Designs,https://www.crunchbase.com/organization/comity-designs,"They were founded in 2008 with the goal of helping companies build easy to use and fully integrated applications on cloud platforms. With over 400 implementations and a 9.9+ customer satisfaction rating, they are a leading Salesforce® consulting partner for large enterprises and fast growing companies alike. They are laser focused on your success. They have no red accounts and will keep it that way. They have been recognized by the Salesforce community for their deep understanding of Salesforce® platform. Many of the ISV applications they’ve developed have won Best of AppExchange honors from the Salesforce user community, and their development team has been recognized across all aspects of the Salesforce Platform. They are headquartered in the San Francisco bay area and have offices in Atlanta and Pune, India.","Apps, Cloud Computing, Consulting, CRM, UX Design",http://www.comitydesigns.com,"Cupertino, California, United States",Comity Designs is a firm that build easy to use and fully integrated applications on cloud platforms.,"237,735",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2005-01-01,year,1,51-100,Dushyant Pandya,,,,,
FactorFox,https://www.crunchbase.com/organization/factorfox,"FactorFox Software was the first factoring cloud software company when the cloud was in its infancy. It started as software run on a server, and over time evolved to an actual software application compiled on a server farm and distributed over a private network. As technology improved and web browsers became more sophisticated, their company grew too. They partnered with strategic companies like RackSpace for their hosting and Iron Mountain as their software escrow company. They understand your data is extremely important and they take many steps to make sure you’re protected.","Cloud Computing, Software",https://www.factorfox.com/,"Miami, Florida, United States",FactorFox Software was the first factoring cloud software company.,"238,492",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2002-01-01,year,1,11-50,Jeff Callender,,,,,
WebDAM,https://www.crunchbase.com/organization/webdam,"WebDAM is a Bynder company that offers digital asset management software for enterprises of all sizes. It also offers a web-based platform for enterprises to manage, search, retrieve, and distribute creative files and brands around the world. It also provides creative collaboration, brand control, analytics and reporting, integrations, and enterprise security. The company’s clients include New Balance Shoes, Intel, Danone, Symantec, Salesforce, Santa Cruz Brands, Yakima, CAL, Stanford, UCLA, University of Washington, University of Connecticut, Company, UCLA Health System, IDB, and more. WebDAM was launched by Steve Rabkin and Jody Vandergriff in 2005 and is based in San Mateo, California.","Cloud Computing, Digital Media, Digital Signage, Enterprise Software, Open Source, SaaS, Software",https://www.bynder.com/webdam/,"San Mateo, California, United States",Webdam is a Bynder company that offers digital asset management software for enterprises of all sizes.,"238,898",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2005-01-01,year,2,11-50,"Jody Vandergriff, Steve Rabkin",,,,,
Symphony Services,https://www.crunchbase.com/organization/symphony-services,"**On February 9, 2012, Symphony Services Corporation announced merger with Teleca AB, creating Symphony Teleca, world's first services organization dedicated to helping clients rapidly develop, deploy and manage software and software-enabled products aimed at solving challenges arising from the massive global convergence of software, cloud and mobility. The newly created Symphony Teleca has 6,100 employees worldwide with 35 global offices including 12 delivery centers throughout India, China, Japan, the US, Europe and South America. To learn more, visit www.symphonyteleca.com. The following is the previous description for Symphony Services Corporation.** Symphony Service Corp. provides product engineering outsourcing services for independent software vendors and software-enabled businesses. It offers software product development lifecycle services, including architecture design, product management, product development engineering, quality engineering, sustaining engineering, and support services. The company also provides product line management and domain expertise services. In addition, it offers QA test automation and SaaS transition services. Further, the company provides a product defect remediation solution designed to help software product companies reduce troublesome 'bug' backlog build-up. It serves communications, semiconductors, automotive, consumer electronics, medical devices, storage, and government markets. Symphony Service Corp. was founded in 2002 and is based in Palo Alto, California with additional offices in Dallas, Texas; London, the United Kingdom; Nashville, Tennessee; and Waltham, Massachusetts. The company also has deliver centers in Bangalore, Mumbai, and Pune, India; Beijing, China; and Westford, Massachusetts.","Cloud Computing, Information Technology, Mobile, SaaS, Software, Telecommunications",http://www.symphonysv.com,"Palo Alto, California, United States",Symphony Teleca provides software product engineering outsourcing services for the mobile communications industry.,"239,886",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2002-01-01,year,,1001-5000,,2,,,,
Mindcracker,https://www.crunchbase.com/organization/mindcracker,,"Apps, Cloud Computing, Consulting, Software, Training",https://www.mindcracker.us,"Philadelphia, Pennsylvania, United States","Mindcracker is a software development firm that offers software solution, training, blockchain consulting and cloud services.","240,609",,,,,,,,,,,,,"Greater Philadelphia Area, Great Lakes, Northeastern US",Active,2003-01-01,year,,11-50,,,,,,
42 Ventures,https://www.crunchbase.com/organization/42-ventures,"42 ventures provides business builder, internet expert and growth company investor. 42v takes a unique approach that is unlike traditional venture firms, angel investors or private equity groups. Everyone involved with 42v has started and grown their own business which means they know what it takes to win. And since the investment capital comes from Ned, his team, and a tight circle of advisors, they are true partner in building the business. For some companies that simply need capital, 42v is not a fit, but when entrepreneurs desire a partner that can help make the business grow, this model really works. 42v invests between $250,000 and $1.5 million in a typical deal. There is no time frame on exit, nor is there a fixed structure for investing. The firm maintains an evergreen fund of capital meaning that the team having enough time to support a new portfolio company is the primary constraint, not money. They like companies that already have products and customers and seek out businesses with well defined markets generally focused on a specific industry or specialized function.","Cloud Computing, Venture Capital",http://www.42ventures.com,"Salt Lake City, Utah, United States","42 Ventures invests in industry focused, cloud-based software businesses.","240,697",,,,,,,,,,,,,Western US,Active,2006-01-01,year,1,1-10,Ned Stringham,,,,,
Accelera Solutions,https://www.crunchbase.com/organization/accelera-solutions,,"Cloud Computing, Information Technology, Robotics, Software, Virtualization",http://accelerasolutions.com,"Fairfax, Virginia, United States",Accelera Solutions is an information technology company offering application virtualization services.,"256,857",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2002-01-01,year,,101-250,,,,3499199,USD,3499199
PI Corporation,https://www.crunchbase.com/organization/pi-corporation,"Pi Corporation is a cloud computing solution aiming to allow users to easily and efficiently store their ""Personal Information"" (hence the Pi) on the web.  Pi intends to give users 24/7 access to their information, and the contextual relevancy to find that information no matter how much they have stored.","Cloud Computing, Enterprise Software, Information Services, Software",http://www.picorp.com,"Seattle, Washington, United States",PI Corporation develops cloud-based software for personal information management and storage.,"257,582",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2003-01-01,year,1,251-500,Paul Maritz,,,,,
Data Strategy,https://www.crunchbase.com/organization/data-strategy,"Data Strategy is a technology solutions provider that specializes in integrating data center solutions in the mid-market and enterprise business segments. Data Strategy helps organizations leverage technology to meet business goals with an unbiased approach to technology and workload placement. Along the way, Data Strategy addresses the foundational aspects of IT, including Cloud, Data, Mobility and Security to ensure a customer’s business is more secure, more flexible and more productive. Data Strategy is known for its top-notch engineering talent and maintains partnerships with leading information technology manufacturers across the globe.","Cloud Computing, Information Technology",http://www.data-strategy.com,"Grand Rapids, Michigan, United States",Data Strategy is Local Technology Professionals Offering Advanced IT Solutions and Support.,"264,589",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2004-01-01,year,1,251-500,Keith Harrold,,,46098,USD,46098
Beck Enterprises,https://www.crunchbase.com/organization/beck-enterprises,"Beck Enterprises offer mobile retroreflectivity, software development, asset management, and consulting services. Their Software Development services include a user interface, user design, data management, data collection, and data display.    They use state-of-the-art equipment, software, and cloud-based systems, as well as highly skilled crews.","Apps, Cloud Computing, Consulting, Information Technology, Software",https://www.beckenterprises.com,"South Saint Paul, Minnesota, United States",Beck Enterprises provides consulting and data collection services.,"264,894",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,2002-01-01,year,,1-10,,,,,,
InterWeave Smart Solutions,https://www.crunchbase.com/organization/interweave-smart-solutions,"Integration Technologies provides “InterWeave Smart Solutions:registered: “, the industry’s most comprehensive SaaS Integration Platform with “Smart Solutions” that integrate enterprise systems, legacy applications, databases, files, content, and web service, and is designed to help enterprise, mid-market, non-profits quickly and affordably build, deploy and maintain integration solutions. Fast, affordable, and tailored to meet our customers’ needs, InterWeave can jump-start or expand a company’s integration efforts, generating immediate business value and rapid ROI. InterWeave is a Software Product Suite that offers a rapidly deployable and infinitely scalable Software as a Service (SaaS) Integration Platform and Integration Server for integration of business-to-business, business-to-consumer connectivity, business processes optimization and application integration.","Accounting, Cloud Computing, CRM, Hardware, Payments, SaaS, Software",http://www.interweave.biz,"New York, New York, United States",InterWeave Smart Solutions offers a SaaS platform with solutions to integrate and simplify current business applications.,"273,490",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2002-06-01,day,1,11-50,Bruce Magown,,,,,
IP Commerce,https://www.crunchbase.com/organization/ip-commerce,"IP Commerce is a privately held software company serving small and medium sized businesses (SMBs). Its flagship solution, Commerce Sync, simplifies accounting for thousands of SMBs, helping business owners realize valuable time savings, increased accuracy, and complete business visibility. The Company is headquartered in Denver, Colorado.","Accounting, Cloud Computing, E-Commerce, Payments, SaaS, Small and Medium Businesses, Software",https://www.ipcommerce.com/,"Denver, Colorado, United States",The IP Commerce platform automates complex and multi-party commerce related processes for small and medium sized businesses.,"286,729",,,,,,,,,,,,,"Greater Denver Area, Western US",Closed,2005-01-01,year,2,11-50,"Alfred Kahn IV, David S. Johnson",,,,,
Hardware.Com,https://www.crunchbase.com/organization/hardware-com,"Hardware Group delivers IT solutions and services to enterprise, mid-market, and managed service providers. It works with various companies to optimize IT infrastructures and meet changing business requirements.  Headquartered in Minneapolis, Minnesota, Hardware Group was founded in 2000.","Cloud Computing, Hardware, Information Technology, Software",http://www.hardware.com,"Minneapolis, Minnesota, United States","Hardware.Com, LLC, also known as Zycko USA LLC, supplies networking hardware and software to businesses.","287,606",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,2003-01-01,year,,251-500,,,,,,
Anika Systems,https://www.crunchbase.com/organization/anika-systems,,"Analytics, Apps, Artificial Intelligence, Cloud Computing, Enterprise",https://www.anikasystems.com/,"Leesburg, Virginia, United States","Anika Systems provides data and analytics, artificial automation, cloud engineering, application development & enterprise IT modernization.","291,609",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2005-01-01,year,,11-50,,,,231474,USD,231474
Vana Solutions,https://www.crunchbase.com/organization/vana-solutions,,"Cloud Computing, Identity Management, Information Technology, Software",https://www.vanasolutions.com/,"Dayton, Ohio, United States",Vana Solutions is an information technology company that offers cloud application development and identity management services.,"291,815",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2005-01-01,day,2,51-100,"Srujal Sheth, Sunit Sheth",,,487628,USD,487628
Groovy Corp.,https://www.crunchbase.com/organization/groovychannel,"Fast, Live Data for the Real-Time Web 37X reduction in costs for transactional data -- 105X reduction in response time. Available as a cloud solution, or a cloud in box; unifying data & communications.","Analytics, Cloud Computing, Real Time, Web Hosting",http://groovycorp.com,"San Mateo, California, United States","Groovy Corp. is a developer of cloud-based, real-time data management systems.","297,288",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2005-01-01,year,,11-50,,,,,,
ScaleDB,https://www.crunchbase.com/organization/scaledb,"ScaleDB provides a MySQL storage engine that makes MySQL work like Oracle RAC, but in the cloud.  ScaleDB adds dynamic elasticity, high-availability, and freedom from the pain of partitioning. ScaleDB turns MySQL into a shared-cache database. Your MySQL application simply scales-out elastically without modification. SQL Competitors: Akiban, VoltDB, Xeround, Clustrix SQL Shared-Disk Competitor: Oracle RAC NoSQL / NoACID Competitors: Cassandra, SimpleDB, Mongo, Couch, etc.","Cloud Computing, Software",http://www.scaledb.com,"Menlo Park, California, United States","ScaleDB, a software platform, transforms MySQL into a cluster of database servers and storage nodes that manage big data.","298,057",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2005-01-01,year,,1-10,,,,,,
Thumbtack Technology,https://www.crunchbase.com/organization/thumbtack-technology,"Thumbtack Technology has been at the forefront of large-scale, high-performance web development for over a decade, setting the bar for both backend excellence and innovative applications. Our American-Siberian team of 110+ business strategists and math-oriented engineers work in orchestrated harmony to bring high-speed, high-volume capacity to meet the most demanding business goals. Collaborating on hundreds of high-profile web and mobile products has driven us to cultivate expertise in NoSQL deployment and migration, email and subscription platforms, ad serving and RTB, cloud computing and hosting. The cornerstone of Thumbtack Technology’s success is the possession of deep knowledge across platforms, frameworks, and languages, enabling us to identify the precise set of tools which will make each endeavor a quantifiable success. Client roster includes The New York Times,  eBay, Shutterstock, AppNexus, The Boston Globe, AdMarketplace, Etsy, OkCupid, SAP, Gazprom, Grubhub and PlaceIQ.","Auctions, Big Data, Cloud Computing, Consulting, Consumer Electronics, Messaging, Mobile",http://thumbtack.net,"New York, New York, United States",We design and build high-speed high-volume systems to meet the most demanding business goals.,"298,222",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2003-01-01,year,2,51-100,"Ben Engber, Dmitry Pashkevich",,,,,
BLADE Network Technologies,https://www.crunchbase.com/organization/blade-network-technologies,BLADE Network Technologies provides gigabit and 10G Ethernet cloud-ready networking products for servers and storage.,"Cloud Computing, Web Hosting",http://www.bladenetwork.net,"Santa Clara, California, United States",BLADE Network Technologies provides gigabit and 10G Ethernet cloud-ready networking products for servers and storage platforms.,"302,163",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2006-01-01,year,,501-1000,,,,,,
Fluid IT Services,https://www.crunchbase.com/organization/fluid-it-services,"We love technology. We are passionate, experienced and multi-certified. But we are not geeks. We are business people helping business people solve their technology problems. We have been in your shoes, we know your pain points, and we know you just want your technology to work so you don’t have to worry about it. But most of all, we understand that people, process and technology must work together before your business can reach its full potential. Read more about why you should choose Fluid for your technology consulting and support. Founded in 2002 by Wade B. Yeaman, the Fluid IT Services mission is simple, yet powerful for your business. We will produce consistent business value to you, our clients, by providing quality service in an ethical manner. With a collection of seasoned business leaders, strategists, architects, engineers, consultants and professionals, we have the people you need to solve your most complicated—and urgent—technology problems. Read more about our powerful and passionate team here.","Cloud Computing, Consulting, Flash Storage, Homeland Security, Information Services, Information Technology",https://fluiditservices.com/,"Plano, Texas, United States","Fluid IT services is a company that specializes in the needs of small to medium sized companies, IT, cloud and more.","311,553",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2002-01-01,year,,1-10,,,,,,
WorkXPress,https://www.crunchbase.com/organization/workxpress,"Your one-stop-shop for everything necessary to build and deploy custom software solutions.  WorkXpress is the world’s only 5GL (fifth generation software language) PaaS (Platform as a Service) without programming. It provides more software and better features at a lower cost than its competitors. The platform offers non-programmers the ability to create limitless sophisticated business applications using five building blocks in an intuitive, drag and drop, point-and-click, secure, web-based environment. WorkXpress eliminates the need for coding, data modeling and database querying, while automating common systems administration tasks like maintenance or disaster recovery. These capabilities are all possible without purchase of additional hardware or software. Additionally, WorkXpress offers full integrations with other applications and the latest web-based technologies. Some examples include Skype, FedEx, Google Maps, currency conversions, Google language translation, FTP services, IMAP email services, and many more. New integrations can also be easily created on the WorkXpress platform.","Business Development, Cloud Computing, Developer Tools, Enterprise Software, Meeting Software, Mobile, PaaS, SaaS, Software",http://www.workxpress.com,"Harrisburg, Pennsylvania, United States",Your one-stop-shop for everything necessary to build and deploy custom software solutions.,"311,582",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2002-01-01,year,1,11-50,Treff LaPlante,,,67713,USD,67713
Pano Logic,https://www.crunchbase.com/organization/pano-logic,"Pano Logic creates virtual desktops with both a hardware and software solution.  Server-based desktop virtualization is widely heralded as the ""next big thing in virtualization"". Citrix recently acquired start-up XenSource for $500M in pursuit of this market; Microsoft has recently announced new licensing schemes for server-hosted desktops, along with its intention to aggressively support this new model; VMware, the market leader in server virtualization, is aggressively developing this market with its Virtualized Desktop Infrastructure (VDI). But there remains a problem: the existing desktop PC and thin client architectures were not designed for this new model of server-based desktop computing. Worse, these legacy architectures defeat the benefits of desktop virtualization. If the desktop is running on the server, why place another operating system on the desktop just to connect to the server?","Cloud Computing, Security, Software, Virtual Desktop",http://www.panologic.com,"Menlo Park, California, United States",Pano Logic manufactures devices that present virtual desktops to the end users with no local processing power.,"311,821",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2006-01-01,year,2,51-100,"Aly Orady, Nils Bunger",,,,,
SEER,https://www.crunchbase.com/organization/seer-81aa,"SEER is the provider of ZetaSafe Software. ZetaSafe helps the estate, assets, facilities, and health and safety managers protect the people, places, assets, and reputation. Utilize cloud and mobile technologies to collect, manage and share business-critical compliance data. Using a smartphone, tablet, PDA, or desktop computer, input information for scheduled checks, inspections, and test results.","Cloud Computing, Compliance, Software",https://www.discoverseer.com,"Charleston, South Carolina, United States",SEER is a software company.,"312,219",,,,,,,,,,,,,"East Coast, Southern US",Active,2004-01-01,year,,51-100,,,,,,
NTG,https://www.crunchbase.com/organization/northern-technologies-group,,"Cloud Computing, Consulting, Infrastructure",http://www.ntgit.com/,"Tampa, Florida, United States","NTG is an IT consultancy that provides network infrastructure, cloud computing, cyber-security and applications.","316,658",,,,,,,,,,,,,"Tampa Bay Area, East Coast, Southern US",Active,2002-01-01,day,,11-50,,,,209770,USD,209770
Server Intellect,https://www.crunchbase.com/organization/server-intellect,"Server Intellect assists businesses of all sizes around the world with their hosting needs by providing fully configured solutions coupled ServiceFirst Support™ - available 24x7x365. Offerings include cloud hosting, cloud servers and dedicated servers and all technicians are Microsoft Certified through the Microsoft Certified Technology Specialization.  The Hosting Solutions meet your specific needs - whether it's a single server, or a complex load-balanced configuration. Managed Services are also part of Server Intellect's offerings, including email, disaster recovery, security, and many other options - all scalable to fit your business and grow with its needs. Server Intellect is a member of the Microsoft Service Provider Licensing Agreement program and a Microsoft Gold Certified Partner.","Cloud Computing, Cloud Management, Web Hosting",http://www.serverintellect.com,"Orlando, Florida, United States",Web Hosting Solutions,"318,612",,,,,,,,,,,,,"East Coast, Southern US",Active,2003-01-01,year,1,11-50,Eric Pratt,,,,,
Teliax,https://www.crunchbase.com/organization/teliax,"Teliax offers voice services through a network of top-tier peering partners. The company’s IVY platform enables partners to offer both trunking and hosted PBX functionality services, along with an integrated invoicing and billing system. Teliax also offers other voice providers with wholesale carrier services. Teliax was founded in June 2004 and is based in Denver, Colorado.",Cloud Computing,https://teliax.com/,"Denver, Colorado, United States",Teliax offers voice services through a network of top-tier peering partners.,"326,310",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2004-06-01,day,1,11-50,David Aldworth,,,437125,USD,437125
