Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
CoopSys,https://www.crunchbase.com/organization/coopsys,,"Cloud Computing, Information and Communications Technology (ICT), IT Infrastructure",https://www.coopsys.net,"London, England, United Kingdom",CoopSys helps charity and nonprofit organizations with a comprehensive range of ICT management and disaster recovery services.,"545,854",,,,,,,,,,,,,,Active,1987-01-01,year,,11-50,,,,3583610,USD,3583610
ACSSI,https://www.crunchbase.com/organization/acssi,,"Analytics, Cloud Computing, Information Technology",https://www.acssi.fr,"Villeneuve, Provence-Alpes-Cote d'Azur, France","ACSSI provides data analytics and integration, SAP, and cloud computing services.","561,433",,,,,,,,,,,,,European Union (EU),Active,1989-01-01,year,,51-100,,,,,,
QNP,https://www.crunchbase.com/organization/qnp,"QNP is specialized in the field of innovative IT and communication solutions. The company has been around for more than 30 years and has built up an impressive customer base of SMEs and healthcare institutions. In the region, QNP is often recognized by the modern building in which the company is housed.","Cloud Computing, Information Services, Information Technology",https://www.qnp.nl/,"Breda, Noord-Brabant, The Netherlands",QNP is specialized in the field of innovative IT and communication solutions.,"584,340",,,,,,,,,,,,,European Union (EU),Active,1990-01-01,year,,11-50,,,,,,
K3 Nordic,https://www.crunchbase.com/organization/k3-nordic,,"Cloud Computing, Information Services, Information Technology",https://k3nordic.com/,"Örebro, Orebro Lan, Sweden","K3 Nordic is a reseller of IT services such as software licenses, hardware support agreements, cloud services and IT consulting.","591,432",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1989-01-01,day,1,11-50,"Håkan Svanberg,",,,,,
IT4Success,https://www.crunchbase.com/organization/it4success,IT4Success ensures that smart IT will contribute to the success of their company. They continue to build a team of people who want to innovate and develop. They believe in autonomy and freedom to think along with their customers in the growth of IT4Success.,"Cloud Computing, Information Technology, Network Security, Security, Software, Software Engineering",https://it4success.nl/,"Delft, Zuid-Holland, The Netherlands",IT4Success is a firm that specializes in information technology services.,"608,296",,,,,,,,,,,,,European Union (EU),Active,1987-01-01,year,1,11-50,Edo Bodt,,,,,
ANCO,https://www.crunchbase.com/organization/anco,,"Cloud Computing, Cyber Security, Information Technology",https://anco.es,"Barcelona, Catalonia, Spain","ANCO provides cybersecurity, cloud computing, and IT management services.","619,943",,,,,,,,,,,,,European Union (EU),Active,1978-01-01,year,,101-250,,,,4267541,USD,4267541
Selima,https://www.crunchbase.com/organization/selima,"Selima provides software solutions and managed services to public sector organizations and large businesses in the United Kingdom. It offers human resource, payroll, and expense management software solutions. The company provides EnvoyWorld, a human resource, payroll, and expenses solution that provides solutions to companies and public sector organizations.","Cloud Computing, Software",http://www.selima.co.uk,"Sheffield, Sheffield, United Kingdom","Selima offer modern, intuitive cloud based HR Software.","638,003",,,,,,,,,,,,,,Active,1983-01-01,year,,51-100,,,,,,
Lan Systems,https://www.crunchbase.com/organization/lan-systems,,"Cloud Computing, Cyber Security, Web Apps",http://www.lansystems.it,"Bologna, Emilia-Romagna, Italy","Lan Systems offers IT services such as cloud computing, developing web applications, system integration, and IT security.","658,700",,,,,,,,,,,,,European Union (EU),Active,1986-12-29,day,,1-10,,,,,,
Ashby Computer Services,https://www.crunchbase.com/organization/ashby-computer-services,,"Cloud Computing, Cyber Security, Technical Support",https://www.ashbycomputers.co.uk,"Blackmill, Bridgend, United Kingdom","Ashby Computer Services provides technical support, cloud services, and cyber securities services.","710,065",,,,,,,,,,,,,,Active,1987-01-01,year,,11-50,,,,,,
e-novinfo Sàrl,https://www.crunchbase.com/organization/e-novinfo-sàrl,,"Cloud Computing, Cloud Security, Software",http://www.e-novinfo.ch,"Neuchâtel, Neuchatel, Switzerland",E-novinfo Sàrl is an IT provider that offers cloud solutions and security for various companies.,"726,224",,,,,,,,,,,,,,Active,1961-01-01,day,,11-50,,,,22304822,USD,22304822
Onehouse,https://www.crunchbase.com/organization/onehouse-d945,"Onehouse designs and hosts IT infrastructure IT support, backups, and Microsoft Office 365, which is one of their main activities everything is connected, they also fix other problems with networks, WI-FI, PCs, tablets, and servers. They take responsibility for making IT work, provide advice for IT solutions and new IT hardware that works, and design new IT solutions that fit their company's technology and budget.","Cloud Computing, Consulting, Information Technology, Web Hosting",https://onehouse.dk,"Svendborg, Syddanmark, Denmark",Onehouse provides information technology and consulting services.,"758,018",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1982-01-01,year,,11-50,,,,,,
RIN,https://www.crunchbase.com/organization/rin,,"Cloud Computing, Consulting, Information Technology",https://www.rin.nl,"Wijchen, Gelderland, The Netherlands","RIN B.V. is an ICT, Cloud, Telephony, Printing & Scanning, and Audiovisual services and solutions company.","769,515",,,,,,,,,,,,,European Union (EU),Active,1979-01-01,year,,11-50,,,,,,
Fujitsu UK,https://www.crunchbase.com/organization/fujitsu-uk,,"Cloud Computing, Information Services, Information Technology, Network Security, Software",https://www.fujitsu.com/uk/,"London, England, United Kingdom","Fujitsu UK provides IT products and services for the global marketplace including hardware, software and business solutions.","776,594",,,,,,,,,,,,,,Active,1935-01-01,day,,1001-5000,,,,,,
Atlas,https://www.crunchbase.com/organization/atlas-a606,,"Cloud Computing, Telecommunications",http://atlas-comms.com/,"Belfast, Belfast, United Kingdom","Atlas Specialising in telecommunications, network solutions, telephony solutions and Cloud solutions.","789,028",,,,,,,,,,,,,,Active,1972-01-01,day,,11-50,,,,,,
CMS Group,https://www.crunchbase.com/organization/cms-group-d254,,"Cloud Computing, Information Technology, IT Infrastructure",https://www.cms-group.net,"Blackburn, Lancashire, United Kingdom","CMS Group offers IT support services, projects, infrastructure, and cloud services.","795,892",,,,,,,,,,,,,,Active,1990-01-01,year,,11-50,,,,3482306,USD,3482306
Datef Spa,https://www.crunchbase.com/organization/datef-spa,,"Cloud Computing, Information Technology, Software",http://www.datef.it,"Bolzano, Friuli-Venezia Giulia, Italy",Datef expertise in IT services and cloud computing for the better operation of the IT.,"840,508",,,,,,,,,,,,,European Union (EU),Active,1988-06-24,day,,101-250,,,,3849907,USD,3849907
Softconstruct,https://www.crunchbase.com/organization/softconstruct-9a01,,"Cloud Computing, Hardware, Software",http://www.softconstruct.be,"Kontich, Antwerpen, Belgium","Softconstruct is an IT company that deals with software, hardware and IT services with online backup, cloud antivirus, digital dictation.","854,442",,,,,,,,,,,,,European Union (EU),Active,1987-06-29,day,,1-10,,,,,,
Icasa Group,https://www.crunchbase.com/organization/icasa-group,,"Cloud Computing, Information Technology, Logistics",http://www.icasa-group.com,"Diepenbeek, Limburg, Belgium","Icasa specializes in a cloud solution and provides services in the area of logistics, fuel, shop, finance cards and authorizations.","888,577",,,,,,,,,,,,,European Union (EU),Active,1990-01-01,day,,101-250,,,,,,
CSM MeinSystemhaus,https://www.crunchbase.com/organization/csm-meinsystemhaus,CSM MeinSystemhaus develops strategic IT solutions. They value long-term and trusting relationships with customers as a solution provider for medium-sized firms. They develop and implement individual solutions in conjunction with clients. They optimize and secure the processes of their business in the long term.,"Cloud Computing, Consulting, Information Technology, Software, Training",https://www.meinsystemhaus.de,"Warendorf, Nordrhein-Westfalen, Germany",CSM MeinSystemhaus provides software and information technology services.,"921,251",,,,,,,,,,,,,European Union (EU),Active,1977-01-01,year,,101-250,,,,,,
ITC ARIANE Services,https://www.crunchbase.com/organization/itc-ariane-services,,"Accounting, Cloud Computing, Outsourcing, Telecommunications",https://www.itc-ariane.com,"Montreuil, Ile-de-France, France","ITC ARIANE Services is an integration, services & outsourcing company in Cloud Accounting & telecommunications sectors.","923,468",,,,,,,,,,,,,European Union (EU),Active,1983-01-01,year,,51-100,,,,,,
ELFO,https://www.crunchbase.com/organization/elfo-0553,,"Artificial Intelligence, Business Intelligence, Cloud Computing, Software, Web Apps",https://www.elfo.net,"Fiorenzuola D'arda, Emilia-Romagna, Italy","ELFO is a software house specialized in the development of web applications, system integration, cloud computing, AI & BI activities.","931,553",,,,,,,,,,,,,European Union (EU),Active,1988-01-01,year,,51-100,,,,,,
Logika,https://www.crunchbase.com/organization/logika-5879,,"Accounting, Cloud Computing, Software",http://www.logika.hr,"Zagreb, Grad Zagreb, Croatia","Logika is an IT company that offers services such as ERP, software development, cloud computing and accounting software.","945,539",,,,,,,,,,,,,European Union (EU),Active,1990-01-01,day,,1-10,,,,,,
Sureva,https://www.crunchbase.com/organization/sureva,"Sureva engages in reprographic, office automation, and professional computing sectors. They search for the optimization of printing costs. Adapted to the size and specific needs of the company, their process begins with the identification of the weak points of the current organization before implementing solutions that provide more efficiency and significant savings.","Cloud Computing, Cyber Security, Printing",http://www.sureva.es,"Valladolid, Castilla y Leon, Spain",Sureva provides IT and digital printing solutions.,"947,552",,,,,,,,,,,,,European Union (EU),Active,1988-01-01,year,,11-50,,,,4962267,USD,4962267
MCSC,https://www.crunchbase.com/organization/mcsc,,"Cloud Computing, IT Infrastructure",http://www.mcsc.be,"Herent, Vlaams-Brabant, Belgium","MCSC is an expert in IT infrastructure, digital signage, cloud computing solutions, backup & disaster recovery, & video surveillance, etc.","974,905",,,,,,,,,,,,,European Union (EU),Active,1988-02-23,day,,11-50,,,,,,
Cosus,https://www.crunchbase.com/organization/cosus,,"Cloud Computing, Internet, Web Hosting",http://www.cosus.de,"Sankt Georgen, Baden-Wurttemberg, Germany","Cosus is an IT solutions firm that offers mobile IT, web hosting, cloud computing, and internet services.","988,797",,,,,,,,,,,,,European Union (EU),Active,1990-01-01,day,,1-10,,,,,,
Bredana Solutions,https://www.crunchbase.com/organization/bredana-solutions,,"Cloud Computing, CRM, Enterprise Resource Planning (ERP)",http://www.bredana.dk,"Kolding, Syddanmark, Denmark",Bredana expertise in cloud-based solutions that offer ERP and CRM solutions to small and large-sized companies for improvement in workflow.,"992,868",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1989-08-01,day,,11-50,,,,,,
Blocktime Tecnologia,https://www.crunchbase.com/organization/blocktime-tecnologia,,"Cloud Computing, Cloud Data Services, Information Technology, Professional Services",https://www.blocktimetecnologia.com.br/,"Caserío San Pablo, Andalucia, Spain","Blocktime Tecnologia specializes in offering solutions in Information Technology including data protection, and cloud services.","1,010,811",,,,,,,,,,,,,European Union (EU),Active,1989-01-01,year,1,11-50,João Carlos Guirau,,,,,
Exact Software,https://www.crunchbase.com/organization/exact-software,,"Cloud Computing, Software",http://www.exact.es,"Madrid, Madrid, Spain",Exact software specializing in Exact develops cloud business software for small and medium-sized companies and their accountants.,"1,009,806",,,,,,,,,,,,,European Union (EU),Active,1988-01-01,day,,11-50,,,,,,
Plan-Net Limited,https://www.crunchbase.com/organization/plan-net-limited,,"Cloud Computing, Information Services, Information Technology",http://plan-net.co.uk,"London, England, United Kingdom",Plan-Net was built on the foundation of IT Services supply to the Financial and Legal industries.,"1,018,493",,,,,,,,,,,,,,Active,1990-01-01,day,,251-500,,,,,,
Plus Automatisering,https://www.crunchbase.com/organization/plus-automatisering,,"Cloud Computing, Computer, Professional Networking, Security, Web Development",https://www.plusautomatisering.nl,"Zuidwolde, Drenthe, The Netherlands","Plus Automatisering is a full-service automation company providing IT management, web and development.","1,032,685",,,,,,,,,,,,,European Union (EU),Active,1988-01-01,year,,1-10,,,,,,
Compatibility,https://www.crunchbase.com/organization/compatibility-e9d8,"Compatibility gives corporate computing, communications, and support. They provide services like business telephony, SystemCare, system rent, cloud computing, computer security, server virtualization, networking, and more.","Cloud Computing, Information Technology, Network Security",https://www.compatibility.co.uk,"Crowborough, East Sussex, United Kingdom",Compatibility provides business IT solutions.,"1,051,350",,,,,,,,,,,,,,Active,1985-01-01,year,,11-50,,,,,,
Planzeit,https://www.crunchbase.com/organization/planzeit,,"Cloud Computing, Software, Software Engineering, Web Apps",http://www.planzeit.de,"Frankfurt, Hessen, Germany","Planzeit offers time management software, web solutions, cloud computing, access control, personnel planning, and various services.","1,074,186",,,,,,,,,,,,,European Union (EU),Active,1989-01-01,day,,1-10,,,,,,
Commerze IT,https://www.crunchbase.com/organization/commerze-it,,"Cloud Computing, Web Design, Web Hosting",http://www.commerze.dk,"Risskov, Midtjylland, Denmark","Commerze is an IT consulting firm specializing in Microsoft products and offers consultancy services for design, implementation, and hosting","1,082,330",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1987-01-01,day,,11-50,,,,13510979,USD,13510979
PROCESS CONTROL,https://www.crunchbase.com/organization/process-control,,"Cloud Computing, Printing, Security",http://www.processcontrol.es,"Sant Cugat Del Vallès, Catalonia, Spain","Process Control is a desire to build a business model of comprehensive computer services, creating a business relationship model.","1,084,482",,,,,,,,,,,,,European Union (EU),Active,1986-01-01,day,,1-10,,,,13893104,USD,13893104
Communicating Computing,https://www.crunchbase.com/organization/communicating-computing,"Communicating Computing supports their clients  from end to end  in their projects for the implementation or renewal of IT and communication infrastructures and systems.  They focus on digital transaction infrastructures and systems, both functionally and technically.","Cloud Computing, Cyber Security, Information Technology, Software",https://www.lic.fr,"Issy-les-moulineaux, Ile-de-France, France","Communicating Computing provides audits, strategic and project consultancy in secured infrastructures, communication systems.","1,090,165",,,,,,,,,,,,,European Union (EU),Active,1990-01-01,year,,11-50,,,,,,
Dialogue logique,https://www.crunchbase.com/organization/dialogue-logique-s-a,"Dialogue Logique offers IT consulting and services. Their services include installation, development, and support of IT infrastructure.","Cloud Computing, Computer, Information Services, Information Technology, Software",http://www.dialogue-logique.ch/home.php,"Sion, Valais, Switzerland",Dialogue logique S.A. is a Information Technology Company that specializing in effort to fully satisfy you and meet your IT needs quickly.,"1,145,395",,,,,,,,,,,,,,Active,1986-01-01,day,,11-50,,,,,,
PC AG,https://www.crunchbase.com/organization/pc-ag,,"Cloud Computing, Consulting, Enterprise Resource Planning (ERP), IT Infrastructure, Security, Software",http://www.pc-ag.ch/ict-informatik-rheintal.html,"Heerbrugg, Sankt Gallen, Switzerland","PC AG is an IT consultancy that offers software, hardware, cloud computing, ERP, security, and managed IT services to its clients.","1,164,183",,,,,,,,,,,,,,Active,1985-01-01,year,1,11-50,Thomas Segmüller,,,,,
CBC Informatique,https://www.crunchbase.com/organization/cbc-informatique,,"Cloud Computing, Information Technology, Internet, Technical Support",https://www.cbc.lu/,"Luxembourg, Luxembourg, Luxembourg","CBC Informatique offers a range of services, including IT, cloud computing, technical support, business solutions, and telephony.","1,164,844",,,,,,,,,,,,,European Union (EU),Active,1990-01-01,year,3,11-50,"Daniel Santarini, Germain Jung, Jean-Paul Jacoby",,,,,
InStiro Business Support,https://www.crunchbase.com/organization/instiro-business-support,,"Accounting, Cloud Computing, Financial Services, IT Management",http://instiro.com/,"Lund, Skane Lan, Sweden","InStiro specialises in digital financial flows between agency and company, specialties include cloud services, software solutions, etc.","1,168,304",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1990-01-01,day,,11-50,,,,,,
Maxcom N.V.,https://www.crunchbase.com/organization/maxcom-n-v,,"Cloud Computing, Information Technology, Security",http://www.maxcom.nl,"Tiel, Gelderland, The Netherlands","Maxcom is a distributor of server storage, security & cloud computing that offers flexibility & a personalized approach to resellers.","1,183,501",,,,,,,,,,,,,European Union (EU),Active,1989-05-09,day,,1-10,,,,,,
Insight Technology Solutions,https://www.crunchbase.com/organization/insight-technology-solutions-1653,"Insight is an information technology service-based company. That provider of Digital Innovation, Cloud and Data Center Transformation, Connected Workforce, and Supply Chain. From IT strategy and design to implementation and management, their employees help clients innovate and optimize their operations to run business smarter.","Cloud Computing, Information Technology, Software",https://www.fr.insight.com,"Vélizy-villacoublay, Ile-de-France, France",Insight is an information technology service-based company.,"1,187,955",,,,,,,,,,,,,European Union (EU),Active,1988-01-01,year,,10001+,,,,,,
JK Computer,https://www.crunchbase.com/organization/jk-computer,,"Cloud Computing, Computer, Information Technology",https://www.jk-computer.de/,"Dörth, Rheinland-Pfalz, Germany","JK Computer expertise in data backup, IT management, network security, virus protection, wireless, and infrastructure services.","1,218,741",,,,,,,,,,,,,European Union (EU),Active,1988-01-01,year,,11-50,,,,4040550,USD,4040550
Radix MKB ICT,https://www.crunchbase.com/organization/radix-mkb-ict,,"Cloud Computing, Information Technology",https://www.radix.nl/,"Amsterdam, Noord-Holland, The Netherlands","Radix charge you one fixed amount per month with unlimited service, In this way, your interest becomes interest, problems are prevented.","1,235,101",,,,,,,,,,,,,European Union (EU),Active,1987-01-01,day,,1-10,,,,,,
Brainstorming,https://www.crunchbase.com/organization/brainstorming,,"Cloud Computing, Information Technology, IT Management, Software",http://www.brainstorming.be,"Ans, Liege, Belgium","Brainstorming is an IT provider that gives business, cloud computing solutions and software training sessions.","1,254,468",,,,,,,,,,,,,European Union (EU),Active,1989-11-04,day,,11-50,,,,,,
GENIOUS Group,https://www.crunchbase.com/organization/genious-group,"Genious Interactive is a consulting company that dedicates its know-how and expertise to infrastructure transformation (On-premise, cloud, optimization, architecture, and security). Genious Systems is present in many sectors: energy, banking, insurance, asset management, telecom, industry, sport, entertainment, and media.","Cloud Computing, Consulting, Information Technology, Mobile Apps, Security",https://www.groupe-genious.com,"Colombes, Ile-de-France, France",GENIOUS Group is an IT services company that specialized in therapeutic video games and digital medical devices.,"1,261,625",,,,,,,,,,,,,European Union (EU),Active,1983-04-01,day,,11-50,,,,,,
Beltrona AG,https://www.crunchbase.com/organization/beltrona-ag,"Beltrona AG provides the development of software in the medical sector and the installation and support of an IT systems. Beltrona AG provides an IT experts for medical informatics, datacenter and cloud, Oldtimer cars, and Rallye Preparation.","Cloud Computing, Database, IT Management, Software",https://www.beltrona.ch,"Seuzach, Zurich, Switzerland","Beltrona AG is a software development, installation and support system.","1,275,956",,,,,,,,,,,,,,Active,1981-01-01,day,,101-250,,,,,,
Malaxit AG,https://www.crunchbase.com/organization/malaxit-ag,,"Cloud Computing, Computer, Computer Vision",http://www.malaxit.ch/,"Suhr, Aargau, Switzerland","Malaxit AG provides networks in computer science services for project management, project support, quality assurance & networking.","1,286,601",,,,,,,,,,,,,,Active,1925-01-01,day,,1-10,,,,,,
Hands-On Computer Solutions,https://www.crunchbase.com/organization/hands-on-computer-solutions,,"Cloud Computing, Information Technology, Network Hardware, Service Industry",https://www.handsoncomputers.co.uk,"Little Lever, Bolton, United Kingdom",Hands-On Computer Solutions is an IT solutions and networking solution provider company.,"1,295,508",,,,,,,,,,,,,,Active,1990-01-01,year,,1-10,,,,,,
Horizon Groupe,https://www.crunchbase.com/organization/horizon-groupe,"Horizon offers engineering and computer systems. Exercising in the audit and network system services, infrastructure, secure, outsourcing, hosting systems that in virtualization and consolidation, backup and replication, virtualized architectures, storage component of a team, and advising on firewalling solutions.","Cloud Computing, Data Visualization, Infrastructure, IT Infrastructure, Network Security, Security",http://www.horizongroupe.fr/,"Rillieux, Rhone-Alpes, France",Horizon Groupe specializes in systems and network infrastructures.,"1,333,827",,,,,,,,,,,,,European Union (EU),Active,1984-02-01,day,,1-10,,,,,,
Emergo Systems,https://www.crunchbase.com/organization/emergo-systems,"Emergo Systems is a producer of compas and compascloud, standard software for implementing the participation act, social employment act, and work and income. The services are integration options, specialists on location, instant support. The solutions are follow client, collaboration inside and outside the organization, Internal placements, and placements with hirers. They support the social services of municipalities, SW companies, and reintegration companies.","Advice, Cloud Computing, Consulting, Software",https://emergo-systems.nl,"Harderwijk, Gelderland, The Netherlands",Emergo Systems provides software development for participation act and social employment act.,"1,334,751",,,,,,,,,,,,,European Union (EU),Active,1987-01-01,year,,1-10,,,,,,
Brain & Software International,https://www.crunchbase.com/organization/brain-software-international,"BSI is a software provider with 30 years of international experience developing quality solutions designed for highly regulated industries for defense, biosciences, and healthcare. They understand that planning and deploying a digital platform for managing animal facility resources can be a complex project. They help you to navigate the transition to minimize obstacles and ensure your experience is a positive one.","Cloud Computing, Information Technology, Software, Training",https://www.poweredbyenos.com,"Annecy, Rhone-Alpes, France",Brain & Software International is a software company that provides cloud solution to efficiently and effectively manage the resources.,"1,340,783",,,,,,,,,,,,,European Union (EU),Active,1988-01-01,year,,11-50,,,,,,
Athena,https://www.crunchbase.com/organization/athena-668b,,"Cloud Computing, Consulting, Facility Management",https://www.athena.srl,"Sassari, Sardegna, Italy","Athena provides cloud computing, document digitalization, maintenance, economic management, and service desk facility management services.","1,344,972",,,,,,,,,,,,,European Union (EU),Active,1988-01-01,year,,101-250,,,,,,
LV Informatique,https://www.crunchbase.com/organization/lv-informatique,,"Cloud Computing, IT Infrastructure, Network Hardware",https://www.lv-informatique.com/,"Les Hauts-saint-jean, Pays de la Loire, France","LV Informatique is an IT firm that provides cloud computing, backup, hosting, network, infrastructure, hardware and IP telephony services.","1,350,115",,,,,,,,,,,,,European Union (EU),Active,1987-01-01,year,,11-50,,,,,,
SC Soft-Concept,https://www.crunchbase.com/organization/sc-soft-concept,,"Cloud Computing, Consulting, CRM, Information Technology",http://sc-softconcept.de,"Hamburg, Hamburg, Germany","SC Soft-Concept provides CRM and cloud computing consulting, integration and support services.","1,353,050",,,,,,,,,,,,,European Union (EU),Active,1989-01-01,year,,1-10,,,,,,
4Next Global Solutions,https://www.crunchbase.com/organization/4next-global-solutions,"4Next Global Solutions services are Multi-site, Global services, Extensive expertise, Cost control, Agile approach, ERP, Cloud, Mobility, and Consulting. ERP and CRM are accounting management tools.","Cloud Computing, Consulting, Enterprise Resource Planning (ERP), Software",http://www.4next.ch,"Marly, Lorraine, France",4Next Global Solutions is a software company.,"1,370,135",,,,,,,,,,,,,European Union (EU),Active,1983-01-01,year,,1-10,,,,,,
m8IT,https://www.crunchbase.com/organization/m8it,,"Cloud Computing, Consulting, Infrastructure, IT Management, Security",https://www.mann-partner.de/,"Boppard, Rheinland-Pfalz, Germany","m8IT is an IT consulting company that has made the digital evolution of its customers its mission, firmly believe that with quality.","1,370,619",,,,,,,,,,,,,European Union (EU),Active,1987-01-01,year,,11-50,,,,14416552,USD,14416552
Omikron Informatika,https://www.crunchbase.com/organization/omikron-informatika,,"Cloud Computing, Information Technology, Virtualization",https://www.omikron.hu,"Budapest, Budapest, Hungary","Omikron Informatika provides IT security solutions, office 365, system integration, virtualization, and cloud computing services.","1,378,887",,,,,,,,,,,,,European Union (EU),Active,1986-01-01,year,,11-50,,,,4478062,USD,4478062
Solution Informatica,https://www.crunchbase.com/organization/solution-informatica,,"Cloud Computing, Information Technology, Software",https://www.solutioninformatica.com/,"Bondeno, Emilia-Romagna, Italy","Solution Informatica specializes in software development, cloud computing, remote backup, and VPS server services.","1,381,022",,,,,,,,,,,,,European Union (EU),Active,1989-01-01,year,,1-10,,,,,,
Netinium,https://www.crunchbase.com/organization/netinium,,"Cloud Computing, Energy, Information Technology, Internet of Things",http://netinium.com,"Wormer, Noord-Holland, The Netherlands",Netinium specializes in providing IoT cloud solutions for the energy industry.,"1,396,297",,,,,,,,,,,,,European Union (EU),Active,1990-01-01,day,,11-50,,,,,,
Axisfirst,https://www.crunchbase.com/organization/axisfirst,,"Cloud Computing, Information Services, Information Technology, Software, Telecommunications",https://www.axisfirst.co.uk,"Bridgwater, Somerset, United Kingdom",Axisfirst engages in IT products and solutions services.,"1,409,686",,,,,,,,,,,,,,Active,1980-01-01,year,,11-50,,,,,,
Roderburg Document & Technology Center,https://www.crunchbase.com/organization/roderburg-document-technology-center,,"Cloud Computing, Document Management, Information Technology",https://roderburg.de,"Mönchengladbach, Nordrhein-Westfalen, Germany","Roderburg Document & Technology Center is an office communication company that provides IT, cloud, and document management services.","1,418,070",,,,,,,,,,,,,European Union (EU),Active,1989-01-01,year,,11-50,,,,,,
SAG,https://www.crunchbase.com/organization/sag-8f82,,"Analytics, Cloud Computing, Software",http://www.softwareag.de,"Darmstadt, Hessen, Germany","SAG provides IT solutions like cloud infrastructure, business software, analytics, digitalization, API management, and In-memory data.","1,420,865",,,,,,,,,,,,,European Union (EU),Active,1969-01-01,day,,1001-5000,,,,,,
Open1,https://www.crunchbase.com/organization/open1,,"Cloud Computing, Information Technology, IT Infrastructure, Professional Services",https://open1.it,"Ferrara, Emilia-Romagna, Italy","Open1 specializes in cloud computing, IT infrastructure, and consulting.","1,432,469",,,,,,,,,,,,,European Union (EU),Active,1982-01-01,year,,1-10,,,,13913756,USD,13913756
Marquesa,https://www.crunchbase.com/organization/marquesa,"Marquesa develops trademark database software. Their MQ3 search software is used to perform trademark searches and create professional search reports. The contact modes of the company are mail, phone, and physical address.","Cloud Computing, Software, Trading Platform",https://marquesa.net,"Chagford, Devon, United Kingdom",Marquesa provides trademark search systems.,"1,436,479",,,,,,,,,,,,,,Active,1989-01-01,year,,11-50,,,,,,
PCPaCo,https://www.crunchbase.com/organization/pcpaco,,"Cloud Computing, Cyber Security, VoIP",https://www.pcpaco.com,"Sevilla, Andalucia, Spain","PCPaCo is a company that offers cloud computing, cybersecurity, and telecommunications services.","1,438,268",,,,,,,,,,,,,European Union (EU),Active,1958-01-01,day,,1-10,,,,,,
TCA,https://www.crunchbase.com/organization/tca-be6b,"TCA provides IT infrastructure for small-medium enterprises, cloud services, IT security, and IT support, IT strategies analyses, and concepts. They offer companies of all sizes the highest level of security with IT security solutions.","Cloud Computing, Consulting, IT Infrastructure",https://www.tca-it.ch,"Muri, Aargau, Switzerland",TCA is an IT consulting company.,"1,452,892",,,,,,,,,,,,,,Active,1987-01-01,year,,11-50,,,,,,
Stannek,https://www.crunchbase.com/organization/stannek,"Stannek offers support and networking to tax consulting and auditing offices. Their IT solutions deliver optimal results for medium-sized and large companies in industry and production. They handle the configuration of computers, server systems, networks, databases, and security solutions for their company.","Advice, Cloud Computing, Consulting, Database, Information Technology",https://www.stannek-gmbh.com,"Hallstadt, Bayern, Germany",Stannek provides information technology and cloud services.,"1,458,991",,,,,,,,,,,,,European Union (EU),Active,1974-01-01,year,,11-50,,,,13700185,USD,13700185
Sweethaven Computers,https://www.crunchbase.com/organization/sweethaven-computers,"Sweethaven Computers provides services that include managed IT services, IT consulting, cyber essentials, cyber security, cloud, and VolP. The contact mode is by mail, phone, and physical address.","Cloud Computing, Consulting, Cyber Security, Information Technology, VoIP",https://sweethaven.co.uk ,"Reigate, Surrey, United Kingdom",Sweethaven Computers provides IT support and cyber security solutions.,"1,476,295",,,,,,,,,,,,,,Active,1977-01-01,year,,11-50,,,,,,
Acisa,https://www.crunchbase.com/organization/acisa,"Acisa implements management information systems for SMEs. They provide  IT, telecommunications, and business management services. They develop android and iOS software and develop gadgets and the internet of things, and cloud computing services.","Cloud Computing, Information and Communications Technology (ICT), Information Technology, Telecommunications",https://www.acisa.com,"Murcia, Murcia, Spain",Acisa provides business IT and information services.,"1,481,053",,,,,,,,,,,,,European Union (EU),Active,1985-01-01,year,,1-10,,,,,,
Dedra,https://www.crunchbase.com/organization/dedra,,"Cloud Computing, Hardware, Printing",http://www.dedra.com,"Portogruaro, Veneto, Italy","Dedra offers tailor-made IT solutions such as cloud, hardware, imaging and printing services.","1,482,011",,,,,,,,,,,,,European Union (EU),Active,1990-01-01,day,,1-10,,,,13398243,USD,13398243
