Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Cloud Call Center Search,https://www.crunchbase.com/organization/cloud-call-center-search,"Cloud Call Center Search helps companies find suitable cloud-based contact center solutions. They match companies with cloud software solutions for inbound and outbound call centers, live web chat, social media, cloud-based call centers, and outsourced email support services in virtually every industry. Their services include software selection, premise-to-cloud migration, technology advising for BPOs, and call center partner selection.","Advice, Call Center, Cloud Data Services, Outsourcing, Software",https://cloudcallcentersearch.com,"Saint Louis Park, Minnesota, United States",Cloud Call Center Search is a cloud software referral and advisory firm.,"1,561,888",404,,,,907,1.59,,41.09%,,"8,667,186",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,2013-01-01,year,,1-10,,,,,,
"PVBid, Inc.",https://www.crunchbase.com/organization/pvbid-inc,"PVBid helps solar companies improve bottom lines by providing real-time insight into operations and costs, streamlining workflow.","Cloud Data Services, SaaS, Software, Solar",http://www.pvbid.com,"Denver, Colorado, United States","PVBid helps solar companies improve bottom lines by providing real-time insight into operations and costs, streamlining workflow.","142,049",393,"2,928.5",-89.9%,-58.6%,0,1,-52.32%,100%,57.65%,"8,711,684","5,066,869",139.02%,"Greater Denver Area, Western US",Active,2015-01-01,year,3,1-10,"Connor English, Michael Miller, Sean Stewart",,,,,
Cloudrise,https://www.crunchbase.com/organization/cloudrise,"Cloudrise is expanding the horizons of data privacy and protection. Its focus is to aggregate, orchestrate, and automate data privacy and protection controls into a proprietary cloud platform known as Cloudrise Orchestrator.  The company is bridging the gap between underutilized data-centric and privacy technologies and the underserved business audience through managed data protection, security process automation, technology enablement, and assessment services.","Cloud Data Services, Cloud Management, Information Technology",https://cloudrise.com/,"Denver, Colorado, United States",Cloudrise focuses on bridging the data risk gap through automation.,"95,702",392,,-75.24%,,0,1,0%,100%,0%,"8,715,874","3,587,646",69.96%,"Greater Denver Area, Western US",Active,2019-01-01,year,1,11-50,Robert Eggebrecht,,,,,
Petro Outlet,https://www.crunchbase.com/organization/petro-outlet,"Petro Outlet is a modern fully featured back office application for the convenience industry with two modules. One for independent stations and franchises. The other for brand names and distributors. The application can be accessed on a computer or on-the-go via a Smartphone. We offer Inventory management, custom reporting, advanced transaction level analytics, Camera's tied with your point of sale, EDI, Quickbooks integration and more! We offer a forever FREE plan for single-store owners, as well as reasonably base cloud-hosted plans for larger operations with all of our features available.","Big Data, Business Intelligence, Cloud Data Services, Retail, Retail Technology, SaaS, Software",https://petrooutlet.com,"Stuart, Florida, United States",SaaS Comprehensive Management Platform for Gas Stations & Convenience Stores,"491,937",372,,-74.61%,,5,2,100%,0%,,"8,766,080","3,048,170",53.31%,"East Coast, Southern US",Active,2018-09-01,day,2,1-10,"Mahdi Hussein, Mohammad Hussein",,,,,
HourNationArchive Inc.,https://www.crunchbase.com/organization/hournationarchive,"HNA Live's analytics platform, designed for real estate & manufacturing experts, uses lidar application, machine learning & artificial intelligence modules to train, collect, and optimize all value-adding attributes within active environments. The platform enables actionable big data insight optimizing time & maximizing profit on all fronts.","Analytics, B2B, Big Data, Business Intelligence, Cloud Data Services, Computer Vision, Data Integration, Machine Learning, Real Estate",https://www.hna.live/,"Dover, Delaware, United States",HNA Live arms real estate & manufacturing experts with actionable big data insight. Optimizing time & maximizing profits.,"251,448",368,,160.99%,,0,1,0%,100%,0%,"8,844,434","-1,072,648",-10.82%,"East Coast, Southern US",Active,2021-01-06,day,1,11-50,Cooper Mojsiejenko,,,,,
Intentionet,https://www.crunchbase.com/organization/intentionet,"Intentionet  Rapid deployment and maintenance without fear of outages, breaches, or compliance violations.","Cloud Data Services, Network Security, Software",https://www.intentionet.com/,"Seattle, Washington, United States",Design and evolve your network like software,"25,449",329,"2,693.67",-89.28%,-79.17%,0,1,0%,100%,0%,"9,035,225","4,859,208",116.36%,"Greater Seattle Area, West Coast, Western US",Active,2015-01-01,year,3,11-50,"Ari Fogel, Ratul Mahajan, Todd Millstein",,,,,
Gritstone Technologies,https://www.crunchbase.com/organization/gritstone-technologies,"Gritstone Technologies turns proofs-of-concept into market-ready products and scale them to achieve value and business goals. Their services include product and platform development, cloud and mobile engineering, advanced DevOps and Kubernetes, UI/UX design engineering, advanced technology implementation, blockchain, and lean scaled agile engineering.","Blockchain, Cloud Data Services, Product Management, UX Design",https://www.gritstonetech.com,"Radnor, Pennsylvania, United States",Gritstone Technologies is a product engineering firm that provides product development services.,"547,849",325,,-3.27%,-99.86%,4,2,-77.78%,0%,,"8,982,341","684,196",8.25%,"Greater Philadelphia Area, Great Lakes, Northeastern US",Active,2017-01-01,year,,101-250,,,,,,
ZenBase,https://www.crunchbase.com/organization/zenbase,,"Apps, Cloud Data Services, Database, Software",https://getzenbase.com/,"Oakland, California, United States",ZenBase provides the tools for non-technical users to create powerful online database apps quickly through its simple user interface.,"289,080",322,,-60.78%,,0,1,-50%,100%,,"9,054,215","1,792,888",24.69%,"San Francisco Bay Area, West Coast, Western US",Active,2013-01-01,year,1,1-10,Richard Chen,,,,,
TrueStack,https://www.crunchbase.com/organization/truestack,TrueStack provides cloud-based IT solutions for Windows servers to manage service provider and SMBs. Managing devices and users requires inexpensive centralized tools.,"Cloud Data Services, Information Technology, Software",https://www.truestack.com,"San Diego, California, United States",TrueStack is disrupting the norm and lowering IT costs by rejecting the software culture of BYOL and user licenses.,"1,629,204",322,,,,0,1,,100%,,"9,056,936",,,"Greater San Diego Area, West Coast, Western US",Active,2016-01-01,year,,1-10,,,,,,
Moonsense,https://www.crunchbase.com/organization/moonsense,"Moonsense is a cross-platform toolset used by developers, data scientists, and product managers. Its application take advantage of the physical world by functioning as an intelligent conduit for sensor data.","Cloud Data Services, Information Technology",https://www.moonsense.io/,"San Francisco, California, United States","Moonsense is a cross-platform toolset used by developers, data scientists and product managers.","160,608",308,,-81.21%,-32.14%,57,7,326.34%,0%,22.41%,"9,111,758","3,423,375",60.18%,"San Francisco Bay Area, West Coast, Western US",Active,2021-01-01,year,2,1-10,"Andrei Savu, Bogdan Gaza",,,,,
Cloud Paradigm,https://www.crunchbase.com/organization/cloud-paradigm,,"Cloud Data Services, Software",http://www.cloudparadigm.com/,"Cupertino, California, United States",Cloud Paradigm is a premier consulting firm specializing in cloud CRM.,"920,114",281,,,,0,1,,100%,,"9,233,504",,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2016-01-01,year,1,11-50,Devang Vasavada,,,,,
InOrbit,https://www.crunchbase.com/organization/inorbit,"InOrbit is bridging the autonomy gap through a cloud robot management platform that enables robotics companies and operators to develop, deploy and orchestrate autonomous robots at global scale. The commercial service robot market, is growing over 40% YoY and is expected to hit $50B by 2024. InOrbit is pioneering the new field of RobOps, or DevOps for Robotics -- think of it as Splunk/Datadog for Robots. InOrbit’s multi-cloud platform provides secure, real-time analytics and data collection, robot performance monitoring (RPM), incident management and remote interventions. The company’s proprietary technology, including adaptive diagnostics and predictive analytics, is able to derive unique value by leveraging industry-wide data that provides InOrbit’s customer’s insight they are unable to obtain on their own.  InOrbit has access to over 300 Petabytes of data per month and can learn faster than any robotics company by operating across different robots and industry verticals. Customers and partners include Google, Qualcomm, Sprint, Brain Corp., Bossa Nova Robotics and over a dozen other robot manufacturers that range from early stage to scaling.  InOrbit’s founding team includes Mario Munich, a pioneer in robotics and former SVP Technology at iRobot (through acquisition of Evolution Robotics, where he was CTO); Julian Cerruti, an expert in complex systems, robotics and augmented reality (experience with Willow Garage, creator of de facto standard Robot Operating System, Savioke, Clearpath, Google, IBM); and Florian Pestoni, with experience leading product teams reaching hundreds of millions of users at large-scale cloud companies (formerly at Microsoft, Adobe, Atlassian, Facebook, Ooyala). Together the team holds well over 50 patents in security, autonomous navigation, image processing, distributed systems and collaboration, with diverse experience including starting companies, scaling teams, shipping products at scale and achieving venture-backed exit through acquisition.","Artificial Intelligence, Cloud Data Services, Enterprise Software, Robotics, SaaS",https://www.inorbit.ai/,"Mountain View, California, United States",InOrbit is a cloud-based robot management platform to help robotics developers and operators scale their robot fleets.,"29,364",264,,-56.72%,,0,1,0%,100%,0%,"9,322,086","2,255,541",31.92%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2017-01-01,year,3,1-10,"Florian Pestoni, Julian Cerruti, Mario Munich",,,,,
Cloud Resources,https://www.crunchbase.com/organization/cloud-resources,"Cloud Resources offers technology consulting and infrastructure services. The company offers services such as enterprise cloud services, enterprise cloud solutions, security, big data analytics, enterprise architecture, and technology consulting. The company provides application development and management services.","Apps, Big Data, Cloud Data Services, Consulting, Information Technology, Software",http://cloudresources.net,"Irving, Texas, United States","Cloud Resources provides software development, application development, and technology consulting services.","928,982",254,,,,0,1,,100%,,"9,374,565",,,"Dallas/Fort Worth Metroplex, Southern US",Active,2016-01-01,year,,11-50,,,,,,
Dropshyp,https://www.crunchbase.com/organization/dropshyp,"Dropshyp provides large, medium, and small scale businesses and independent entrepreneurs with the ability to connect with suppliers in East Asia, West Africa, and Arabia.  With Dropshyp, businesses can easily establish unseen and undiscovered business links with top tier manufacturers and suppliers, buy and ship directly to customers without holding stock, and discover trending worldwide products that they can sell and buy.","Apps, Business Intelligence, Cloud Data Services, E-Commerce Platforms, Information Technology, Internet, Retail, Shopping",https://dropshyp.com,"San Jose, California, United States","Dropshyp provides large, medium, and small scale businesses with the ability to connect with suppliers.","61,925",242,,,,0,1,,100%,,"9,469,176",,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2019-01-01,year,2,11-50,"Joe Todd, Terry McGinnis",,,,,
Emelar Consulting Group,https://www.crunchbase.com/organization/emelar-consulting-group,"Emelar Consulting Group is a professional management consulting firm that offers salesforce implementations, strategic planning, and technology strategy. They help organizations of all sizes across multiple industries solve big business problems. They improve sales and deepen customer relationships through the salesforce platform.","Cloud Data Services, Consulting, Enterprise Resource Planning (ERP), Information Technology, Software",https://www.emelarconsulting.com,"Madison, Wisconsin, United States",Emelar Consulting Group is a salesforce consulting firm.,"418,459",224,,-37.6%,,0,1,0%,100%,0%,"9,536,829","1,358,218",16.61%,"Great Lakes, Midwestern US",Active,2016-01-01,year,,11-50,,,,,,
Grantcare,https://www.crunchbase.com/organization/grantcare,"GrantCare combines grant management SME, high-impact program management capabilities, and packaged technology solutions to meet the needs of state and local governments. They provide advisory support services to state and local governments, industry technology leaders, non-profit organizations, and emergency management companies.","Cloud Data Services, Government, GovTech, Management Information Systems, Public Safety, Social Assistance",https://grantcare.com,"New York, New York, United States",GrantCare provides solutions to manage recovery programs.,"539,590",224,,,,0,1,,100%,,"9,597,500",,,"Greater New York Area, East Coast, Northeastern US",Active,2018-01-01,year,,1-10,,,,,,
Switchboard Software,https://www.crunchbase.com/organization/switchboard-software,"Switchboard enables enterprises to be data-driven at scale. From the team that launched Google BigQuery, Switchboard’s data engineering automation platform turns disparate data into a single source of reliable, trustworthy information in real-time. Market-leading companies such as Dotdash Meredith, Target, DISH, Orangetheory Fitness, The Atlantic, Financial Times and Pearson get a strategic data asset for customer insights and revenue operations, while their technical teams retain control without the burden of day-to-day operations.","Analytics, Big Data, Cloud Data Services, Enterprise Software, SaaS",https://www.switchboard-software.com,"San Francisco, California, United States","From the team that launched Google BigQuery, Switchboard’s data engineering automation turns disparate data into a single source of truth.","24,446",219,,-19.19%,"6,583.33%","2,986",2,100%,0%,200.03%,"9,614,921","310,910",3.34%,"San Francisco Bay Area, West Coast, Western US",Active,2014-06-03,day,2,11-50,"Ju-kay Kwek, Michael Manoochehri",,,50756,USD,50756
vFunction,https://www.crunchbase.com/organization/vfunction-inc,VFunction develops an innovative product for businesses to modernize applications and accelerate transformation of existing Java applications to cloud-native architecture. The product enables companies to easily and effectively stay ahead of the curve. The company's team brings unique expertise to change clients’ ability to modernize core business applications.,"Business Development, Cloud Data Services, Cloud Infrastructure, Software",http://www.vfunction.com,"Menlo Park, California, United States",VFunction allows enterprises to tackle application modernization and accelerate digital transformation.,"16,518",194,"12,072.5",-94.14%,-94.79%,41,2,100%,50%,-50%,"9,661,696","5,779,570",148.88%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2017-01-01,year,3,11-50,"Amir Rapson, Moti Rafalin, Ori Saporta",,,,,
LumiQualis,https://www.crunchbase.com/organization/lumiqualis,"LumiQualis is providing software solutions. They provide cloud services, product development services, strategy and design services, DevOps services, and UX/UI. They also provide website development, application development, quality assurance, container development, and cloud systems.","Cloud Data Services, Software, UX Design, Web Development",https://www.lumiqualis.com,"Ponte Vedra Beach, Florida, United States",LumiQualis is a software development company that offers product development and design services.,"286,386",193,383.83,-18.91%,,3,1.24,24.35%,75.65%,-24.35%,"9,737,532","262,627",2.77%,"East Coast, Southern US",Active,2021-01-01,year,1,11-50,Anthony Conte,,,,,
Preemo,https://www.crunchbase.com/organization/preemo-inc,"Preemo helps data teams to focus on delivering insights through collecting and monitoring data. Preemo is headquartered in California, United States.","Analytics, Cloud Data Services, Developer Tools",https://www.preemo.io,"San Francisco, California, United States",Preemo helps data scientists deploy data intensive applications 10x faster through a comprehensive data infra platform.,"182,149",181,,,,0,1,,100%,,"9,878,373",,,"San Francisco Bay Area, West Coast, Western US",Active,2022-01-01,year,,,,,,,,
Pennyrile Technologies,https://www.crunchbase.com/organization/pennyrile-technologies,,"Advertising, Cloud Data Services, Information Technology, SEO, Web Design",https://www.pennyriletechnologies.com,"Hopkinsville, Kentucky, United States","Pennyrile Technologies offers computer services including data recovery, network management, web design, SEO, PPC advertising, etc.","945,427",167,,,,0,1,,100%,,"9,959,718",,,Southern US,Active,2013-01-01,year,,1-10,,,,,,
CloudLink,https://www.crunchbase.com/organization/cloudlink,,"Artificial Intelligence, Big Data, Business Development, Cloud Data Services, Information Technology, Machine Learning, Software",https://cloudlink.us,"Winston Salem, North Carolina, United States","CloudLink is dedicated to innovation, integrity & excellence in IT consulting, offers cloud-AI & machine learning, BI, big data, etc.","660,451",141,,,,0,1,,100%,,"9,916,536",,,"East Coast, Southern US",Active,2019-01-01,year,,11-50,,1,,,,
Rare Karma,https://www.crunchbase.com/organization/rare-karma,,"Cloud Data Services, Consulting, Information Technology, Lead Generation, Project Management",https://www.rarekarma.com/,"New York, New York, United States","Rare Karma offers salesforce consultation, technical architecture, and HubSpot implementations services to medium-sized businesses.","921,897",141,,-62.8%,,0,1,0%,100%,0%,"9,934,015","1,873,934",23.25%,"Greater New York Area, East Coast, Northeastern US",Active,2018-01-01,year,,1-10,,,,,,
Aragorn AI,https://www.crunchbase.com/organization/aragorn-ai,Aragorn AI develops a cloud people resource data integration platform. It integrates the company’s human resources data with 3rd-party software.,"Analytics, Artificial Intelligence, Cloud Data Services, Data Integration, Human Resources",https://www.aragorn.ai/,"Dallas, Texas, United States",Aragorn AI develops a cloud people resource data integration platform.,"219,495",129,,-95.28%,"4,965.71%",0,1,-37.5%,100%,66.67%,"10,172,549","5,770,979",131.11%,"Dallas/Fort Worth Metroplex, Southern US",Active,2021-01-01,year,,1-10,,,,,,
Informed360,https://www.crunchbase.com/organization/informed360,"Informed360, through its cloud-base platform and device-friendly design, provides a flexible and intuitive platform for any organization.  informed360 was created by experienced compliance and technology professionals that understand and are committed to delivering solutions to address the increasing requirements and expectations of today’s ethics and compliance programs.","Business Information Systems, Cloud Data Services, Cloud Management, Software",https://www.informed360.com/,"Milwaukee, Wisconsin, United States","Informed360, through its cloud-base platform and device-friendly design, provides a flexible and intuitive platform for any organization.","133,582",128,"1,481.5",-89.62%,,0,1,0%,100%,0%,"10,192,010","3,622,875",55.15%,"Great Lakes, Midwestern US",Active,2017-01-01,year,2,1-10,"Andrew Neblett, Brian Beeghly",,,21341,USD,21341
Racom Business,https://www.crunchbase.com/organization/racom-business,"Racom business provides telecommunications, cloud-based solutions, carrier aggregation, managed services, business internet, VoIP services, and cyber security. They offer managed services cloud, telecom services, and IT services.","Cloud Data Services, Cyber Security, Information Technology, Professional Services",https://www.racombusiness.com,"Chicago, Illinois, United States","Racom Business provides mobile, IP telephony, connectivity, and business for customer service.","1,045,391",68,,,,0,1,,100%,,"10,552,175",,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2014-01-01,year,,51-100,,,,,,
Kubient,https://www.crunchbase.com/organization/kubient-inc,"Kubient is a technology company with a mission to transform the digital advertising industry to audience-based marketing.  Kubient's next generation cloud-based infrastructure enables efficient marketplace liquidity for buyers and sellers of digital advertising. The Kubient Audience Cloud is a flexible open marketplace for advertisers and publishers to reach, monetize and connect their audiences.  The Company's platform provides a transparent programmatic environment with proprietary artificial intelligence-powered pre-bid ad fraud prevention, and proprietary real-time bidding (RTB) marketplace automation for the digital out of home industry. The Audience Cloud is the solution for brands and publishers that demand transparency and the ability to reach audiences across all channels and ad formats.","Ad Exchange, Ad Retargeting, Ad Server, Advertising, Analytics, Cloud Data Services, Digital Media, Fraud Detection, Marketing, Marketing Automation",https://www.kubient.com,"New York, New York, United States","Kubient's Audience Cloud marketplace is a single point of entry for advertisers and publishers to reach, monetize and connect audiences.","44,752",3,,,,0,1,,100%,,"10,483,975",,,"Greater New York Area, East Coast, Northeastern US",Active,2017-05-01,month,1,11-50,Paul Roberts,,,223760,USD,223760
Theom,https://www.crunchbase.com/organization/theom,"Theom is an IT company that specializes in cloud and data security services to discover, track, and protect enterprise data in cloud environments. Its platform delivers immediate value by uncovering risks to data loss and prioritizing corrective actions and helps enterprises to focus on growing their business by securely using data in the cloud. The company was founded in 2020 and is headquartered in San Francisco, California.","Cloud Data Services, Cloud Security, Information Technology",https://www.theom.ai,"San Francisco, California, United States","Theom is an IT company that specializes in cloud and data security services to discover, track, and protect enterprise data.",787,,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2020-01-01,year,3,11-50,"Navindra Yadav, Ravi Sankuratri, Supreeth Rao",,,,,
Spice AI,https://www.crunchbase.com/organization/spice-ai,"Spice AI is creating technology to make artificial intelligence and machine learning more accessible to developers. Building intelligent apps that leverage AI is still way too hard, even for advanced developers. Spice AI's mission is to make this as easy as creating a modern web page. This mission is in service of our vision to make quality-of-life improving AI accessible to all. Founded in June 2021, Spice AI, Inc. is a Seattle, Washington headquartered technology startup building developer-focused AI. Spice AI was founded by ex-Microsoft and GitHub engineers, with over 20 years of combined experience in distributed and cloud computing.","Artificial Intelligence, Blockchain, Cloud Data Services, Developer Platform, Machine Learning, Software",https://spice.ai,"Seattle, Washington, United States",Spice AI is creating technology to make artificial intelligence and machine learning more accessible to developers.,"1,193",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2021-06-01,month,3,1-10,"Lane Harris, Luke Kim, Phillip LeBlanc",,,,,
Sonatus,https://www.crunchbase.com/organization/sonatus,"Sonatus helps automakers transform vehicles into “data centers on wheels'' with next-generation architectures capable of supporting the most advanced future mobility use cases. Leveraging our extensive software-defined expertise, we build scalable vehicle and cloud software solutions that orchestrate vehicle behavior dynamically—without requiring software updates—and can be integrated in as little as a year.  Sonatus dynamic In-Vehicle Infrastructure, Data Management, and Automation solutions form the foundation for digitally dynamic vehicles that evolve and adapt in real-time — empowering automakers to innovate faster, reduce complexity and costs, and become more agile.","Apps, Automotive, Cloud Data Services, Information Technology, Software",https://sonatus.com/,"Sunnyvale, California, United States",Sonatus builds game-changing vehicle and cloud-based software solutions that create a future-proof foundation for software-defined vehicles.,"3,339",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2018-01-01,year,2,51-100,"Jeffrey Chou, Yu Fang",,,,,
Google Cloud,https://www.crunchbase.com/organization/google-cloud-platform,"Google Cloud Platform enables developers to build, test and deploy applications on Google’s highly-scalable and reliable infrastructure. Choose from computing, storage and application services for your web, mobile and backend solutions.","Cloud Computing, Cloud Data Services, Developer Platform",http://cloud.google.com,"San Francisco, California, United States",Google Cloud focuses on business challenges that head-on with cloud computing services from Google.,"6,467",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2019-08-16,day,,1-10,,,,,,
Scitara,https://www.crunchbase.com/organization/scitara,"Scitara is a global provider of laboratory-specific, cloud-based software solutions for the life sciences and other science-based industries. Their solutions are powering the digital transformation of scientific laboratories by enabling them with modern lab data connectivity infrastructure and tools to accelerate science.​","Apps, Cloud Data Services, Information Technology, Software",https://www.scitara.com/,"Marlborough, Massachusetts, United States",Scitara offers a cloud-based connectivity platform that transforms integration between instruments and lab informatics applications.,"7,003",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2019-01-01,year,2,11-50,"Ajit Nagral, Geoff Gerhardt",,,,,
Wherobots,https://www.crunchbase.com/organization/wherobots-inc,"Wherobots builds a cloud-native spatial data analytics experience for customers. The company helps users to collect, analyze, visualize, integrate, store, and manage geospatial data as it offers data analytics, data integration, and data processor services. These services serve the transportation, health, insurance, IT, and emergency management industries.","Analytics, Cloud Data Services, Geospatial, Software",https://www.wherobots.com/,"Phoenix, Arizona, United States",Wherobots builds a cloud-native spatial data analytics experience for customers.,"7,602",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Active,2022-06-13,day,2,,"Jia Yu, Mohamed Sarwat",,,,,
Augment CXM,https://www.crunchbase.com/organization/augment-solutions,"Augment CXM is defining a new category of software - customer experience management - and powering it with a patented semantic neural network. This technology ensures that our clients deliver a fantastic customer experience every time. Our client base consists of some of the most well-known brands in the world and we’ve proven to generate a 30% gain in agent efficiency, a 44% increase sales conversion rates, and a 40% growth in customer satisfaction.","Artificial Intelligence, Cloud Data Services, Enterprise Software, Machine Learning, Natural Language Processing, Software",https://augmentcxm.com/,"San Francisco, California, United States",Augment CXM is the Leader in Customer Experience-driven AI.,"7,629",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2016-09-01,month,3,11-50,"Brandon Barron, Eric Dunn, Matt Swanson",,,,,
Migo,https://www.crunchbase.com/organization/mines-io,"Migo offers a digital Credit-as-a-Service platform to domestic banks, mobile operators, retailers, and payment processors. The platform includes components such as APIs, frameworks, consumer insights tools, and expertise on best practices that enterprise partners can use to build transformative consumer credit services in emerging markets. Founded on 2014, Migo allows companies to offer credit to their customers, augmenting traditional bank, and payment card infrastructure. It is headquartered in San Francisco, California.","Cloud Data Services, Credit, Financial Services, FinTech, Mobile, Payments",https://www.migo.money,"San Francisco, California, United States","Migo is a cloud-based platform that allows customers to use loans, make purchases, and withdraw cash without the need for plastic cards.","9,758",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2014-01-01,year,2,51-100,"Ekechi Nwokah, Kunle Olukotun",,,,,
Guidewheel,https://www.crunchbase.com/organization/guidewheel,"Guidewheel is a leader in cloud-powered FactoryOps, empowering all the world’s factories to digitize their operations and reach sustainable peak performance. Guidewheel’s plug-and-play platform clips onto any machine on the factory floor, delivering real-time visibility that reduces lost production and improves performance—a critical fix at a time when all eyes are on manufacturers and their impact on the global supply chain. Founded out of Stanford University, Guidewheel went through Stanford’s Launchpad as well as top accelerator StartX. Guidewheel’s product has been recognized with prizes from Stanford and MIT, and the team brings both manufacturing expertise and success building world-class cloud software at scale. Guidewheel has expanded quickly to 100+ plants across Mexico, East Africa, and the USA. For more information, visit Guidewheel.com.","Business Information Systems, Cloud Data Services, SaaS, Software",https://guidewheel.com,"Oakland, California, United States",Guidewheel is the era of AI and the industrial internet complex systems.,"12,719",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2018-01-01,year,2,11-50,"Lauren Dunford, Weston McBride",,,,,
Vibrant Planet,https://www.crunchbase.com/organization/vibrant-planet,"Vibrant Planet provides land management services and technology solutions to accelerate land restorations. The company collaborates with scientists, land management leaders, and policymakers to build a cloud-based system that informs and facilitates collaborative planning. Vibrant Planet was founded in 2004 by Allison Wolff and is based in Incline Village, Nevada.","Cloud Data Services, Environmental Consulting, Information Technology",https://www.vibrantplanet.net,"Incline Village, Nevada, United States",Vibrant Planet is a cloud-based technology platform that accelerates and improves collaborative forest restoration planning and monitoring.,"13,833",,,,,,,,,,,,,Western US,Active,2020-01-01,year,4,11-50,"Allison Wolff, Guy Bayes, Neil Hunt, Scott Conway",,,,,
Noteable,https://www.crunchbase.com/organization/noteable,"Noteable is a collaborative notebook platform that enables teams to use and visualize data, together.","Analytics, Apps, Big Data, Business Information Systems, Business Intelligence, Cloud Computing, Cloud Data Services, Computer, Data Integration, Software",https://noteable.io/,"San Jose, California, United States",Boost Data Collaboration with Notebooks,"15,730",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2020-04-28,day,5,11-50,"Elijah Meeks, Matthew Seal, Michelle Ufford, Pierre Brunelle, Pierre Brunelle",,,,,
vXchnge,https://www.crunchbase.com/organization/fibermedia-group,"vXchnge is the leading data center-as-a-service provider dedicated to protecting global and emerging brands, while improving the business performance of its customers. Through its strategically sited, carrier-neutral colocation data centers across the US, vXchnge delivers unmatched reliability, scalability and security for its customers. vXchnge’s broad geographic footprint puts its customers at “the Edge”, where they can serve customers locally, and reach more businesses and more consumers in more markets. The company is headquartered in Tampa, Florida. For more information, visit http://www.vxchnge.com or connect on Twitter, LinkedIn, and Facebook.","Cloud Data Services, Data Center, Information Services, Information Technology, ISP, Private Cloud, Software, Web Hosting",http://www.vxchnge.com/,"Tampa, Florida, United States","vXchnge operates a network of strategically located, software-defined, edge, colocation data centers delivering more than 99.99999% uptime.","17,575",,,,,,,,,,,,,"Tampa Bay Area, East Coast, Southern US",Active,2013-06-01,day,5,101-250,"Ali Marashi, Charles Browning, Ernest Sampera, George Pollock Jr, Keith Olsen",80,,,,
Igneous,https://www.crunchbase.com/organization/igneous-systems,"Igneous delivers the only Unstructured Data Management (UDM) as-a-Service solution, giving data-centric enterprises visibility, protection, and data mobility at scale. Igneous’ API-enabled, cloud-native solution combines all UDM functions so that organizations can tap the value of their unstructured data, while reducing risk and optimizing IT resource utilization.  Kiran Bhageshpur and Byron Rakitzis founded the company in October 2013, with its headquarters in Seattle in Washington.","Big Data, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Information Technology, SaaS, Software",https://www.rubrik.com,"Seattle, Washington, United States","Igneous offers an unstructured data management solution giving data-centric enterprises visibility, protection, and data mobility at scale.","17,853",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2013-10-01,month,2,11-50,"Byron Rakitzis, Kiran Bhageshpur",,,,,
MatrixDS,https://www.crunchbase.com/organization/matrixds,"MatrixDS provides data science and analytics teams with a single integrated platform for working on data projects at any scale. From basic dashboards to deep learning models, data teams will be able to deliver business insights faster than ever. They are targeting small/medium businesses with a product that has core features, which are currently, only available to large enterprises.  The platform is distributed using a freemium model, which encourages a network effects community of members who create and share public projects. It monetizes corporate clients through licenses and cloud infrastructure.","Cloud Computing, Cloud Data Services, Machine Learning",http://www.matrixds.com,"Palo Alto, California, United States",MatrixDS is an open community data science platform.,"20,514",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2017-05-01,month,4,1-10,"Alejandro Martinez, Doug Gibbons, Isaac Faber, Luke Fischer",,,,,
