Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Sher.ly,https://www.crunchbase.com/organization/sher-ly,"Their Kickstarter campaign hit the $69k goal in 5 days: http://kck.st/1jQ0j6Z What Sher.ly is: simple file collaboration.  Create a group like any chat by adding members, add your files to share with the group, download what you need from resources made available for you. Nothing is uploaded to the “cloud”, your own storage and network is used, so you can share even terabytes of data if you want. It is not sync, it’s invite to access: you can see what files are available in the group, then decide what you want to download from group resources shared with you.","Cloud Data Services, Cyber Security, File Sharing, Local, Software",https://sher.ly,"Palo Alto, California, United States",Sher.ly is a B2B shared data projects secure platform with context smart syncing for large files directly and only from on premise storage.,"176,849",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2010-01-01,year,2,1-10,"Blazej Marciniak, Marek Ciesla",,,,,
Mesh Systems,https://www.crunchbase.com/organization/mesh-systems,"Mesh Systems is an Internet of Things (IoT) Solutions Accelerator providing enterprise-grade implementations to companies across the globe. Our talented team has deep expertise spanning IoT hardware design, embedded software development, wireless systems, and cloud-based business applications. We develop end-to-end IoT solutions with a repeatable cloud framework that accelerates time to market, avoids high upfront costs, and abstracts the complexity from solution development so that you can focus on your domain. With nearly 20 years of industry experience, Mesh Systems is the ideal partner to launch new connected products, scale your proof-of-value, and reach hyper-growth production volume.","Cloud Data Services, Cloud Infrastructure, Information Technology, Internet of Things, Software, Wireless",https://meshsystems.com,"Carmel, Indiana, United States",An IoT Solutions Accelerator,"180,238",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2005-04-15,day,3,51-100,"Doug Brune, Richard V. Baxter, Jr., Uriel Kluk",2,,388329,USD,388329
Houdini,https://www.crunchbase.com/organization/houdini-inc,"Houdini is a service that allows employers to manage the quality of outsourced work. What Houdini essentially does is sit between the users and the services like Mechanical Turk that promise dirty deeds done dirt cheap. Once logged in, users (be they individuals or businesses) can create specialized requests for tasks that need to be completed by pairing specified actions with data types — combining the “edit” action with the “articles” data type for instance brings up a work order geared toward cleaning up text. From there, users can describe their particular needs in greater detail, and pass that request along to Amazon’s thousands of Mechanical Turks. Houdini’s major selling point is that it works to categorize those legions of anonymous workers. “[It] organizes anonymous workers into curated crowds of users with certain specialties for the right tasks,” co-founder Muhammad At-Tauhidi stated. He (sadly) wouldn’t divulge how his secret sauce works, but he did admit that a “combination of metrics, artificial intelligence, and internal review” went into the organization process. On the off-chance that one of the workers assigned to your task wasn’t vetted properly, users also have the option of reporting them to keep the service as solid as possible.","Cloud Data Services, Enterprise Software, Human Resources, Outsourcing",http://houdiniapp.com,"Wilmington, Delaware, United States",Houdini is a service that enables employers to manage the quality of outsourced work.,"187,397",,,,,,,,,,,,,"Greater Philadelphia Area, East Coast, Southern US",Closed,2009-09-01,month,2,1-10,"Chris Conley, Muhammad At-Tauhidi",,,,,
Nirvanix,https://www.crunchbase.com/organization/nirvanix,"Nirvanix leads the industry with simple cloud based solutions that provide your business with everything it needs to run smoothly and efficiently. With a wide array of services, we are your one-stop shop. We’d love to have the opportunity to earn your valued business. After a long hiatus we are ready to re-open our doors and introduce to you the new and improved version of the best VoIP and business phone system solution in the market. Nirvanix has partnered with one of the biggest investors in the cryptocurrency space and aims to bring you the first crypto based VoIP solution","Cloud Computing, Cloud Data Services, Cloud Management, Enterprise Software, Private Cloud, Small and Medium Businesses, VoIP",https://www.nirvanix.com,"San Diego, California, United States","cloud storage, business phone systems, voip, pbx, sip trunks","192,515",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2007-07-01,day,2,101-250,"Christopher Harr, Geoff Tudor",,,,,
Medio,https://www.crunchbase.com/organization/medio,"Medio enables businesses to acquire, retain, and monetize their mobile customers. It leverages predictive models to present personalized recommendations and offers each month to mobile users by utilizing a cloud-based infrastructure for collecting and analyzing customer activity data. It works with several brands, including Rovio (Angry Birds), Verizon, and T-Mobile. Medio was founded in September 2004 and is headquartered in Washington, United States. It is privately held by Accel Partners, Trilogy Equity Partners, Frazier Technology Ventures, and Mohr Davidow Ventures.","Analytics, Artificial Intelligence, Cloud Data Services, Mobile, Retail Technology, SaaS, Telecommunications",http://www.medio.com,"Seattle, Washington, United States","Medio enables businesses to acquire, retain, and monetize their mobile customers.","192,707",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2004-09-01,day,5,51-100,"Bill Bryant, Brian Lent, David Bluhm, Luni Libes, Sam Jadallah",,,,,
EverOps,https://www.crunchbase.com/organization/everops,,"Cloud Data Services, Information Technology, Software",https://www.everops.com/,"San Francisco, California, United States",EverOps is a Cloud and IT technology service provider for cloud-native tech companies,"209,270",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2012-01-01,year,2,51-100,"Chris Lahey, Tim Fewkes",,,,,
Diyotta,https://www.crunchbase.com/organization/diyotta,"Diyotta is the next-generation data integration tool that connects enterprises to all their data. It provides a single integrated platform that makes it easy to quickly and efficiently integrate enormous volumes of data from any source to any target, whether on-premises, in the cloud, or in a hybrid environment. Diyotta is built for modern data architectures where data can be processed in batch, or real-time streams, in the most optimized fashion. It also scales in all dimensions with its agent-based architecture and optimizes the data movement easily and efficiently across several data-points. Diyotta accelerates time to value for new investments in big data platforms and ongoing modernization of data warehouses. With Diyotta, companies fully leverage their existing platform investment, move to modern data platforms with the highest level of reuse possible, and quickly respond to business needs for new data and analytics.","Analytics, Big Data, Cloud Data Services, Data Integration, Enterprise Resource Planning (ERP), Enterprise Software, Software",https://www.diyotta.com,"Charlotte, North Carolina, United States",Seamless data integration,"210,814",,,,,,,,,,,,,"East Coast, Southern US",Active,2004-01-01,year,3,11-50,"Ravindra Punuru, Sanjay Vyas, Sripathi Tumati",,,15145,USD,15145
HELIX International,https://www.crunchbase.com/organization/helix-international,"HELIX International is a software and consulting organization that focuses on document and data solutions.  Helix sells its MARS Software Platform allowing you to extract data, view documents formats, transform document, migrate documents in real time and almost anything that allows data and documents to be synonymous. Unlocking your content and your data for a cognitive reality. Will help you to refine your decision-making process while simultaneously improving results. Will help you select the best solutions that will address your specific needs. Migrations Bill Presentment ECM Solutions Development Predict issues before they happen Managed Services Helix International focus on today`s technical software problems and system administration functions for business services solutions with 24/7 support. Offers individually tailored Content and Business Process Solutions based upon the Document Management Design and Requirements for Content and Business Process Solutions. Our mission is to keep your challenge and your cost down. We can improve your throughput and allow you to focus more time and resources on health care, and less on administration. IBM chose us because we have not had a failed migration project. From Mobius to Info web – RDX, All projects have been a success.","Association, Cloud Data Services, Consulting, Information Technology, Non Profit, Software",http://www.helix-int.com,"Rockford, Michigan, United States",HELIX International is one of the oldest and most experienced content migration companies in the world.,"212,705",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2007-01-01,year,1,51-100,Christopher Smith,,,,,
Datapath,https://www.crunchbase.com/organization/datapath-inc-0df9,"Datapath is an IT solutions provider to the mid-market and public sector. A highly-recognized company with vast capabilities, Datapath provides outsourced and supplemental services to help organizations and IT staff accomplish more and boldly grow. ","Cloud Data Services, Information Services, Information Technology",http://www.mydatapath.com,"Modesto, California, United States",Datapath is an IT solutions provider to the mid-market and public sector. ,"219,665",,,,,,,,,,,,,"West Coast, Western US",Active,2005-01-01,year,2,11-50,"David Darmstandler, James Bates",,,24622,USD,24622
NorthPoint Group,https://www.crunchbase.com/organization/northpoint-group,NorthPoint Group is a technology and management consulting firm with teams that have developed and successfully implemented Oracle HCM.,"Cloud Computing, Cloud Data Services, Consulting, Enterprise Resource Planning (ERP), Information Services, Information Technology, Management Consulting",https://www.northpointgroup.com/,"Boise, Idaho, United States",NorthPoint Group is a technology and management consulting firm that develops and implements Oracle HCM and ERP solutions.,"221,085",,,,,,,,,,,,,Western US,Active,2006-01-01,year,,11-50,,,,,,
Immedion,https://www.crunchbase.com/organization/immedion,"Immedion is a managed hosting and data center service provider helping companies keep their data and systems safe.Immedion provides customers with fully redundant power, internet bandwidth, cooling, and humidity control to secure their IT infrastructure.","Cloud Data Services, Collaboration",http://www.immedion.com/,"Asheville, North Carolina, United States",Immedion is a managed hosting and data center service provider helping companies keep their data and systems safe.,"221,902",,,,,,,,,,,,,"East Coast, Southern US",Active,2007-01-01,year,1,51-100,Frank Mobley,,,,,
Tervela,https://www.crunchbase.com/organization/tervela,"Data is your business. Today, more of more of that data is distributed across geographies, data centers and cloud service providers. Tervela makes high performance software to transfer, integrate, and analyze companies’ digital content, files, and data. Widely used by both small businesses and Fortune 500 companies alike, Tervela’s Data in Motion platform includes the following products:   ·Cloud FastPath: Cloud-orchestrated data movement service for migrating and syncing digital content between on-premise and cloud based infrastructure ·Data Fabric: Publish/subscribe messaging software for hub and spoke, queuing, and point to point connectivity for performance sensitive and real-time applications and infrastructure ·NetCharts: Data visualization and dashboard building software for batch and real-time data analysis for use by developers and end-users alike","Cloud Data Services, Data Center, Data Integration, SaaS, Software",http://www.tervela.com,"Boston, Massachusetts, United States","Tervela designs and develops communications infrastructure products, migration SaaS, and dashboarding products","222,874",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Closed,2004-01-01,year,2,11-50,"J. Thompson, Kul Singh",,,335379,USD,335379
Flippbox,https://www.crunchbase.com/organization/flippbox,"Flippbox provides various cloud storage and file syncing products while also safeguarding original documents within our secure facility. Send us documents in one of our prepaid envelopes, through our free online and desktop uploaders, via email or with one of our free mobile apps and we’ll take care of the rest. We’ll also accept incoming postal mail. All documents undergo our high accuracy scanning, OCR and human data verification process. They’re then categorized and organized before being uploaded to your account.","Cloud Data Services, Document Management",http://www.flippbox.com,"Sacramento, California, United States","A unique postal mail management, file storage, and cloud syncing application which encourages consumers to print less and recycle more","230,187",,,,,,,,,,,,,"West Coast, Western US",Active,2012-01-01,year,1,1-10,Randy Hucks,,,,,
MSIGHTS,https://www.crunchbase.com/organization/msights,"MSIGHTS' mission is to deliver ROI to marketers in time saved, productivity gained and measurably improved marketing performance. They want to be the source marketers go to for their high-impact decision making.  MSIGHTS has been an innovator in marketing data integration and reporting since 2004. Many of the most recognized global brands depend on the MSIGHTS platform to transform fragmented multi-channel marketing performance data into real-time actionable insight.","Advertising, Cloud Data Services, Marketing",http://www.msights.com/,"Charlotte, North Carolina, United States","The MSIGHTS Platform is the indispensable, automated data management tool trusted by the world’s top marketers since 2004.","238,050",,,,,,,,,,,,,"East Coast, Southern US",Active,2004-01-01,year,2,11-50,"Ivan Aguilar, Scott East",,,347932,USD,347932
Hypersphere,https://www.crunchbase.com/organization/hypersphere-8322,HYPERSPHERE is a decentralized cybersecure network and computation platform based on diverse device types with built-in sustainable crypto-economy. ,"Blockchain, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Security, Cloud Storage, Cryptocurrency, Cyber Security, Network Security",https://hypersphere.ai/,"San Francisco, California, United States",Cybersecure Network Cryptocurrency,"247,828",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2011-06-01,month,1,51-100,Evgen Verzun,,,,,
GoPago,https://www.crunchbase.com/organization/gopago,"GoPago is a total commerce solution, comprised of a point-of-sale system with a fully integrated mobile payments platform. GoPago LIVE connects merchants with consumers, enabling interaction throughout the entire transaction, and after with rewards capability. GoPago LIVE is delivered to merchants as a turn-key solution: all the hardware (tablet, receipt printer, cashbox, credit card reader), cloud-based software, payment processing, 4G LTE data connectivity, and a streamlined interface for mobile and in-store purchases. Merchants can access real-time data analytics straight from the tablet or via a web portal, empowering merchants to act on business insights anytime, anywhere. GoPago was originally conceived in 2007 when founder and CEO Leo Rocco missed Barry Bonds’ record-breaking home run while he was waiting in line at a concessions stand. Rocco believed there was a need to bridge the gap between merchants and customers.","Apps, Cloud Data Services, E-Commerce, Enterprise Software, Mobile, Mobile Payments, Payments",http://www.gopago.com/,"Pasadena, California, United States","GoPago, a cloud-based payment platform with an integrated point-of-sale system, enables users to make payments via their mobile devices.","251,584",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Closed,2009-01-01,year,2,51-100,"Leo Rocco, Vincenzo Di Nicola",1,,,,
TwinStrata,https://www.crunchbase.com/organization/twinstrata,"TwinStrata is a market innovator producing storage solutions for the data center enabling application data flexibility and agility for todayâ€™s business needs and tomorrowâ€™s growth. Its flagship product, CloudArray software, enables companies to take advantage of dynamic and cost effective Cloud storage resources and accommodate application data growth with little to no capital investment in IT infrastructure. TwinStrata solutions are designed to meet the needs of mid-sized businesses on up to large enterprise infrastructures. TwinStrata offers its products through a network of IT service providers, systems integrators, OEMs, direct to end users and through its own Website. TwinStrata is a privately held software company with offices in Natick, Massachusetts that brings together years of expertise in enterprise storage systems. Web: http://www.twinstrata.com  Blog: http://blog.twinstrata.com","Cloud Computing, Cloud Data Services, Enterprise Software, Software, Virtualization",http://www.twinstrata.com,"Natick, Massachusetts, United States",TwinStrata expands data storage resources via access to cloud storage to help IT organizations reduce costs and improve efficiency.,"255,146",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2007-01-01,year,1,11-50,Nicos Vekiarides,,,,,
Pendo Systems,https://www.crunchbase.com/organization/pendo-systems,"Pendo Systems provide financial institutions around the globe with the tools, technology and processes that enable them to be fully data transparent.   The Pendo Platform uses a proprietary algorithm that instantly indexes and classifies their data, making it easily accessible and searchable using our natural search bar, immediately unlocking the value and insights hidden inside millions of mission critical documents.  Only by deploying the Pendo Platform can institutions be certain of gaining complete access to the wealth of data they hold and extracting full value from it. At Pendo Systems we understand that data you can’t access or interrogate adds cost to an organization, but when you turn that data into information you’re able to extract maximum value from it. The transformational impact of the Pendo Platform being able to automate and simplify the retrieval and access to tens of millions of documents can, therefore, be measured both in dollars and cents, as well as the positive impact on a financial institution’s reputation.","Artificial Intelligence, Asset Management, Cloud Data Services, Data Integration, Data Mining, Financial Services, FinTech, Insurance, Machine Learning, Software",http://www.pendosystems.com,"Montclair, New Jersey, United States",Pendo Systems is a financial technology company providing global financial institutions with the tools and technology to access their data,"255,660",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2007-05-01,month,1,11-50,Pamela Pecs Cytron,,,,,
Intuitive Networks,https://www.crunchbase.com/organization/intuitive-networks,,"Cloud Data Services, Information Technology, Network Security",https://inicorp.net/,"Rocklin, California, United States","Intuitive Networks is an IT company that provides cloud solutions, network security and consulting services.","261,062",,,,,,,,,,,,,"West Coast, Western US",Active,2004-01-01,year,,11-50,,,,115737,USD,115737
Futuralis,https://www.crunchbase.com/organization/futuralis,"Futuralis is a technology consulting firm that specializes in AWS cloud services and modern application development. As an Advanced tier partner, its obsession is to help deploy the power of Amazon Web Services. In the process of understanding what is important. The company implements a cloud strategy to reduce costs, improve security, and increase business efficiency. The company was founded in 2011 and is headquartered in Bethesda, Maryland.","Business Intelligence, Cloud Computing, Cloud Data Services, Cloud Management",https://futuralis.com/,"Bethesda, Maryland, United States",Futuralis is a technology consulting firm that specializes in AWS cloud services and modern application development.,"264,054",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2011-01-01,year,1,11-50,Aravind Pamula,,,,,
VMO US LLC,https://www.crunchbase.com/organization/vmo-us-llc,"Established in 2012, VMO US is the international headquarter of VMO Holdings, is a trusted IT outsourcing company headquartered in US, Japan and Vietnam with more than 800 employees. Over the past 10 years, we have successfully cooperated with many customers from more than 30 countries around the world divided to 3 main markets which is US, Japan and Southeast Asia. VMO US will not limit our self in any specific markets nor any technology domains, we strive to gather vast knowledge about business processes, culture across the industry segments to bring out the most innovative solutions in every business.","Artificial Intelligence, Cloud Data Services, Information and Communications Technology (ICT), Information Technology, Internet of Things, Machine Learning, Mobile Apps, Software, Web Development",https://www.vmogroup.us/,"Santa Clara, California, United States","Mobile, Web, Machine Learning, Blockchain, Cloud Computing, E-commerce, Financial Technology, Technology Consultation","264,290",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2012-08-12,day,1,501-1000,Yusuf Saib,,,,,
Gaine Solutions,https://www.crunchbase.com/organization/gaine-solutions,"Gaine is a specialist in Enterprise Data Management (EDM) with a particular focus on Master Data Management (MDM) and Master Data Governance (MDG). Gaine has worked closely with some of the world’s largest organizations, across multiple industries to help them integrate, improve and govern their Master Data assets. Their MDX platform has now integrated master data from more than 2,000 operational systems covering a staggeringly wide variety of application technologies. Gaine pioneered the concept of MDM Hub and remains the leader in this category. Gaine also offers a unique Master Data Migration Software as a Service solution that has changed the nature of complex ERP deployments. Gaine is headquartered in California with a development center in Arizona and satellite offices in the UK and South Africa.","Cloud Data Services, Database, Enterprise, Health Care, Software",https://gaine.com,"San Luis Obispo, California, United States",Gaine Solutions is a specialist in enterprise data management with a focus on the healthcare industry.,"264,753",,,,,,,,,,,,,"West Coast, Western US",Active,2007-01-01,year,2,11-50,"Jean Paquet, Martin Dunn",,,463201,USD,463201
TMMData,https://www.crunchbase.com/organization/tmm-data,"TMMData simplifies the movement and enrichment of data for analysis through its self-service data integration, preparation and management platform Foundation. A range of users – from marketers and analysts to developers and engineers – rely on TMMData’s enterprise-grade software to ingest data from any source, automate complex data synthesis and customize direct data outputs for delivery to any platform. Whether implemented in-cloud or on-premises, TMMData’s powerful data governance and taxonomy functionalities ensure data quality and protection of sensitive information across data environments.  TMMData Foundation powers the data supply chains of clients including Comcast, FedEx, Blue Cross Blue Shield, the Pennsylvania State University, Expedia and others. TMMData was founded in 2008 outside of State College, Pa., and has additional offices in Philadelphia and Baltimore. For more information, visit www.TMMData.com.","Analytics, Big Data, Business Intelligence, Cloud Data Services, Data Integration, Enterprise Software, Software",http://www.tmmdata.com,"Philipsburg, Pennsylvania, United States","TMMData is the premier provider of data integration, preparation, and management software.","265,041",,,,,,,,,,,,,"Great Lakes, Northeastern US",Closed,2008-01-01,year,2,11-50,"Bob Selfridge, Chris Walsh",,,182463,USD,182463
BizAnalytica,https://www.crunchbase.com/organization/bizanalytica-dc11,"BizAnalytica core competency is delivering best-in-class custom cloud and data projects for clients who have limited expertise on staff or who require additional resources.BizAnalytica offers a full range of professional and managed cloud and data services, including architectural design, system integration, and data migration, automation, management and analytics.BizAnalytica serves large enterprises and growing businesses in North America from its headquarters in the greater Boston area with regional offices in Delhi and Bangalore, India. BizAnalytica achieve exceptional business outcomes by transforming, simplifying, integrating and managing their cloud and data technologies.","Cloud Data Services, Computer, Information Technology, Software",https://www.bizanalytica.com,"Londonderry, New Hampshire, United States",BizAnalytica is a data management services.,"268,105",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2007-01-01,year,,11-50,,,,,,
Pantar Solutions Inc,https://www.crunchbase.com/organization/pantar-solutions-inc,,"Business Intelligence, Cloud Data Services, Enterprise Resource Planning (ERP), Information Technology, IT Management, Software",https://www.pantarsolutions.com/aboutus/,"Charlotte, North Carolina, United States",Pantar Solutions Inc is an IT service based company specializing in specializing in Enterprise managed IT Services.,"269,778",,,,,,,,,,,,,"East Coast, Southern US",Active,2004-01-01,year,,51-100,,,,231474,USD,231474
Cloverleaf Networks,https://www.crunchbase.com/organization/cloverleaf-networks,"Cloverleaf Networks envisions a different future for business technology. Cloverleaf provides all the technology services, cloud services like SD-WAN; unified communications from desk phones to digital video collaboration; uncompromising cybersecurity, and speed.","Cloud Data Services, Technical Support",https://cloverleafnetworks.com,"Scottsdale, Arizona, United States",Cloverleaf Networks envisions a different future for business technology.Cloverleaf provides all the technology services.,"276,333",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Active,2011-01-01,year,,1-10,,,,,,
Nuova Systems,https://www.crunchbase.com/organization/nuova-systems,"Nuova Systems, Inc. develops enterprise data center solutions. Its solutions deliver I/O consolidation and converged network, and server and SAN fabrics services.  The company is based in San Jose, California. As of August 10, 2006, Nuova Systems, Inc. operates as a subsidiary of Cisco Systems, Inc.","Cloud Data Services, Service Industry, Web Hosting",http://www.nuovasystems.com,"San Jose, California, United States",enterprise data center solutions,"288,287",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2005-09-06,day,3,101-250,"Edouard Bugnion, Prem Jain, Tom Lyon",,,,,
LinkeDrive,https://www.crunchbase.com/organization/linkedrive,"Their first solution, PedalCoach® (U.S. Patent No. 9,135,759), has proven to save fuel, reduce accidents, encourage safe driving, and retain drivers. It addresses 2 of the largest issues in trucking today: a shortage of professional drivers, and aligning driver pay with performance from a fuel, safety, productivity, and loyalty perspective. Their fleet management platform, DATA, is an open-source, enterprise SaaS, cloud-based offering delivering location-based driver and truck analytics. They are making the next generation of fleet management software that drivers love. Not Big Brother, but ""my big brother""...","Cloud Data Services, Mobile, SaaS, Software",http://www.linkedrive.com/,"Boston, Massachusetts, United States","LinkeDrive, Inc leverages mobile and cloud technologies combined with data science and business intelligence.","296,533",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2012-04-11,day,1,11-50,Jeff Baer,,,83925,USD,83925
Optimum Info,https://www.crunchbase.com/organization/optimum-info,,"Cloud Data Services, Information Technology, Software",https://optimuminfo.com,"Irvine, California, United States",Optimum Info is an IT-based firm that offers sales software & Network Development solutions services.,"305,381",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2009-01-01,year,,51-100,,,,,,
Gold Group Enterprises,https://www.crunchbase.com/organization/gold-mobile,"Gold Group Enterprises offers businesses with mobile communications technology solutions that focus on improving consumer experiences. Gold Group Enterprises offers GoMo platform that enables businesses to target their customers according to their interests, demographics, and more. It also provides administrative services for educational information distribution, payments, in-the-moment interactions, promotions, contests, and more. And it offers messaging solutions; rewards, incentives, and transactions management solutions; reports and analytics; and integration solutions. Gold Group Enterprises was founded in 2004 by Jane Miller and Bob Gold. It is headquartered in Clark, New Jersey.","Cloud Data Services, Enterprise Software, Information Technology, Logistics, Loyalty Programs, Mobile Payments, Professional Services, SMS, Software",http://gold-group.com,"Clark, New Jersey, United States",Gold Group Enterprises operates in the business solutions arena.,"310,503",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2008-11-01,day,2,11-50,"Bob Gold, Jane Miller",,,444030,USD,444030
Infomatrix,https://www.crunchbase.com/organization/infomatrix,"Infomatrix Technologies provides software design, development to their clients. They Provide .NET development solutions. The company develops a website that effectively communicated the right message to its audience before expanding with services such as ERP, payroll systems, human resource management, and sales metrics.","Cloud Data Services, CRM, Enterprise Resource Planning (ERP), Human Resources, Information Technology, Software",http://www.infomatrixinc.com,"Windsor, New Jersey, United States","Infomatrix offers software solutions within ERP, payroll system, HR management tools, cloud and database management services.","311,091",,,,,,,,,,,,,"East Coast, Northeastern US",Active,2004-01-01,year,,101-250,,,,38579,USD,38579
Flexasoft,https://www.crunchbase.com/organization/flexasoft-com,,"Cloud Data Services, Consulting, Information Technology, IT Management, Mobile Apps, Software",http://www.flexasoft.com/#contact,"Bellevue, Washington, United States","Flexasoft is a software development firm specializing in software consulting, Mobile Application Development & other services.","311,873",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2007-01-01,day,,101-250,,,,193981,USD,193981
CPGToolBox,https://www.crunchbase.com/organization/cpgtoolbox,"CPGToolBox is a trade promotion management software built on the Salesforce platform for the consumer goods industry. It provides CPG companies with the tools to successfully plan, execute, and analyze all aspects of the Trade Promotion Management cycle. With CPGToolBox, companies can access real-time reports, visual dashboards, and meaningful analytics with just a click. Running reports on CPGToolBox is easier and faster than spreadsheets. CPGToolBox products are Trade Planner and Contract Planner. With Contract Planner, Foodservice professionals can remove the manual process of sorting and compiling spreadsheets to track every rebate contract in the field. Trade Planner offers analytics, data visualization reports, and real-time insights for one-tenth the cost of traditional TPM solutions. CPGToolBox was founded on 2012 and is based in Kennesaw, Georgia.","Analytics, Cloud Data Services, Consumer Goods, Productivity Tools, Real Time, SaaS, Software, Trading Platform",https://cpgtoolbox.com/,"Kennesaw, Georgia, United States",CPGToolBox is a trade promotion management software built on the Salesforce platform for the consumer goods industry.,"312,133",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2012-01-01,year,2,1-10,"Mark Litherland, Rick Pensa",,,13081,USD,13081
Slidely,https://www.crunchbase.com/organization/slidely-4eb8,,"Business Development, Cloud Data Services, Content, Publishing, Software, Video",https://slide.ly/,"Las Vegas, Nevada, United States",Slidely is a visual content creation platform that provides visual-content creation service & a cloud-based video creation service.,"312,148",,,,,,,,,,,,,Western US,Active,2009-01-01,year,1,11-50,Tom More,7,62,,,
LOD Systems,https://www.crunchbase.com/organization/lod-systems,,"Architecture, Cloud Data Services, Consulting, Database, Marketing, Software",https://lodsystems.com/index.php,"Bel Air, Maryland, United States",LOD Systems provides cloud-based software to store informational databases and documents used by real estate professionals.,"315,005",,,,,,,,,,,,,"Greater Baltimore-Maryland Area, East Coast, Southern US",Active,2008-01-01,year,,1-10,,,,,,
Lightcrest,https://www.crunchbase.com/organization/lightcrest,"Lightcrest is spearheading the Fluid Computing movement. Take back control of your cloud, deploy on Kahu Compute Fabric, the smartest platform for your compute and storage workloads.","Business Intelligence, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Software",http://www.lightcrest.com,"Los Angeles, California, United States","Provider of the Kahu Compute Fabric, the smartest platform for your computing and storage workloads.","317,390",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2008-12-01,day,1,11-50,Carol Fawcett,,,728820,USD,728820
Cofio Software,https://www.crunchbase.com/organization/cofio-software,Cofio was acquired by Hitachi Vantara in 2012. AIMstor was renamed Hitachi Data Instance Director.  http://www.cofio.com  NOTE: New URL at Hitachi:  https://www.hitachivantara.com/en-us/products/data-protection/data-instance-director.html,"Big Data, Cloud Data Services, Information Technology, Security, Software",https://www.hitachivantara.com/en-us/products/data-protection/data-instance-director.html,"San Diego, California, United States",Cofio is a unified workflow and data protection solution that orchestrates data protection in the enterprise.,"319,655",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2006-01-01,year,2,11-50,"Fabrice Helliker, Tony Cerqueira",,,,,
Futures,https://www.crunchbase.com/organization/futures,"Futures Inc is a privately-owned technology company that provides next-generation solutions to power the world’s most successful talent exchanges. Using their award-winning cloud-based matching engine called Pipeline™, along with proven processes and dedicated professionals, Futures connects employers with the talent they require – and qualified job seekers with the rewarding careers they desire.","Cloud Data Services, Consulting, Information Technology",https://www.futuresinc.com,"Holly Springs, North Carolina, United States",Futures is a privately-owned technology development and consulting services company.,"325,184",,,,,,,,,,,,,"Research Triangle, East Coast, Southern US",Active,2004-01-01,year,,11-50,,,,,,
Kloud 7,https://www.crunchbase.com/organization/kloud-7,,"Cloud Data Services, Information Technology, Telecommunications",https://www.kloud7.com,"Mobile, Alabama, United States",Kloud 7 is a provider of cloud-based voice communications services.,"331,246",,,,,,,,,,,,,Southern US,Active,2012-01-01,year,,11-50,,,,,,
