Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Pavilion,https://www.crunchbase.com/organization/pav-i-t-services,"Delivering IT certainty, boosting your organisational productivity and improving your IT security","Cloud Data Services, Cloud Infrastructure, Cloud Security, Cloud Storage, Information Technology, Network Hardware, Network Security, Software, Technical Support",https://www.pav.co.uk/,"Sheffield, Sheffield, United Kingdom","PAVilion is an IT solutions provider with expertise in the design, implementation and support of complex IT infrastructures.","447,106",,,,,,,,,,,,,,Active,1988-01-01,day,,11-50,,,,,,
NTT DATA,https://www.crunchbase.com/organization/ntt-data-ff07,,"Cloud Data Services, Consulting, Information Technology, Software",https://de.nttdata.com,"München, Bayern, Germany","NTT DATA is an IT firm that offers data & cloud infrastructure, consulting, cybersecurity & application services.","453,105",,,,,,,,,,,,,European Union (EU),Active,1971-01-01,year,,1001-5000,,,,,,
SOU,https://www.crunchbase.com/organization/sou-a029,,"Cloud Data Services, Enterprise Resource Planning (ERP), Software",http://www.sou.de,"Schwetzingen, Baden-Wurttemberg, Germany",SOU is a provider of standard business software for medium-sized companies.,"465,084",,,,,,,,,,,,,European Union (EU),Active,1990-01-01,day,,11-50,,,,8655361,USD,8655361
Asdon Group,https://www.crunchbase.com/organization/asdon-group,"Asdon Group supports clients throughout the UK and Ireland with strategic and value-added services for over 100 years. Their comprehensive and diverse portfolio allows them to offer their customers truly unique solutions for businesses of all sizes by leveraging their experience and expertise across a range of disciplines. The company offers Digital Dictation, IT Services, Copier Technology, Office Products, Telecoms, Cyber Security, CRM, GDPR, Unified Communications, Speech Recognition, Business Improvement, HR & Recruitment, Hosting, Process Automation, Mobile & Landline, IT Infrastructure, Managed Print Services, Cloud Services, Office 365, Connectivity, and Internet Services.","Cloud Data Services, CRM, Cyber Security, Information Services, Information Technology, Internet, IT Infrastructure, Software",https://www.asdongroup.com/,"Lisburn, Lisburn, United Kingdom","Asdon Group is a software company that offers business technology, compliance services, and office products.","466,144",,,,,,,,,,,,,,Active,1918-01-01,year,,11-50,,,,,,
Telia Carrier,https://www.crunchbase.com/organization/telia-carrier-uk,"Telia Carrier is a provider of network infrastructure and services for individuals and businesses to execute their most critical activities. With its IP services, the company provides unlimited access to the Internet, and its suite of enterprise, networking, and mobile data solutions connect business-critical content and applications to media-hungry audiences everywhere. Telia Carrier is a fully-owned subsidiary of Telia Company and was founded in 1993.","Cloud Data Services, Information Technology, Telecommunications",http://www.teliacarrier.com,"Stockholm, Stockholms Lan, Sweden",Telia Carrier is a provider of network infrastructure and services for individuals and businesses.,"472,922",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1993-01-01,year,,501-1000,,,,4328156,USD,4328156
EPM Data,https://www.crunchbase.com/organization/epm-data,,"Cloud Data Services, Information Technology, Outsourcing, Software",https://www.epm.se/,"Stockholm, Stockholms Lan, Sweden",EPM Data is an IT company that offers outsourcing solutions and cloud services.,"508,926",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1994-01-01,day,,11-50,,,,4333970,USD,4333970
Bristol IT Company,https://www.crunchbase.com/organization/bristol-it-company,,"Cloud Data Services, Information Technology, Software",https://bristolitcompany.com/,"Bristol, Bristol, City of, United Kingdom","Bristol IT Company offers cloud, security, software development, connectivity, web, and managed IT services.","531,091",,,,,,,,,,,,,,Active,1990-01-01,year,,11-50,,,,,,
IntraConnect,https://www.crunchbase.com/organization/intraconnect,,"Cloud Data Services, IT Management, Software",http://www.intraconnect.de,"Dresden, Sachsen, Germany","IntraConnect is a computer consultant company specializes in cloud & services, IT automation and business processes.","534,167",,,,,,,,,,,,,European Union (EU),Active,1990-01-01,day,,11-50,,,,4066987,USD,4066987
iSmart,https://www.crunchbase.com/organization/ismart-1a24,,"Apps, Cloud Data Services, Consulting, Software, UX Design, Web Development",https://www.ismart.be,"Kasterlee, Antwerpen, Belgium",iSmart works with you to determine which technology helps your company and your people tailor-made digital thinking.,"563,984",,,,,,,,,,,,,European Union (EU),Active,1987-01-01,year,,11-50,,,,,,
Arvato Systems,https://www.crunchbase.com/organization/arvato-systems-fdaf,"Arvato Systems assists companies in digital transformation. The company offers digital strategy consulting, technology consulting, process consulting, cloud and data center services, security services, managed services, and application management.","Cloud Data Services, Consulting, Cyber Security, Information Technology",https://www.arvato-systems.com ,"Gütersloh, Nordrhein-Westfalen, Germany",Arvato Systems provides IT solutions and cloud services.,"589,471",,,,,,,,,,,,,European Union (EU),Active,1990-01-01,year,,1001-5000,,,,,,
Tech Data,https://www.crunchbase.com/organization/tech-data-de8b,,"Analytics, Cloud Data Services, Data Center, Information Technology",http://www.techdata.nu,"Spånga, Skane Lan, Sweden","Tech Data offers IT solutions with core competencies in the cloud, network, data center, IoT, security, and analytics.","589,499",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1982-12-20,day,,101-250,,,,,,
Meta-Inform,https://www.crunchbase.com/organization/meta-inform,,"Cloud Data Services, Legal, Training",http://www.meta-inform.com,"Odesa, Odes'ka Oblast', Ukraine","Meta-inform provides consulting, legal services, cloud services, short-term business education, seminars for accountants and lawyers.","609,558",,,,,,,,,,,,,,Active,1991-01-01,day,,11-50,,,,,,
binary GmbH,https://www.crunchbase.com/organization/binary-gmbh,"binary is a private cloud specialist for medium-sized customers. The company operates its own state-of-the-art, certified data center in Germany as well as partner locations for the purpose of geo-redundancy. Binary is thus able to provide complete operating models in the private cloud sector with a focus on scalable and tailor-made solutions. binary operates its own 24/7 service desks that offer support and advice right down to the end user.","Cloud Computing, Cloud Data Services, Cloud Management",https://www.binary.de/,"Essen, Nordrhein-Westfalen, Germany",binary GmbH is a private cloud specialist for medium-sized customers.,"611,798",,,,,,,,,,,,,European Union (EU),Active,1992-01-01,year,,,,,,,,
Eurofiber,https://www.crunchbase.com/organization/eurofiber-3ed4,,"Cloud Data Services, Cloud Security, Internet, Online Portals",http://www.eurofiber.be,"Zaventem, Vlaams-Brabant, Belgium","Eurofiber is an IT infrastructure firm that offers services for fiber optic network, cloud services, ethernet VPN, and business internet.","646,957",,,,,,,,,,,,,European Union (EU),Active,1988-08-31,day,,501-1000,,,,,,
PC AddOn,https://www.crunchbase.com/organization/pc-addon,"PC AddOn operates to find flexible and reliable IT solutions with functionality and user-friendliness in focus. They focus on operation, support, and more from IT environments with single computers to several hundred. They help their customers have access to hardware or cloud solutions. They also offer printing solutions. Their services include It operations, digital workplace, backup, and more.","Cloud Data Services, Consulting, Information Technology, Printing, Software",https://www.pcaddon.se,"Upplands-väsby, Stockholms Lan, Sweden",PC AddOn provides information technology consulting services.,"649,141",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1992-01-01,year,,1-10,,,,13522583,USD,13522583
NCS IT,https://www.crunchbase.com/organization/ncs-it,,"Cloud Computing, Cloud Data Services, Consulting, Cyber Security, Information Technology, IT Infrastructure",https://www.ncs.cloud/,"Rawtenstall, Lancashire, United Kingdom","NCS IT is an IT company that provides cyber security, internet security, and network cabling services.","656,072",,,,,,,,,,,,,,Active,1994-01-01,year,1,11-50,Carl Nelson,,,,,
Groupe Stordata,https://www.crunchbase.com/organization/groupe-stordata,Stordata is a provider of computer data storage services. The company accompanies its clients in the process of transforming their Information Systems up to the implementation of their infrastructures.,"Architecture, Cloud Data Services, Consulting, Data Storage, IT Infrastructure, Security",http://www.stordata.fr,"Versailles, Ile-de-France, France","Groupe Stordata specializes in consulting, architecture, implementation and MCO of storage infrastructures.","657,642",,,,,,,,,,,,,European Union (EU),Active,1988-10-01,day,,101-250,,,,,,
Dacoll,https://www.crunchbase.com/organization/dacoll,,"Cloud Data Services, Consulting, Information and Communications Technology (ICT), Information Technology",https://dacoll.co.uk,"Bathgate, West Lothian, United Kingdom","Dacoll is an IT solution firm that offers ICT, consulting, and cloud data services.","668,793",,,,,,,,,,,,,,Active,1969-01-01,year,,51-100,,,,,,
Astria,https://www.crunchbase.com/organization/astria-be48,,"Cloud Data Services, CRM, Information Technology",https://www.astria.co.uk/,"Reading, Reading, United Kingdom","Astria offers IT services such as cyber security, data analytics, UI/UX design, CRM, SASS and cloud-based solutions.","672,377",,,,,,,,,,,,,,Active,1994-01-01,year,,1-10,,,,,,
Aragorn,https://www.crunchbase.com/organization/aragorn,"Aragon has a goal of the initial phase to improve POS systems. The company developed new software for this. Their demand for PCs increased. The PC-Private projects shot up like mushrooms. Company was able to find the business market and Aragorn developed at breakneck speed into a valued partner of the automation industry. They provided quality, customization, and support. And all that at a fair price.","Cloud Data Services, Information and Communications Technology (ICT), Information Technology, Software",https://www.aragorn.nl ,"Eindhoven, Noord-Brabant, The Netherlands","Aragorn offers advice and management, backup & recovery, cloud, Microsoft 365, system administration, and security services.","694,439",,,,,,,,,,,,,European Union (EU),Active,1990-01-01,year,,11-50,,,,,,
Newcytech Business Solutions,https://www.crunchbase.com/organization/newcytech-business-solutions,,"Cloud Data Services, Consulting, Information Services, Information Technology, Internet of Things",https://newcytech.logicom.net,"Nicosia, Nicosia, Cyprus","Newcytech Business Solutions is a technology agency that provides cloud technology, printing & IT consulting services.","697,896",,,,,,,,,,,,,European Union (EU),Active,1981-01-01,year,,51-100,,,,,,
SBSK,https://www.crunchbase.com/organization/sbsk,"SBSK is an IT services company.  They provide services to complex user systems and solutions, for networks and IT infrastructures, high availability, data security, and data backup. They offer services including consulting, planning, conception,  service management, custom applications, programming, network, and mobile communication, servers, storage and virtualization, standard hardware, and software. They rely on solutions from the market leaders VMware (vSphere) and Microsoft (HyperV) to transform your IT infrastructure into a secure cloud architecture.","Cloud Data Services, Information Services, Information Technology, IT Infrastructure",https://www.sbsk.de,"Schönebeck, Sachsen-Anhalt, Germany",SBSK is an information technology and services company.,"710,026",,,,,,,,,,,,,European Union (EU),Active,1991-01-01,year,,11-50,,,,,,
Practicom,https://www.crunchbase.com/organization/practicom,,"Cloud Data Services, Enterprise Resource Planning (ERP), Information Services, Information Technology, Software",https://www.practicom.net/,"Uden, Noord-Brabant, The Netherlands",Practicom Automatisering has been active in the automation market for small and medium-sized businesses since 1985.,"720,534",,,,,,,,,,,,,European Union (EU),Active,1985-01-01,year,,11-50,,,,,,
Poker,https://www.crunchbase.com/organization/poker,,"Cloud Data Services, CRM, Enterprise Resource Planning (ERP), Information Technology",http://www.pokerspa.it,"Settimo Torinese, Piemonte, Italy",Poker is an IT company that designs and develops software products and solutions with consulting on applications and systems.,"731,042",,,,,,,,,,,,,European Union (EU),Active,1980-08-22,day,,11-50,,,,,,
Oy Silvadata Ab,https://www.crunchbase.com/organization/oy-silvadata-ab,"Silvadata is a provider of cloud-based data, collaboration and workflow automation services to small- and medium-sized forestry companies for lifecycle enterprise management. Silvadata's SilvaPro is a Software-as-a-Service (SaaS) for partner collaboration used by forestry management associations, forest owner unions, private forestry owners and professionals for forestry lifecycle management functions. SilvaPro is specifically designed to address forest management, planning, wood procurement, work site planning and execution.","Cloud Data Services, SaaS, Software",http://www.silvadata.fi/,"Espoo, Southern Finland, Finland","Oy Silvadata Ab provider of cloud-based data, collaboration and workflow automation services to small- and medium-sized forestry companies.","753,164",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1985-01-01,year,,11-50,,,,,,
Syscon,https://www.crunchbase.com/organization/syscon-42cf,,"Cloud Data Services, CRM, Enterprise Resource Planning (ERP), Information and Communications Technology (ICT), Software",https://www.syscon.nl,"Lelystad, Flevoland, The Netherlands","Syscon is an ICT company that optimizes business processes with CRM, ERP, software applications, IT infrastructure, and cloud services.","768,322",,,,,,,,,,,,,European Union (EU),Active,1992-01-01,year,1,11-50,Maarten IJssel,,,,,
Poliwin Cloud,https://www.crunchbase.com/organization/poliwin-cloud,,"Cloud Data Services, Cloud Management, Information Technology, Software",https://www.poliwin.es/,"Barcelona, Catalonia, Spain",Poliwin Cloud provides comprehensive management and access control software for sports centers.,"772,223",,,,,,,,,,,,,European Union (EU),Active,1992-01-01,year,,1-10,,,,,,
Garnes Data,https://www.crunchbase.com/organization/garnes-data,,"Cloud Data Services, Information Technology, IT Management",https://garnesdata.no/,"Oslo, Oslo, Norway",Garnes Data is an IT firm that delivers IT solutions to customers and as per business needs.,"784,867",,,,,,,,,,,,,"Nordic Countries, Scandinavia",Active,1987-01-01,day,,11-50,,,,,,
Itek Systems Management,https://www.crunchbase.com/organization/itek-ad45,,"Cloud Data Services, Information Technology, Technical Support",https://itek.co.uk/,"Glenrothes, Fife, United Kingdom","Itek Systems Management are IT service providers that offers IT Support, Business Continuity Services, Cloud Services and IT Consultancy.","806,949",,,,,,,,,,,,,,Active,1994-01-01,day,,1-10,,,,,,
Express,https://www.crunchbase.com/organization/express-b4d2,,"Cloud Data Services, Direct Marketing, Printing",http://www.express.dk,"Taastrup, Hovedstaden, Denmark","Express specializes in providing successful solutions in the production of shipments such as letters, direct mail campaigns, and packages.","808,675",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1988-01-01,day,,11-50,,,,4947962,USD,4947962
HCM Computer,https://www.crunchbase.com/organization/hcm-computer,"HCM Computer is an innovative partner for the trade and system house sector. The division with the turnover deals with the distribution of computers, peripherals, and software. The second division optimizes solutions for industrial and commercial end customers in cooperation with their system partners in the areas of craft businesses, legal solutions, industry solutions, and municipal institutions. The third division deals exclusively with private end customers in their shops.","Cloud Data Services, Consulting, Information Technology, Software",https://hcm-computer.de,"Oldenburg, Niedersachsen, Germany",HCM Computer is a consulting service for hardware and software solutions.,"808,028",,,,,,,,,,,,,European Union (EU),Active,1989-01-01,year,,1-10,,,,6992,USD,6992
Triangel,https://www.crunchbase.com/organization/triangel,,"Cloud Data Services, Enterprise Resource Planning (ERP), Software",http://www.triangel.no,"Molde, More og Romsdal, Norway","Triangel offers IT solutions and consulting with expertise in cloud services, business development, and ERP solutions.","821,016",,,,,,,,,,,,,"Nordic Countries, Scandinavia",Active,1984-01-01,day,,11-50,,,,4345928,USD,4345928
Rockenstein,https://www.crunchbase.com/organization/rockenstein,,"Cloud Data Services, Data Center, ISP",http://www.rockenstein.de,"Würzburg, Bayern, Germany","Rockenstein is an internet service provider that deals with the data center, network, cloud solution, and IT management.","830,634",,,,,,,,,,,,,European Union (EU),Active,1992-01-01,day,,51-100,,,,4078713,USD,4078713
Open Solution Providers,https://www.crunchbase.com/organization/open-solution-providers,,"Cloud Data Services, Information Technology, Software",https://osp.nl,"Weesp, Noord-Holland, The Netherlands","Open Solution providers offers cloud data management, training, and IT support services.","837,008",,,,,,,,,,,,,European Union (EU),Active,1989-01-01,year,,101-250,,,,,,
Iron Mountain,https://www.crunchbase.com/organization/iron-mountain-d58c,,"Cloud Data Services, Cloud Storage, Data Center, Software",http://www.ironmountain.dk,"Hvidovre, Hovedstaden, Denmark","Iron Mountain offers digital business solutions such as cloud storage, workflow automation & migration services to all industries.","846,662",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1951-01-01,day,,10001+,,,,,,
Microcomms,https://www.crunchbase.com/organization/microcomms,,"Cloud Data Services, Cloud Security, Consulting, Information Technology, Internet, Network Security, Wireless",https://www.microcomms.co.uk,"Truro, Cornwall, United Kingdom","Microcomms is an IT company that offers a complete IT strategy, a server upgrade, Wi-Fi installation, an IT supports.","847,439",,,,,,,,,,,,,,Active,1980-01-01,year,,11-50,,,,4864372,USD,4864372
Noeva,https://www.crunchbase.com/organization/noeva,Noeva is a distributor and integrator of computing technologies and other related systems. NOEVA offers IT infrastructure solutions based on advanced technologies.,"Cloud Data Services, Information Technology, Network Security",http://www.noeva.com,"Sophia Antipolis, Provence-Alpes-Cote d'Azur, France",Noeva is a distributor and integrator of computing technologies and other related systems.,"864,867",,,,,,,,,,,,,European Union (EU),Active,1992-01-01,year,,51-100,,,,,,
Diflex,https://www.crunchbase.com/organization/diflex,"Diflex is an information technology and services company. They provide IT services and solutions for companies. They offer data centers including battery backup, diesel generators for power supply during power outages, redundant cooling machines, and redundant city networks. They provide network hardware, design, monitoring, configuration, and installation of the equipment.","Cloud Data Services, Data Center, Information Technology, Network Hardware",https://www.diflex.se,"Ängelholm, Kronobergs Lan, Sweden","Diflex is an IT services company offering hosting, hybrid cloud, and data centers.","864,891",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1963-01-01,year,,1-10,,,,,,
Intercare,https://www.crunchbase.com/organization/intercare-6ad0,,"Cloud Data Services, IT Infrastructure, Training",http://www.intercare.be,"Gent, Oost-Vlaanderen, Belgium","Intercare is a service oriented firm that offers services regarding IT solutions, IT infrastructure, cloud solutions, and training.","888,297",,,,,,,,,,,,,European Union (EU),Active,1986-01-01,day,,11-50,,,,,,
Trinity Expert Systems,https://www.crunchbase.com/organization/trinity-expert-systems,"Trinity Expert Systems operates as a provider of IT solutions for medium and enterprise organizations in the UK. Furthermore, the company provides professional services, including business consultancy.","Cloud Data Services, Information Services, Information Technology, Professional Services",,"Coventry, Coventry, United Kingdom",Trinity Expert Systems operates as a provider of IT solutions for medium and enterprise organizations in the UK.,"889,976",,,,,,,,,,,,,,Active,1992-01-01,year,1,101-250,Steve McDonagh,,,,,
BSO,https://www.crunchbase.com/organization/bso-62a5,,"Cloud Data Services, Hardware, Information Technology, Network Security, Telecommunications",https://bso-savoie.com,"Sainte-hélène-du-lac, Rhone-Alpes, France","BSO supplies IT hardware, security, cloud, outsourcing, printing, and telecommunication solutions along with installation services.","919,214",,,,,,,,,,,,,European Union (EU),Active,1987-08-31,day,2,51-100,"Jean Jacques Samson, Pascal Barcella",,,,,
Digi Belgium,https://www.crunchbase.com/organization/digi-belgium,,"Cloud Data Services, Digital Signage, Recycling",http://www.digi.eu,"Wilrijk, Antwerpen, Belgium","Digi offers industry scales with range of products and solutions to retail, logistics and other sectors with field and cloud services.","934,857",,,,,,,,,,,,,European Union (EU),Active,1956-04-12,day,,51-100,,,,,,
Firstcom Europe,https://www.crunchbase.com/organization/firstcom-europe-cc49,"They've been providing technical communication solutions to the Danish business sector for over a decade, and their goal has always been to make things as simple as possible for the customer. The natural birth consequence of technological growth is the confluence of markets and disciplines. IT controls almost everything, and the market is always demanding that things get easier, cheaper, and better. They provide cloud telephony, self-service, phones, city lines(SIP trunk), video tutorials.","Broadcasting, Cloud Data Services, Mobile, Network Hardware, Telecommunications",http://www.tele-punkt.dk,"Søborg, Hovedstaden, Denmark",Firstcom Europe is a telecommunications company.,"944,044",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1988-01-01,year,,101-250,,,,,,
SunGard Availability Services UK,https://www.crunchbase.com/organization/sungard-availability-services-uk,"SunGard Availability Services delivers secure, resilient IT infrastructure and organisational availability services through a unique combination of scalable, managed IT production environments and Workplace Recovery centres, with the added benefit of remote access solutions for your workforce: Connected via our private network across our multiple locations and all supported by experience gained from five decades of keeping businesses resilient. Managed Services SunGardâ€™s Managed Services give you the IT resources and skills you need to ensure availability, reliability, security and cost-efficiency. Yet we leave you in full control of the systems, applications and data that drive your business forward. Meanwhile our enterprise-class Infrastructure as a Service â€˜private cloudâ€™ delivers computing power, data storage, security and connectivity for almost zero CAPEX. Recovery Services Interruptions to business are difficult to predict, but SunGard customers know that when disaster strikes, they are always ready. With the widest range of effective solutions SunGard ensures that any business impact is minimised, returning you quickly back to business as usual. Consulting Services We help you get risks under control, thereby safeguarding your profits, operations, customers and reputation by leveraging our industry-acknowledged operational risk management expertise. From business continuity management to the full lifecycle of technological solutions, we deliver results unique to your business because our start point is always your business needs.	 BCM Software Our industry leading suite of BCM Software allows you to develop a world-class BCM regime, to manage your preparedness, and any business interruptions you experience. It ensures your staff and customers are fully informed, and that the right people and resources are deployed at the right time.","Cloud Data Services, Homeland Security, IaaS, Web Hosting",http://www.sungard.co.uk,"Bracknell, Bracknell Forest, United Kingdom",Cloud Infrastructure / Managed Hosting,"956,623",,,,,,,,,,,,,,Active,1983-03-15,day,,10001+,,,,,,
WISYS,https://www.crunchbase.com/organization/wisys,,"Cloud Data Services, CRM, IT Infrastructure, Software",http://www.wd-sgh.de,"Halle, Niedersachsen, Germany","WISYS is a technically oriented company that provides IT infrastructure solutions, cloud service, CRM software, and data services.","973,577",,,,,,,,,,,,,European Union (EU),Active,1990-01-01,day,,1-10,,,,,,
Inforein,https://www.crunchbase.com/organization/inforein,,"Cloud Data Services, Data Integration, Information Technology",http://www.inforein.es,"Ciudad Real, Castilla-La Mancha, Spain","INFOREIN specializes in the provision, installation and computer services, technology consulting, system integration and process engineering","973,846",,,,,,,,,,,,,European Union (EU),Active,1984-01-01,day,,101-250,,,,4232486,USD,4232486
SCSK Europe,https://www.crunchbase.com/organization/scsk-europe,,"Cloud Data Services, Information Technology, IT Infrastructure",http://www.scskeu.com,"London, England, United Kingdom","SCSK Europe is an IT company that provides IT infrastructure architecture, cloud service, and robotic process automation services.","1,001,864",,,,,,,,,,,,,,Active,1990-05-08,day,,,,,,,,
Blocktime Tecnologia,https://www.crunchbase.com/organization/blocktime-tecnologia,,"Cloud Computing, Cloud Data Services, Information Technology, Professional Services",https://www.blocktimetecnologia.com.br/,"Caserío San Pablo, Andalucia, Spain","Blocktime Tecnologia specializes in offering solutions in Information Technology including data protection, and cloud services.","1,010,811",,,,,,,,,,,,,European Union (EU),Active,1989-01-01,year,1,11-50,João Carlos Guirau,,,,,
Four Office,https://www.crunchbase.com/organization/four-office,"Four Office offers a complete, all-in-one document management solution at a fixed price. The company monitors everything from servers to clients, automatic updates and restarts of services as well as alarm management in person.","Cloud Data Services, Document Management, Information Technology, Office Administration, Professional Services",https://www.fouroffice.se,"Gislaved, Jonkopings Lan, Sweden",Four Office is a provider of business supplies and equipments.,"1,027,292",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1973-01-01,year,,11-50,,,,,,
Iron Mountain EMEA,https://www.crunchbase.com/organization/iron-mountain-emea,,"Asset Management, Big Data, Cloud Data Services, Data Storage",https://www.ironmountain.com/uk,"London, England, United Kingdom",Iron Mountain EMEA offers end-to-end protection of both physical and digital assets as well as offers data storage and management services.,"1,041,228",,,,,,,,,,,,,,Active,1980-11-02,day,,10001+,,,,,,
Pericom,https://www.crunchbase.com/organization/pericom,,"Cloud Data Services, Information Services, Information Technology, Manufacturing, Web Design",https://www.pericom.co.uk,"Milton Keynes, Milton Keynes, United Kingdom",Pericom is a design manufacturer and installer of currency rate boards that provide IT solutions and services.,"1,066,039",,,,,,,,,,,,,,Active,1975-01-01,year,,,,,,3442561,USD,3442561
Abtec Network Systems,https://www.crunchbase.com/organization/abtec-network-systems,,"Cloud Data Services, IT Infrastructure, Professional Services",https://www.abtecnet.com,"Market Harborough, Leicestershire, United Kingdom","Abtec Network Systems is an IT firm that offers connectivity, on-premise, cloud and professional services.","1,075,778",,,,,,,,,,,,,,Active,1991-01-01,year,,11-50,,,,3482327,USD,3482327
Vialtus Solutions,https://www.crunchbase.com/organization/vialtus-solutions,,"Cloud Data Services, Network Security, Telecommunications",,"Uxbridge, Hillingdon, United Kingdom","Vialtus Solutions provides internet protocol hosting and connectivity services to finance, media, public sector, & professional enterprises.","1,087,722",,,,,,,,,,,,,,Active,1991-01-01,year,,501-1000,,,,,,
Eurotech Computer Services,https://www.crunchbase.com/organization/eurotech-computer-services,,"Cloud Data Services, Data Center, Information Technology, Software",https://www.eurotech-computers.com/,"Viken, Troms, Norway","Eurotech Computer Services specializes in full tape repair service, defined software solutions, cloud storage, and virtualisation.","1,090,933",,,,,,,,,,,,,"Nordic Countries, Scandinavia",Active,1993-01-01,day,,51-100,,,,,,
Partner Data,https://www.crunchbase.com/organization/partner-data,,"Cloud Data Services, Identity Management, Software",http://www.partnerdata.it,"Milano, Lombardia, Italy","Partner Data provides identification, access control, software protection, and data security services.","1,099,505",,,,,,,,,,,,,European Union (EU),Active,1984-10-09,day,,11-50,,,,,,
Nexus Marabu,https://www.crunchbase.com/organization/marabu-edv,,"Cloud Data Services, Consulting, Health Care",http://www.marabu-edv.de,"Berlin, Berlin, Germany","Nexus Marabu is a consultancy that offers project management, training, support services, and cloud solutions to healthcare companies.","1,116,423",,,,,,,,,,,,,European Union (EU),Active,1991-01-01,day,,11-50,,,,,,
Gamma Location Intelligence,https://www.crunchbase.com/organization/gamma-location-intelligence,,"Cloud Data Services, Information Services, Internet, Software",https://gammali.co.uk/,"Manchester, Manchester, United Kingdom","Gamma Location Intelligence is an IT solution provider company that helps to reduce risk by integration of software, data,and services.","1,134,158",,,,,,,,,,,,,,Active,1993-01-01,year,,11-50,,,,,,
Icteam,https://www.crunchbase.com/organization/icteam-32b0,,"Cloud Data Services, Network Security, Training",https://www.icteam.nl/,"Sint-oedenrode, Noord-Brabant, The Netherlands","Icteam offers IT Infrastructure support, help desk services, hardware repair and maintenance and cloud-based services to organizations.","1,139,123",,,,,,,,,,,,,European Union (EU),Active,1993-01-01,year,,1-10,,,,,,
Information Works,https://www.crunchbase.com/organization/information-works,,"Business Intelligence, Cloud Data Services, Network Security",http://www.information-works.de,"Köln, Nordrhein-Westfalen, Germany","Information Works is a business intelligence consultancy that offers marketing, purchase management, cloud services, and network security.","1,147,747",,,,,,,,,,,,,European Union (EU),Active,1994-01-01,day,,11-50,,,,4000708,USD,4000708
SIDMAR,https://www.crunchbase.com/organization/sidmar,,"Cloud Data Services, Information Technology",http://www.sidmar.ch,"Mönchaltorf, Zurich, Switzerland","Sidmar offers IT-Solutions in the areas of servers, services, security, data, and cloud.","1,152,835",,,,,,,,,,,,,,Active,1992-01-01,day,,11-50,,,,,,
Broker Business Services,https://www.crunchbase.com/organization/broker-business-services,"BBS is to provide products and services, as well as a cost-effective, client service that led to customer satisfaction. BBS seeks to be a dependable supplier and employ simple value to its clients. The goal is to strengthen the connection with customers with each completed business transaction. They want to develop long-term and client relationships that are focused on customer satisfaction and maintaining consumer value, Intelligent software, but also scalable and cost-effective storage, will help control your data.","Business Development, Cloud Data Services, Customer Service, Delivery Service",https://www.bbs.se,"Stockholm, Stockholms Lan, Sweden",Broker Business Service is a provider of information technology solutions.,"1,152,944",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1987-01-01,year,,1-10,,,,14465764,USD,14465764
Tucana Handels,https://www.crunchbase.com/organization/tucana-handels,"Tucana Handels provides information technology services. Their services are IT security, backup, cloud system, cloud backup, firewall, mail archiving, spam protection, and telephone system. The customers can contact through email, and phone.","Cloud Data Services, Cloud Management, Cloud Security, Email, Information Technology",https://tucana.net,"Wiesbaden, Hessen, Germany",Tucana Handels is an IT service provider.,"1,156,603",,,,,,,,,,,,,European Union (EU),Active,1994-01-01,year,,,,,,21843051,USD,21843051
Gruppo Sistema S.P.A.,https://www.crunchbase.com/organization/gruppo-sistema-s-p-a,,"Business Intelligence, Cloud Data Services, E-Commerce, IT Management",http://www.grupposistema.it,"Cesena, Emilia-Romagna, Italy","Sistema is an IT agency that provides solutions in e-commerce, web, data cloud, and business intelligence.","1,157,767",,,,,,,,,,,,,European Union (EU),Active,1986-05-06,day,,101-250,,,,3818692,USD,3818692
